VibVelocity_mm_s,RUL_seconds
15.207352566299324,539
15.207352566299324,556
15.207352566299324,529
15.207352566299324,491
15.213875904976838,460
15.213875904976838,453
15.213875904976838,509
15.213875904976838,474
15.213875904976838,456
15.761059736206022,479
15.761059736206022,447
15.761059736206022,490
15.761059736206022,469
15.761059736206022,512
16.30743737578499,490
16.30743737578499,480
16.30743737578499,568
16.30743737578499,452
16.30743737578499,443
15.182244792183733,453
15.182244792183733,482
15.182244792183733,434
15.182244792183733,524
15.182244792183733,488
16.00427169294426,538
16.00427169294426,501
16.00427169294426,517
16.00427169294426,514
16.00427169294426,509
15.806100700590004,488
15.806100700590004,526
15.806100700590004,487
15.806100700590004,479
15.806100700590004,507
14.763187393019685,569
14.763187393019685,512
14.763187393019685,530
14.763187393019685,455
14.763187393019685,486
14.084776730273092,430
14.084776730273092,501
14.084776730273092,483
14.084776730273092,526
14.084776730273092,441
14.280696415935555,517
14.280696415935555,448
14.280696415935555,520
14.280696415935555,509
14.280696415935555,543
14.975485595961876,451
14.975485595961876,471
14.975485595961876,524
14.975485595961876,505
14.975485595961876,509
14.951237518370252,595
14.951237518370252,569
14.951237518370252,515
14.951237518370252,472
14.951237518370252,498
14.370273651467716,540
14.370273651467716,463
14.370273651467716,408
14.370273651467716,511
14.370273651467716,498
13.833540361572595,510
13.833540361572595,475
13.833540361572595,517
13.833540361572595,523
13.833540361572595,533
15.755318977689232,503
15.755318977689232,590
15.755318977689232,438
15.755318977689232,464
15.755318977689232,481
15.604028113545253,505
15.604028113545253,472
15.604028113545253,554
15.604028113545253,559
15.604028113545253,591
16.61366098876439,548
16.61366098876439,555
16.61366098876439,482
16.61366098876439,568
16.61366098876439,504
15.361420887225243,498
15.361420887225243,542
15.361420887225243,435
15.361420887225243,521
15.361420887225243,531
15.972183590284216,465
15.972183590284216,481
15.972183590284216,472
15.972183590284216,558
15.972183590284216,492
16.56457467836739,533
16.56457467836739,539
16.56457467836739,522
16.56457467836739,479
16.56457467836739,512
16.71314519977094,500
16.71314519977094,489
16.71314519977094,421
16.71314519977094,494
16.71314519977094,520
15.313458424817004,516
15.313458424817004,532
15.313458424817004,490
15.313458424817004,568
15.313458424817004,543
15.715948646681166,517
15.715948646681166,554
15.715948646681166,509
15.715948646681166,421
15.715948646681166,548
14.220725530490007,484
14.220725530490007,585
14.220725530490007,525
14.220725530490007,467
14.220725530490007,518
14.159685289607848,498
14.159685289607848,579
14.159685289607848,494
14.159685289607848,518
14.159685289607848,536
14.920925525094937,483
14.920925525094937,505
14.920925525094937,520
14.920925525094937,499
14.920925525094937,539
15.386724443171094,541
15.386724443171094,532
15.386724443171094,572
15.386724443171094,564
15.386724443171094,509
14.94039820191106,505
14.94039820191106,475
14.94039820191106,545
14.94039820191106,469
14.94039820191106,591
15.42776500061742,468
15.42776500061742,477
15.42776500061742,466
15.42776500061742,561
15.42776500061742,506
14.567300253569922,487
14.567300253569922,482
14.567300253569922,473
14.567300253569922,512
14.567300253569922,566
13.73768971533464,475
13.73768971533464,537
13.73768971533464,504
13.73768971533464,526
13.73768971533464,449
13.265494220662893,558
13.265494220662893,548
13.265494220662893,506
13.265494220662893,493
13.265494220662893,508
14.814547459555614,584
14.814547459555614,487
14.814547459555614,548
14.814547459555614,466
14.814547459555614,576
15.048574684798687,511
15.048574684798687,614
15.048574684798687,510
15.048574684798687,539
15.048574684798687,514
14.463793910827247,520
14.463793910827247,543
14.463793910827247,477
14.463793910827247,459
14.463793910827247,524
13.577098545802407,500
13.577098545802407,557
13.577098545802407,483
13.577098545802407,518
13.577098545802407,519
14.493329605316932,523
14.493329605316932,550
14.493329605316932,431
14.493329605316932,134
14.493329605316932,209
15.473259913917875,516
15.473259913917875,526
15.473259913917875,535
15.473259913917875,500
15.473259913917875,524
15.742365923758816,528
15.742365923758816,478
15.742365923758816,561
15.742365923758816,499
15.742365923758816,494
15.503564556958146,497
15.503564556958146,538
15.503564556958146,490
15.503564556958146,480
15.503564556958146,486
14.9401553695948,511
14.9401553695948,510
14.9401553695948,525
14.9401553695948,529
14.9401553695948,504
14.755818875564914,511
14.755818875564914,498
14.755818875564914,417
14.755818875564914,565
14.755818875564914,483
15.575083071262345,550
15.575083071262345,572
15.575083071262345,585
15.575083071262345,525
15.575083071262345,548
14.707055764800456,463
14.707055764800456,527
14.707055764800456,500
14.707055764800456,523
14.707055764800456,464
14.625942708988378,477
14.625942708988378,492
14.625942708988378,480
14.625942708988378,600
14.625942708988378,515
15.722680338743505,543
15.722680338743505,568
15.722680338743505,504
15.722680338743505,557
15.722680338743505,517
15.848390089970165,538
15.848390089970165,543
15.848390089970165,454
15.848390089970165,487
15.848390089970165,502
15.05358438074655,475
15.05358438074655,532
15.05358438074655,70
15.05358438074655,518
15.05358438074655,489
14.84349402343281,534
14.84349402343281,512
14.84349402343281,552
14.84349402343281,522
14.84349402343281,592
15.271164168588188,494
15.271164168588188,479
15.271164168588188,567
15.271164168588188,497
15.271164168588188,499
14.51830990154818,576
14.51830990154818,666
14.51830990154818,503
14.51830990154818,509
14.51830990154818,520
13.820655041396636,157
13.820655041396636,535
13.820655041396636,500
13.820655041396636,525
13.820655041396636,557
14.041300906880547,565
14.041300906880547,499
14.041300906880547,576
14.041300906880547,552
14.041300906880547,594
14.750404821598076,559
14.750404821598076,533
14.750404821598076,503
14.750404821598076,451
14.750404821598076,576
15.410874550117049,521
15.410874550117049,502
15.410874550117049,483
15.410874550117049,588
15.410874550117049,462
15.558885180357109,556
15.558885180357109,511
15.558885180357109,520
15.558885180357109,527
15.558885180357109,523
14.825184435466038,487
14.825184435466038,465
14.825184435466038,478
14.825184435466038,443
14.825184435466038,459
15.08970154503691,515
15.08970154503691,591
15.08970154503691,516
15.08970154503691,593
15.08970154503691,555
14.466589687304351,536
14.466589687304351,560
14.466589687304351,539
14.466589687304351,568
14.466589687304351,609
14.753565469078897,436
14.753565469078897,535
14.753565469078897,554
14.753565469078897,501
14.753565469078897,517
14.916975543046098,565
14.916975543046098,451
14.916975543046098,554
14.916975543046098,468
14.916975543046098,527
15.169097773744248,559
15.169097773744248,508
15.169097773744248,450
15.169097773744248,527
15.169097773744248,474
14.708257348548912,581
14.708257348548912,519
14.708257348548912,544
14.708257348548912,489
14.708257348548912,515
14.693082779885843,500
14.693082779885843,456
14.693082779885843,470
14.693082779885843,521
14.693082779885843,534
14.673526322824149,536
14.673526322824149,534
14.673526322824149,506
14.673526322824149,482
14.673526322824149,567
14.802433928094963,555
14.802433928094963,502
14.802433928094963,537
14.802433928094963,504
14.802433928094963,511
13.560870017958049,549
13.560870017958049,443
13.560870017958049,600
13.560870017958049,458
13.560870017958049,496
14.2859865670938,409
14.2859865670938,530
14.2859865670938,563
14.2859865670938,558
14.2859865670938,537
14.468400917476366,482
14.468400917476366,479
14.468400917476366,531
14.468400917476366,525
14.468400917476366,541
13.768182811439823,494
13.768182811439823,508
13.768182811439823,562
13.768182811439823,523
13.768182811439823,494
13.864037379903216,480
13.864037379903216,518
,465
13.864037379903216,491
13.864037379903216,519
14.517701816574457,485
14.517701816574457,456
14.517701816574457,124
14.517701816574457,459
14.517701816574457,451
15.598106056691435,589
15.598106056691435,565
15.598106056691435,495
15.598106056691435,453
15.598106056691435,484
15.533151497116226,551
15.533151497116226,563
15.533151497116226,527
15.533151497116226,552
15.533151497116226,162
15.547815156670428,508
15.547815156670428,507
15.547815156670428,538
15.547815156670428,522
15.547815156670428,532
15.953818084528528,558
15.953818084528528,421
15.953818084528528,500
15.953818084528528,444
15.953818084528528,518
15.0379308193072,455
15.0379308193072,506
15.0379308193072,514
15.0379308193072,486
15.0379308193072,521
14.929130921509556,453
14.929130921509556,474
14.929130921509556,574
14.929130921509556,546
14.929130921509556,493
15.468983256116,477
15.468983256116,491
15.468983256116,484
15.468983256116,475
15.468983256116,504
13.151153333247311,437
13.151153333247311,563
13.151153333247311,532
13.151153333247311,531
13.151153333247311,538
13.12393367754877,468
,537
13.12393367754877,426
13.12393367754877,471
13.12393367754877,491
14.736404020094753,459
14.736404020094753,358
14.736404020094753,473
14.736404020094753,516
14.736404020094753,479
14.880613787843544,519
14.880613787843544,513
14.880613787843544,460
14.880613787843544,425
14.880613787843544,553
15.449176514611736,518
15.449176514611736,545
15.449176514611736,476
,477
15.449176514611736,471
14.584497125132598,516
14.584497125132598,435
14.584497125132598,454
14.584497125132598,425
14.584497125132598,488
14.228308946677457,440
14.228308946677457,447
14.228308946677457,507
14.228308946677457,517
14.228308946677457,420
14.066987545684231,482
14.066987545684231,512
14.066987545684231,562
14.066987545684231,503
14.066987545684231,509
14.733894158862054,564
14.733894158862054,590
14.733894158862054,527
14.733894158862054,542
14.733894158862054,485
14.150196619678765,511
14.150196619678765,492
,453
14.150196619678765,498
14.150196619678765,450
14.473696248055164,552
14.473696248055164,504
14.473696248055164,502
14.473696248055164,569
14.473696248055164,481
14.983580684534012,466
14.983580684534012,476
14.983580684534012,458
14.983580684534012,484
14.983580684534012,507
15.273689868790353,488
15.273689868790353,480
15.273689868790353,507
15.273689868790353,506
15.273689868790353,416
15.739672638364222,471
15.739672638364222,535
15.739672638364222,505
15.739672638364222,461
15.739672638364222,544
14.537446136808365,477
14.537446136808365,554
14.537446136808365,498
14.537446136808365,451
14.537446136808365,477
15.02810392255762,498
15.02810392255762,485
15.02810392255762,497
15.02810392255762,571
15.02810392255762,568
15.667435386968805,527
15.667435386968805,511
15.667435386968805,448
15.667435386968805,524
15.667435386968805,495
14.83533755215865,496
14.83533755215865,558
14.83533755215865,540
14.83533755215865,479
14.83533755215865,131
14.984925651591825,486
14.984925651591825,425
14.984925651591825,436
14.984925651591825,504
14.984925651591825,390
15.80650176077609,464
15.80650176077609,440
15.80650176077609,458
15.80650176077609,444
15.80650176077609,576
15.59141265908167,514
15.59141265908167,486
15.59141265908167,494
15.59141265908167,440
15.59141265908167,544
15.699725916511838,514
15.699725916511838,561
15.699725916511838,434
15.699725916511838,524
15.699725916511838,525
15.102993790481396,544
15.102993790481396,507
15.102993790481396,444
15.102993790481396,480
15.102993790481396,529
14.626731841474996,487
14.626731841474996,566
14.626731841474996,427
14.626731841474996,467
14.626731841474996,489
14.754884540461736,512
14.754884540461736,526
14.754884540461736,426
14.754884540461736,383
14.754884540461736,448
13.94218749497547,518
13.94218749497547,417
13.94218749497547,493
13.94218749497547,458
13.94218749497547,504
,533
13.514238686855007,487
13.514238686855007,567
13.514238686855007,466
13.514238686855007,534
12.552857987530048,567
12.552857987530048,480
12.552857987530048,478
12.552857987530048,431
12.552857987530048,437
13.432935203057331,448
13.432935203057331,558
13.432935203057331,591
13.432935203057331,495
13.432935203057331,495
13.770483882767566,463
13.770483882767566,521
,516
13.770483882767566,430
13.770483882767566,509
14.13860798167575,513
14.13860798167575,496
14.13860798167575,477
14.13860798167575,522
14.13860798167575,555
15.248086111568265,481
15.248086111568265,541
15.248086111568265,550
15.248086111568265,555
15.248086111568265,509
14.397370505704956,486
14.397370505704956,406
14.397370505704956,501
14.397370505704956,551
14.397370505704956,467
14.781960571123188,458
14.781960571123188,505
14.781960571123188,412
14.781960571123188,440
14.781960571123188,523
15.510237087569845,506
15.510237087569845,540
15.510237087569845,496
15.510237087569845,527
15.510237087569845,522
14.51968955580072,493
14.51968955580072,488
14.51968955580072,526
14.51968955580072,386
14.51968955580072,489
14.929653465047211,539
14.929653465047211,519
14.929653465047211,463
14.929653465047211,486
14.929653465047211,505
15.277174541416125,536
15.277174541416125,501
15.277174541416125,501
15.277174541416125,490
15.277174541416125,461
14.543988725112223,474
14.543988725112223,507
14.543988725112223,525
14.543988725112223,531
14.543988725112223,431
14.38827160658416,484
14.38827160658416,442
14.38827160658416,515
14.38827160658416,579
14.38827160658416,557
13.00498645445623,484
13.00498645445623,544
13.00498645445623,515
13.00498645445623,489
13.00498645445623,425
13.981773133948192,526
13.981773133948192,472
13.981773133948192,409
13.981773133948192,486
13.981773133948192,484
14.050515833446893,560
14.050515833446893,478
14.050515833446893,512
14.050515833446893,470
14.050515833446893,537
14.408660868352666,460
14.408660868352666,499
14.408660868352666,595
14.408660868352666,451
14.408660868352666,450
13.550203912597215,491
13.550203912597215,512
13.550203912597215,397
13.550203912597215,439
13.550203912597215,422
15.007091900522605,487
15.007091900522605,500
15.007091900522605,405
15.007091900522605,529
15.007091900522605,518
13.830880148765438,449
13.830880148765438,410
13.830880148765438,381
13.830880148765438,477
13.830880148765438,476
13.593492208378647,487
13.593492208378647,469
13.593492208378647,452
13.593492208378647,499
13.593492208378647,512
13.5414348511958,499
13.5414348511958,506
13.5414348511958,498
13.5414348511958,370
13.5414348511958,417
14.250697052080026,503
14.250697052080026,484
14.250697052080026,507
14.250697052080026,474
14.250697052080026,482
13.716219256620883,503
13.716219256620883,493
13.716219256620883,484
13.716219256620883,550
13.716219256620883,541
13.734556178002432,500
13.734556178002432,396
13.734556178002432,488
13.734556178002432,552
13.734556178002432,497
14.53694911017681,451
14.53694911017681,468
14.53694911017681,441
,530
14.53694911017681,589
13.840583375794694,373
13.840583375794694,504
13.840583375794694,499
13.840583375794694,426
13.840583375794694,541
13.779474724724912,546
13.779474724724912,425
13.779474724724912,472
13.779474724724912,480
13.779474724724912,460
14.197719680683534,510
14.197719680683534,523
14.197719680683534,502
14.197719680683534,476
14.197719680683534,572
13.883957948028366,531
13.883957948028366,496
,475
13.883957948028366,518
13.883957948028366,550
14.712174388274754,487
14.712174388274754,455
14.712174388274754,494
14.712174388274754,490
14.712174388274754,542
14.719849670247251,552
14.719849670247251,515
14.719849670247251,539
14.719849670247251,522
14.719849670247251,546
14.587091219015676,546
14.587091219015676,514
14.587091219015676,501
14.587091219015676,540
14.587091219015676,522
13.924544480189018,428
13.924544480189018,494
13.924544480189018,522
13.924544480189018,463
13.924544480189018,539
13.917028083066826,486
13.917028083066826,491
,471
13.917028083066826,426
13.917028083066826,491
14.257152408384822,409
14.257152408384822,482
14.257152408384822,459
14.257152408384822,488
14.257152408384822,499
14.73147985403522,464
14.73147985403522,471
14.73147985403522,97
14.73147985403522,525
14.73147985403522,519
14.61139749940663,478
14.61139749940663,512
14.61139749940663,453
14.61139749940663,495
14.61139749940663,519
14.568906860711625,503
14.568906860711625,449
14.568906860711625,549
14.568906860711625,80
14.568906860711625,491
14.804723664831716,502
14.804723664831716,503
14.804723664831716,590
14.804723664831716,501
14.804723664831716,506
15.495547942789932,558
15.495547942789932,542
15.495547942789932,505
15.495547942789932,566
15.495547942789932,477
14.89842321641921,528
14.89842321641921,517
14.89842321641921,519
14.89842321641921,523
14.89842321641921,513
13.86576406019526,577
13.86576406019526,509
13.86576406019526,492
13.86576406019526,519
13.86576406019526,497
14.165013138068195,534
14.165013138068195,493
14.165013138068195,484
14.165013138068195,486
14.165013138068195,498
13.995256447249398,476
,473
13.995256447249398,510
13.995256447249398,531
13.995256447249398,528
14.916526350879971,504
14.916526350879971,488
14.916526350879971,511
14.916526350879971,455
14.916526350879971,480
14.998782642086075,489
14.998782642086075,467
14.998782642086075,538
14.998782642086075,471
14.998782642086075,527
14.268334743893655,429
14.268334743893655,525
14.268334743893655,547
14.268334743893655,533
14.268334743893655,519
14.338299836571077,531
14.338299836571077,516
14.338299836571077,631
14.338299836571077,579
14.338299836571077,468
14.87494930267252,548
14.87494930267252,487
14.87494930267252,499
14.87494930267252,515
14.87494930267252,442
13.835030684277696,530
13.835030684277696,573
13.835030684277696,466
13.835030684277696,495
13.835030684277696,483
14.713670572322664,511
14.713670572322664,420
14.713670572322664,484
14.713670572322664,489
14.713670572322664,533
,471
16.498512933565177,559
16.498512933565177,502
16.498512933565177,536
16.498512933565177,482
16.16387501412824,521
16.16387501412824,557
16.16387501412824,511
16.16387501412824,464
16.16387501412824,516
14.618475313344264,506
14.618475313344264,496
14.618475313344264,563
14.618475313344264,448
14.618475313344264,430
14.119243746237848,487
14.119243746237848,570
14.119243746237848,414
14.119243746237848,511
14.119243746237848,481
14.386378643284104,488
14.386378643284104,568
14.386378643284104,106
14.386378643284104,581
14.386378643284104,470
15.493828701722066,533
15.493828701722066,482
15.493828701722066,506
15.493828701722066,573
15.493828701722066,517
14.650032914843706,445
14.650032914843706,523
14.650032914843706,533
14.650032914843706,504
14.650032914843706,116
15.261037254640652,436
15.261037254640652,531
15.261037254640652,379
15.261037254640652,478
15.261037254640652,437
13.514340274947042,470
13.514340274947042,475
13.514340274947042,480
13.514340274947042,501
13.514340274947042,437
14.784347393688408,458
14.784347393688408,492
14.784347393688408,514
14.784347393688408,388
14.784347393688408,486
14.26354323107762,562
14.26354323107762,473
14.26354323107762,453
14.26354323107762,461
14.26354323107762,491
13.98968907381823,563
13.98968907381823,491
13.98968907381823,463
13.98968907381823,370
13.98968907381823,444
14.553318812384145,477
14.553318812384145,477
14.553318812384145,477
14.553318812384145,456
14.553318812384145,376
14.453579068411926,464
14.453579068411926,484
14.453579068411926,500
14.453579068411926,463
14.453579068411926,507
15.77176821604359,472
15.77176821604359,547
15.77176821604359,451
15.77176821604359,601
15.77176821604359,553
15.290627130777114,451
15.290627130777114,415
15.290627130777114,460
15.290627130777114,449
15.290627130777114,473
13.875815657586225,424
13.875815657586225,451
13.875815657586225,521
13.875815657586225,449
13.875815657586225,461
14.400629344120942,476
14.400629344120942,498
14.400629344120942,561
,516
14.400629344120942,505
14.486611640892002,587
14.486611640892002,409
14.486611640892002,346
14.486611640892002,544
14.486611640892002,474
15.281070505333044,527
15.281070505333044,577
15.281070505333044,506
15.281070505333044,474
15.281070505333044,435
13.601217821482916,510
13.601217821482916,491
13.601217821482916,526
13.601217821482916,498
13.601217821482916,544
13.330161812290232,492
13.330161812290232,512
13.330161812290232,424
13.330161812290232,497
13.330161812290232,468
13.758498640515512,499
13.758498640515512,548
13.758498640515512,410
13.758498640515512,444
13.758498640515512,474
14.136017792948078,560
14.136017792948078,479
14.136017792948078,530
14.136017792948078,522
14.136017792948078,460
13.808472154249422,544
13.808472154249422,545
13.808472154249422,552
13.808472154249422,492
13.808472154249422,530
13.697827996152135,513
13.697827996152135,516
13.697827996152135,501
13.697827996152135,504
13.697827996152135,515
13.984586883468497,517
13.984586883468497,531
13.984586883468497,521
13.984586883468497,501
13.984586883468497,458
13.738996469078543,471
13.738996469078543,557
13.738996469078543,517
13.738996469078543,519
13.738996469078543,499
13.764890831828902,517
13.764890831828902,455
13.764890831828902,505
13.764890831828902,496
13.764890831828902,528
15.300698615617073,527
15.300698615617073,442
15.300698615617073,487
15.300698615617073,506
15.300698615617073,493
15.144376729179353,546
15.144376729179353,532
15.144376729179353,529
15.144376729179353,452
15.144376729179353,500
14.909468127728475,373
14.909468127728475,390
14.909468127728475,427
14.909468127728475,459
14.909468127728475,470
14.102684626118652,536
14.102684626118652,458
14.102684626118652,593
14.102684626118652,501
14.102684626118652,536
13.357034434827003,541
,554
13.357034434827003,433
,493
13.357034434827003,472
13.322094171705968,519
,459
13.322094171705968,516
13.322094171705968,441
13.322094171705968,505
13.418868965843595,448
13.418868965843595,543
13.418868965843595,465
13.418868965843595,469
13.418868965843595,459
14.197077375879616,453
14.197077375879616,488
14.197077375879616,405
14.197077375879616,421
14.197077375879616,469
15.225211527462353,440
15.225211527462353,471
15.225211527462353,465
15.225211527462353,468
15.225211527462353,477
13.878361640986546,502
13.878361640986546,444
13.878361640986546,453
13.878361640986546,412
13.878361640986546,439
14.092035634286814,436
14.092035634286814,496
14.092035634286814,508
14.092035634286814,481
14.092035634286814,459
14.034998257159964,419
14.034998257159964,485
14.034998257159964,400
14.034998257159964,473
14.034998257159964,460
13.150240744886013,488
13.150240744886013,437
13.150240744886013,387
13.150240744886013,549
13.150240744886013,480
13.190350897180416,482
13.190350897180416,484
13.190350897180416,508
13.190350897180416,522
13.190350897180416,526
13.738073841977224,488
13.738073841977224,505
13.738073841977224,484
13.738073841977224,475
13.738073841977224,443
12.91382686110451,529
12.91382686110451,472
12.91382686110451,500
12.91382686110451,562
12.91382686110451,458
13.732079978863982,488
13.732079978863982,411
13.732079978863982,498
13.732079978863982,483
13.732079978863982,458
14.7802627697323,437
14.7802627697323,496
14.7802627697323,482
14.7802627697323,438
14.7802627697323,437
14.168818213924093,386
14.168818213924093,402
14.168818213924093,431
14.168818213924093,377
,377
13.757588234653882,396
13.757588234653882,440
13.757588234653882,495
13.757588234653882,418
13.757588234653882,449
13.679849158931878,458
13.679849158931878,497
13.679849158931878,472
13.679849158931878,532
13.679849158931878,485
13.036786434032653,547
13.036786434032653,434
13.036786434032653,476
13.036786434032653,517
13.036786434032653,499
13.811836260096682,555
13.811836260096682,495
13.811836260096682,501
13.811836260096682,524
13.811836260096682,489
13.473608964370966,99
13.473608964370966,509
13.473608964370966,500
13.473608964370966,619
13.473608964370966,470
13.643087444810805,525
13.643087444810805,523
13.643087444810805,423
13.643087444810805,491
13.643087444810805,488
,483
13.90087335460146,499
13.90087335460146,483
13.90087335460146,486
13.90087335460146,416
13.52412924702182,471
13.52412924702182,484
13.52412924702182,495
13.52412924702182,416
13.52412924702182,490
12.952195158965385,516
12.952195158965385,579
12.952195158965385,452
12.952195158965385,505
12.952195158965385,625
13.590612873924409,555
13.590612873924409,488
13.590612873924409,452
13.590612873924409,463
13.590612873924409,460
14.37955500133769,484
14.37955500133769,465
14.37955500133769,496
14.37955500133769,450
14.37955500133769,557
14.98318722406062,485
14.98318722406062,512
14.98318722406062,145
14.98318722406062,567
14.98318722406062,498
13.510898288661672,469
13.510898288661672,460
13.510898288661672,393
13.510898288661672,508
13.510898288661672,491
12.767020648277086,511
12.767020648277086,529
12.767020648277086,496
12.767020648277086,510
12.767020648277086,433
13.873355185839747,424
13.873355185839747,533
13.873355185839747,491
13.873355185839747,529
13.873355185839747,514
14.108858549927248,485
14.108858549927248,547
14.108858549927248,483
14.108858549927248,539
14.108858549927248,554
14.000365817749008,439
14.000365817749008,551
14.000365817749008,513
14.000365817749008,480
14.000365817749008,495
13.826721317283749,495
13.826721317283749,500
13.826721317283749,514
13.826721317283749,527
13.826721317283749,509
14.153553865268693,495
14.153553865268693,480
14.153553865268693,470
14.153553865268693,518
14.153553865268693,504
13.71933609382658,563
13.71933609382658,580
13.71933609382658,513
13.71933609382658,515
13.71933609382658,527
14.471772214861222,465
14.471772214861222,449
14.471772214861222,500
14.471772214861222,468
14.471772214861222,522
14.321073204636832,487
14.321073204636832,480
14.321073204636832,581
14.321073204636832,148
14.321073204636832,460
14.183166547392863,526
14.183166547392863,447
14.183166547392863,510
14.183166547392863,453
14.183166547392863,499
13.011731846762697,441
13.011731846762697,488
13.011731846762697,494
13.011731846762697,558
13.011731846762697,494
13.818591065330176,514
13.818591065330176,497
13.818591065330176,581
13.818591065330176,499
13.818591065330176,409
13.286788600574566,531
13.286788600574566,464
13.286788600574566,430
13.286788600574566,491
13.286788600574566,467
13.665486902765547,510
13.665486902765547,485
13.665486902765547,476
13.665486902765547,493
13.665486902765547,510
14.3664289550001,515
14.3664289550001,538
14.3664289550001,476
14.3664289550001,500
14.3664289550001,476
14.301912537655284,463
14.301912537655284,502
14.301912537655284,449
14.301912537655284,495
14.301912537655284,477
14.610484558030478,475
14.610484558030478,500
14.610484558030478,434
14.610484558030478,444
14.610484558030478,506
14.572375223657012,536
14.572375223657012,462
14.572375223657012,482
14.572375223657012,451
14.572375223657012,502
13.839852977812676,493
13.839852977812676,415
13.839852977812676,395
13.839852977812676,395
13.839852977812676,473
13.40657502477461,464
13.40657502477461,428
13.40657502477461,511
13.40657502477461,398
13.40657502477461,387
13.83310868913162,472
13.83310868913162,509
13.83310868913162,437
13.83310868913162,510
13.83310868913162,378
13.388569073802351,422
13.388569073802351,472
13.388569073802351,480
13.388569073802351,448
13.388569073802351,471
12.204572505537632,448
12.204572505537632,471
12.204572505537632,461
12.204572505537632,512
12.204572505537632,485
12.982705464272373,475
12.982705464272373,526
12.982705464272373,535
12.982705464272373,449
12.982705464272373,472
14.470433731739384,517
14.470433731739384,521
14.470433731739384,455
14.470433731739384,468
14.470433731739384,463
14.350045600080676,465
14.350045600080676,497
14.350045600080676,468
14.350045600080676,442
14.350045600080676,514
13.499108777221045,444
13.499108777221045,485
13.499108777221045,489
13.499108777221045,514
13.499108777221045,497
14.354760437500138,485
14.354760437500138,516
14.354760437500138,464
14.354760437500138,515
14.354760437500138,452
14.041563094624337,452
14.041563094624337,440
14.041563094624337,507
14.041563094624337,454
14.041563094624337,504
15.289019955590152,508
15.289019955590152,480
15.289019955590152,515
15.289019955590152,574
15.289019955590152,441
14.257427070039212,531
14.257427070039212,526
14.257427070039212,489
14.257427070039212,499
14.257427070039212,430
14.778592377179638,558
14.778592377179638,481
14.778592377179638,437
14.778592377179638,474
14.778592377179638,424
13.936215461776955,483
13.936215461776955,504
13.936215461776955,538
13.936215461776955,509
13.936215461776955,460
14.028593024067654,519
14.028593024067654,459
14.028593024067654,536
14.028593024067654,476
14.028593024067654,475
14.18313142933424,581
14.18313142933424,503
14.18313142933424,516
14.18313142933424,526
14.18313142933424,475
14.328037958402478,559
14.328037958402478,496
14.328037958402478,549
14.328037958402478,456
14.328037958402478,523
13.47710296119204,500
13.47710296119204,546
13.47710296119204,529
13.47710296119204,509
13.47710296119204,385
13.95187072019349,468
13.95187072019349,524
13.95187072019349,540
13.95187072019349,512
,450
14.292532284381172,489
14.292532284381172,462
14.292532284381172,491
14.292532284381172,529
14.292532284381172,443
14.510046864063405,582
14.510046864063405,522
14.510046864063405,465
14.510046864063405,523
14.510046864063405,482
14.05325595957827,477
14.05325595957827,620
14.05325595957827,509
14.05325595957827,482
14.05325595957827,567
13.81486438421502,533
13.81486438421502,507
13.81486438421502,570
13.81486438421502,441
13.81486438421502,491
13.32944105192714,450
13.32944105192714,478
13.32944105192714,581
13.32944105192714,368
13.32944105192714,457
13.421100487062668,531
13.421100487062668,505
13.421100487062668,454
13.421100487062668,435
13.421100487062668,388
13.650996433697236,557
13.650996433697236,465
13.650996433697236,451
13.650996433697236,526
13.650996433697236,536
14.161791188085608,551
14.161791188085608,563
14.161791188085608,473
14.161791188085608,469
14.161791188085608,449
13.781435702243169,483
13.781435702243169,485
13.781435702243169,477
13.781435702243169,530
13.781435702243169,533
14.109540109821088,543
14.109540109821088,516
14.109540109821088,504
14.109540109821088,450
14.109540109821088,476
14.481427740245811,384
14.481427740245811,534
14.481427740245811,408
14.481427740245811,417
14.481427740245811,474
14.010584889795702,537
14.010584889795702,500
14.010584889795702,567
14.010584889795702,444
14.010584889795702,407
13.449101315009978,506
13.449101315009978,526
13.449101315009978,466
13.449101315009978,500
13.449101315009978,441
13.173310024787757,408
13.173310024787757,427
13.173310024787757,393
13.173310024787757,381
13.173310024787757,513
13.037529122553346,507
13.037529122553346,392
13.037529122553346,476
13.037529122553346,468
13.037529122553346,406
13.04400964053102,480
13.04400964053102,410
13.04400964053102,466
13.04400964053102,527
13.04400964053102,521
12.669905865871366,497
12.669905865871366,516
12.669905865871366,522
12.669905865871366,552
12.669905865871366,543
12.006060935988636,436
12.006060935988636,432
12.006060935988636,489
12.006060935988636,490
12.006060935988636,483
12.66796080353916,465
12.66796080353916,529
12.66796080353916,442
12.66796080353916,426
12.66796080353916,430
12.502203974903331,457
12.502203974903331,435
12.502203974903331,511
12.502203974903331,409
12.502203974903331,346
13.465855403721214,487
13.465855403721214,484
13.465855403721214,416
13.465855403721214,425
13.465855403721214,462
13.434014997685567,523
13.434014997685567,512
13.434014997685567,401
13.434014997685567,424
13.434014997685567,499
12.8521600613149,534
12.8521600613149,468
12.8521600613149,516
12.8521600613149,477
12.8521600613149,434
13.503338149771244,489
13.503338149771244,534
13.503338149771244,480
13.503338149771244,396
13.503338149771244,450
13.963341018117449,480
,462
13.963341018117449,508
13.963341018117449,468
13.963341018117449,406
14.172372369535925,452
14.172372369535925,517
,416
