pH_units,RUL_seconds
7.878621713084728,486
7.878621713084728,491
7.878621713084728,471
7.878621713084728,426
7.878621713084728,491
,409
7.878621713084728,482
7.878621713084728,459
7.878621713084728,488
7.878621713084728,499
7.753515917291263,464
7.753515917291263,471
7.753515917291263,97
7.753515917291263,525
7.753515917291263,519
7.753515917291263,478
7.753515917291263,512
7.753515917291263,453
7.753515917291263,495
7.753515917291263,519
7.864893178447534,503
7.864893178447534,449
7.864893178447534,549
7.864893178447534,80
7.864893178447534,491
7.864893178447534,502
7.864893178447534,503
7.864893178447534,590
7.864893178447534,501
7.864893178447534,506
7.872800666791687,558
,542
7.872800666791687,505
7.872800666791687,566
7.872800666791687,477
7.872800666791687,528
7.872800666791687,517
7.872800666791687,519
7.872800666791687,523
7.872800666791687,513
7.9573450987737715,577
7.9573450987737715,509
7.9573450987737715,492
7.9573450987737715,519
7.9573450987737715,497
7.9573450987737715,534
7.9573450987737715,493
7.9573450987737715,484
7.9573450987737715,486
7.9573450987737715,498
7.826054958681424,476
7.826054958681424,473
7.826054958681424,510
7.826054958681424,531
7.826054958681424,528
7.826054958681424,504
7.826054958681424,488
7.826054958681424,511
7.826054958681424,455
7.826054958681424,480
7.819932609778497,489
7.819932609778497,467
7.819932609778497,538
7.819932609778497,471
7.819932609778497,527
7.819932609778497,429
7.819932609778497,525
7.819932609778497,547
7.819932609778497,533
7.819932609778497,519
7.902002669194495,531
7.902002669194495,516
7.902002669194495,631
7.902002669194495,579
7.902002669194495,468
7.902002669194495,548
7.902002669194495,487
7.902002669194495,499
7.902002669194495,515
7.902002669194495,442
7.89505082605134,530
7.89505082605134,573
7.89505082605134,466
7.89505082605134,495
7.89505082605134,483
7.89505082605134,511
7.89505082605134,420
7.89505082605134,484
7.89505082605134,489
7.89505082605134,533
7.851595253389785,471
7.851595253389785,559
7.851595253389785,502
7.851595253389785,536
7.851595253389785,482
7.851595253389785,521
7.851595253389785,557
7.851595253389785,511
7.851595253389785,464
7.851595253389785,516
7.88888590512818,506
7.88888590512818,496
7.88888590512818,563
7.88888590512818,448
7.88888590512818,430
7.88888590512818,487
7.88888590512818,570
7.88888590512818,414
7.88888590512818,511
7.88888590512818,481
7.78369675319364,488
7.78369675319364,568
7.78369675319364,106
7.78369675319364,581
7.78369675319364,470
7.78369675319364,533
7.78369675319364,482
7.78369675319364,506
7.78369675319364,573
7.78369675319364,517
7.760742311439275,445
7.760742311439275,523
7.760742311439275,533
7.760742311439275,504
7.760742311439275,116
7.760742311439275,436
7.760742311439275,531
7.760742311439275,379
7.760742311439275,478
7.760742311439275,437
7.681991536023421,470
7.681991536023421,475
7.681991536023421,480
7.681991536023421,501
7.681991536023421,437
7.681991536023421,458
7.681991536023421,492
7.681991536023421,514
7.681991536023421,388
7.681991536023421,486
7.791368325331529,562
7.791368325331529,473
7.791368325331529,453
7.791368325331529,461
7.791368325331529,491
7.791368325331529,563
7.791368325331529,491
7.791368325331529,463
7.791368325331529,370
7.791368325331529,444
7.855072400132664,477
7.855072400132664,477
7.855072400132664,477
7.855072400132664,456
7.855072400132664,376
7.855072400132664,464
7.855072400132664,484
7.855072400132664,500
7.855072400132664,463
7.855072400132664,507
7.75038199852356,472
7.75038199852356,547
7.75038199852356,451
,601
7.75038199852356,553
7.75038199852356,451
7.75038199852356,415
7.75038199852356,460
7.75038199852356,449
7.75038199852356,473
7.87614646337923,424
7.87614646337923,451
7.87614646337923,521
7.87614646337923,449
7.87614646337923,461
7.87614646337923,476
7.87614646337923,498
7.87614646337923,561
7.87614646337923,516
7.87614646337923,505
7.918617787869239,587
7.918617787869239,409
7.918617787869239,346
7.918617787869239,544
7.918617787869239,474
7.918617787869239,527
7.918617787869239,577
,506
7.918617787869239,474
7.918617787869239,435
7.818152926712797,510
7.818152926712797,491
7.818152926712797,526
7.818152926712797,498
7.818152926712797,544
7.818152926712797,492
7.818152926712797,512
7.818152926712797,424
7.818152926712797,497
7.818152926712797,468
7.829018553978257,499
7.829018553978257,548
7.829018553978257,410
7.829018553978257,444
7.829018553978257,474
7.829018553978257,560
7.829018553978257,479
7.829018553978257,530
7.829018553978257,522
7.829018553978257,460
7.844257852126649,544
7.844257852126649,545
7.844257852126649,552
7.844257852126649,492
7.844257852126649,530
7.844257852126649,513
7.844257852126649,516
7.844257852126649,501
7.844257852126649,504
7.844257852126649,515
7.732978221678195,517
7.732978221678195,531
7.732978221678195,521
7.732978221678195,501
7.732978221678195,458
7.732978221678195,471
7.732978221678195,557
7.732978221678195,517
7.732978221678195,519
7.732978221678195,499
7.7051989638011475,517
7.7051989638011475,455
7.7051989638011475,505
7.7051989638011475,496
7.7051989638011475,528
7.7051989638011475,527
7.7051989638011475,442
7.7051989638011475,487
7.7051989638011475,506
7.7051989638011475,493
7.73956979240022,546
7.73956979240022,532
7.73956979240022,529
7.73956979240022,452
,500
7.73956979240022,373
7.73956979240022,390
7.73956979240022,427
7.73956979240022,459
7.73956979240022,470
7.845481288393209,536
7.845481288393209,458
7.845481288393209,593
7.845481288393209,501
7.845481288393209,536
7.845481288393209,541
7.845481288393209,554
7.845481288393209,433
7.845481288393209,493
7.845481288393209,472
7.704186199985298,519
7.704186199985298,459
7.704186199985298,516
7.704186199985298,441
7.704186199985298,505
7.704186199985298,448
7.704186199985298,543
7.704186199985298,465
7.704186199985298,469
7.704186199985298,459
7.784872505758847,453
7.784872505758847,488
7.784872505758847,405
,421
7.784872505758847,469
7.784872505758847,440
7.784872505758847,471
7.784872505758847,465
7.784872505758847,468
7.784872505758847,477
7.870625350994534,502
7.870625350994534,444
7.870625350994534,453
7.870625350994534,412
7.870625350994534,439
7.870625350994534,436
7.870625350994534,496
7.870625350994534,508
7.870625350994534,481
7.870625350994534,459
7.8368487934203,419
7.8368487934203,485
7.8368487934203,400
7.8368487934203,473
7.8368487934203,460
7.8368487934203,488
7.8368487934203,437
7.8368487934203,387
7.8368487934203,549
7.8368487934203,480
7.818458144665188,482
7.818458144665188,484
7.818458144665188,508
7.818458144665188,522
7.818458144665188,526
7.818458144665188,488
7.818458144665188,505
7.818458144665188,484
7.818458144665188,475
7.818458144665188,443
7.796939151795337,529
7.796939151795337,472
7.796939151795337,500
7.796939151795337,562
7.796939151795337,458
7.796939151795337,488
7.796939151795337,411
7.796939151795337,498
7.796939151795337,483
7.796939151795337,458
7.7402769147087715,437
7.7402769147087715,496
7.7402769147087715,482
7.7402769147087715,438
,437
7.7402769147087715,386
7.7402769147087715,402
7.7402769147087715,431
7.7402769147087715,377
7.7402769147087715,377
7.912766413342018,396
7.912766413342018,440
7.912766413342018,495
7.912766413342018,418
7.912766413342018,449
7.912766413342018,458
7.912766413342018,497
7.912766413342018,472
7.912766413342018,532
7.912766413342018,485
8.043796747574332,547
8.043796747574332,434
8.043796747574332,476
,517
8.043796747574332,499
8.043796747574332,555
8.043796747574332,495
8.043796747574332,501
8.043796747574332,524
8.043796747574332,489
7.915240759259473,99
7.915240759259473,509
7.915240759259473,500
7.915240759259473,619
7.915240759259473,470
7.915240759259473,525
7.915240759259473,523
,423
7.915240759259473,491
7.915240759259473,488
7.881761405780027,483
7.881761405780027,499
7.881761405780027,483
7.881761405780027,486
7.881761405780027,416
7.881761405780027,471
7.881761405780027,484
7.881761405780027,495
7.881761405780027,416
7.881761405780027,490
7.678359114928224,516
7.678359114928224,579
7.678359114928224,452
7.678359114928224,505
7.678359114928224,625
7.678359114928224,555
7.678359114928224,488
7.678359114928224,452
7.678359114928224,463
,460
7.6704428281517245,484
7.6704428281517245,465
7.6704428281517245,496
7.6704428281517245,450
7.6704428281517245,557
7.6704428281517245,485
7.6704428281517245,512
7.6704428281517245,145
7.6704428281517245,567
7.6704428281517245,498
7.679623271346927,469
7.679623271346927,460
7.679623271346927,393
7.679623271346927,508
7.679623271346927,491
7.679623271346927,511
7.679623271346927,529
7.679623271346927,496
7.679623271346927,510
7.679623271346927,433
7.774474553265061,424
7.774474553265061,533
7.774474553265061,491
7.774474553265061,529
7.774474553265061,514
7.774474553265061,485
7.774474553265061,547
7.774474553265061,483
7.774474553265061,539
7.774474553265061,554
7.769991272593786,439
7.769991272593786,551
7.769991272593786,513
7.769991272593786,480
7.769991272593786,495
7.769991272593786,495
7.769991272593786,500
7.769991272593786,514
7.769991272593786,527
7.769991272593786,509
7.746126058900421,495
7.746126058900421,480
7.746126058900421,470
7.746126058900421,518
7.746126058900421,504
7.746126058900421,563
7.746126058900421,580
7.746126058900421,513
7.746126058900421,515
7.746126058900421,527
7.818951065713894,465
7.818951065713894,449
7.818951065713894,500
7.818951065713894,468
7.818951065713894,522
7.818951065713894,487
7.818951065713894,480
7.818951065713894,581
7.818951065713894,148
7.818951065713894,460
7.70372847340989,526
7.70372847340989,447
7.70372847340989,510
7.70372847340989,453
7.70372847340989,499
7.70372847340989,441
7.70372847340989,488
7.70372847340989,494
7.70372847340989,558
7.70372847340989,494
7.820928305018144,514
7.820928305018144,497
7.820928305018144,581
7.820928305018144,499
7.820928305018144,409
7.820928305018144,531
7.820928305018144,464
7.820928305018144,430
7.820928305018144,491
7.820928305018144,467
7.749785377243075,510
7.749785377243075,485
7.749785377243075,476
7.749785377243075,493
7.749785377243075,510
7.749785377243075,515
7.749785377243075,538
7.749785377243075,476
7.749785377243075,500
7.749785377243075,476
7.878787201208562,463
7.878787201208562,502
7.878787201208562,449
7.878787201208562,495
7.878787201208562,477
7.878787201208562,475
7.878787201208562,500
7.878787201208562,434
7.878787201208562,444
7.878787201208562,506
7.795060650135608,536
7.795060650135608,462
7.795060650135608,482
7.795060650135608,451
7.795060650135608,502
7.795060650135608,493
7.795060650135608,415
7.795060650135608,395
7.795060650135608,395
7.795060650135608,473
7.821161574722898,464
7.821161574722898,428
7.821161574722898,511
7.821161574722898,398
7.821161574722898,387
7.821161574722898,472
7.821161574722898,509
7.821161574722898,437
7.821161574722898,510
7.821161574722898,378
7.8916075088795585,422
7.8916075088795585,472
7.8916075088795585,480
7.8916075088795585,448
7.8916075088795585,471
7.8916075088795585,448
7.8916075088795585,471
7.8916075088795585,461
7.8916075088795585,512
7.8916075088795585,485
7.827640339615695,475
7.827640339615695,526
7.827640339615695,535
7.827640339615695,449
7.827640339615695,472
7.827640339615695,517
7.827640339615695,521
7.827640339615695,455
7.827640339615695,468
7.827640339615695,463
7.83830402406211,465
7.83830402406211,497
7.83830402406211,468
7.83830402406211,442
7.83830402406211,514
7.83830402406211,444
7.83830402406211,485
7.83830402406211,489
7.83830402406211,514
7.83830402406211,497
7.851010775409421,485
7.851010775409421,516
7.851010775409421,464
7.851010775409421,515
7.851010775409421,452
7.851010775409421,452
7.851010775409421,440
7.851010775409421,507
7.851010775409421,454
7.851010775409421,504
7.642744876109795,508
7.642744876109795,480
7.642744876109795,515
7.642744876109795,574
7.642744876109795,441
7.642744876109795,531
7.642744876109795,526
7.642744876109795,489
7.642744876109795,499
7.642744876109795,430
7.773090418646411,558
7.773090418646411,481
7.773090418646411,437
7.773090418646411,474
7.773090418646411,424
7.773090418646411,483
7.773090418646411,504
7.773090418646411,538
7.773090418646411,509
7.773090418646411,460
7.781241884918613,519
7.781241884918613,459
7.781241884918613,536
7.781241884918613,476
7.781241884918613,475
7.781241884918613,581
7.781241884918613,503
7.781241884918613,516
7.781241884918613,526
7.781241884918613,475
7.774853549276969,559
7.774853549276969,496
7.774853549276969,549
7.774853549276969,456
7.774853549276969,523
7.774853549276969,500
7.774853549276969,546
7.774853549276969,529
7.774853549276969,509
7.774853549276969,385
7.650725361873185,468
7.650725361873185,524
7.650725361873185,540
7.650725361873185,512
7.650725361873185,450
7.650725361873185,489
7.650725361873185,462
7.650725361873185,491
7.650725361873185,529
7.650725361873185,443
7.671130581618762,582
7.671130581618762,522
7.671130581618762,465
7.671130581618762,523
7.671130581618762,482
7.671130581618762,477
7.671130581618762,620
7.671130581618762,509
7.671130581618762,482
7.671130581618762,567
7.878623501244593,533
7.878623501244593,507
7.878623501244593,570
7.878623501244593,441
7.878623501244593,491
7.878623501244593,450
7.878623501244593,478
7.878623501244593,581
7.878623501244593,368
7.878623501244593,457
7.850481017638117,531
7.850481017638117,505
7.850481017638117,454
7.850481017638117,435
7.850481017638117,388
7.850481017638117,557
7.850481017638117,465
7.850481017638117,451
7.850481017638117,526
7.850481017638117,536
7.850641531521314,551
7.850641531521314,563
7.850641531521314,473
7.850641531521314,469
7.850641531521314,449
7.850641531521314,483
7.850641531521314,485
7.850641531521314,477
7.850641531521314,530
7.850641531521314,533
7.756129693693469,543
7.756129693693469,516
7.756129693693469,504
7.756129693693469,450
7.756129693693469,476
7.756129693693469,384
7.756129693693469,534
7.756129693693469,408
7.756129693693469,417
7.756129693693469,474
7.714811853195755,537
7.714811853195755,500
7.714811853195755,567
7.714811853195755,444
7.714811853195755,407
7.714811853195755,506
7.714811853195755,526
7.714811853195755,466
7.714811853195755,500
7.714811853195755,441
7.818956514687497,408
7.818956514687497,427
7.818956514687497,393
7.818956514687497,381
7.818956514687497,513
7.818956514687497,507
7.818956514687497,392
7.818956514687497,476
7.818956514687497,468
7.818956514687497,406
7.779503975388136,480
7.779503975388136,410
7.779503975388136,466
7.779503975388136,527
7.779503975388136,521
7.779503975388136,497
7.779503975388136,516
7.779503975388136,522
7.779503975388136,552
7.779503975388136,543
7.715773035911757,436
7.715773035911757,432
7.715773035911757,489
7.715773035911757,490
7.715773035911757,483
7.715773035911757,465
7.715773035911757,529
7.715773035911757,442
7.715773035911757,426
7.715773035911757,430
7.641366322732183,457
7.641366322732183,435
7.641366322732183,511
7.641366322732183,409
7.641366322732183,346
7.641366322732183,487
7.641366322732183,484
7.641366322732183,416
7.641366322732183,425
7.641366322732183,462
7.547429795820843,523
7.547429795820843,512
7.547429795820843,401
7.547429795820843,424
7.547429795820843,499
7.547429795820843,534
7.547429795820843,468
7.547429795820843,516
7.547429795820843,477
7.547429795820843,434
7.625937290518423,489
7.625937290518423,534
7.625937290518423,480
7.625937290518423,396
7.625937290518423,450
7.625937290518423,480
7.625937290518423,462
7.625937290518423,508
7.625937290518423,468
7.625937290518423,406
7.685480874114041,452
7.685480874114041,517
7.685480874114041,416
7.685480874114041,455
7.685480874114041,504
7.685480874114041,554
7.685480874114041,517
7.685480874114041,474
7.685480874114041,380
7.685480874114041,368
7.6157894637376335,479
7.6157894637376335,435
7.6157894637376335,498
7.6157894637376335,472
7.6157894637376335,430
7.6157894637376335,437
7.6157894637376335,460
7.6157894637376335,437
7.6157894637376335,512
7.6157894637376335,456
7.750824535530117,528
7.750824535530117,488
7.750824535530117,516
7.750824535530117,510
7.750824535530117,533
7.750824535530117,538
7.750824535530117,376
7.750824535530117,546
7.750824535530117,449
7.750824535530117,455
7.589297094474737,499
7.589297094474737,474
7.589297094474737,542
7.589297094474737,378
7.589297094474737,464
7.589297094474737,533
7.589297094474737,490
7.589297094474737,523
7.589297094474737,480
7.589297094474737,505
7.821311022784986,456
7.821311022784986,380
7.821311022784986,494
7.821311022784986,438
7.821311022784986,445
7.821311022784986,412
7.821311022784986,499
7.821311022784986,457
7.821311022784986,462
7.821311022784986,480
,502
7.765260564031886,525
7.765260564031886,520
7.765260564031886,502
7.765260564031886,506
7.765260564031886,462
7.765260564031886,468
7.765260564031886,428
7.765260564031886,466
7.765260564031886,468
7.725939487845848,493
7.725939487845848,501
7.725939487845848,476
7.725939487845848,412
7.725939487845848,437
7.725939487845848,556
7.725939487845848,569
7.725939487845848,426
7.725939487845848,427
7.725939487845848,474
7.578996422642138,459
7.578996422642138,445
7.578996422642138,471
7.578996422642138,510
7.578996422642138,488
7.578996422642138,510
7.578996422642138,452
7.578996422642138,478
7.578996422642138,422
7.578996422642138,398
7.524786562965854,450
7.524786562965854,402
7.524786562965854,464
7.524786562965854,499
7.524786562965854,485
7.524786562965854,480
7.524786562965854,528
7.524786562965854,579
7.524786562965854,564
7.524786562965854,568
7.770408037243483,599
7.770408037243483,474
7.770408037243483,494
7.770408037243483,493
7.770408037243483,488
7.770408037243483,465
7.770408037243483,347
7.770408037243483,494
7.770408037243483,487
7.770408037243483,426
7.70914822439333,424
7.70914822439333,470
7.70914822439333,131
7.70914822439333,446
7.70914822439333,450
7.70914822439333,419
7.70914822439333,438
7.70914822439333,396
7.70914822439333,112
7.70914822439333,487
7.52165282569374,406
7.52165282569374,425
7.52165282569374,466
7.52165282569374,502
7.52165282569374,492
7.52165282569374,489
7.52165282569374,427
7.52165282569374,477
7.52165282569374,449
7.52165282569374,442
7.59762863510534,539
7.59762863510534,458
7.59762863510534,402
7.59762863510534,519
7.59762863510534,449
,482
7.59762863510534,457
7.59762863510534,530
7.59762863510534,461
7.59762863510534,466
,434
7.4953141032880035,419
7.4953141032880035,472
7.4953141032880035,470
7.4953141032880035,414
7.4953141032880035,158
7.4953141032880035,518
7.4953141032880035,488
7.4953141032880035,306
7.4953141032880035,459
7.524338743773007,445
7.524338743773007,415
7.524338743773007,410
7.524338743773007,434
7.524338743773007,414
7.524338743773007,371
7.524338743773007,470
7.524338743773007,419
7.524338743773007,403
7.524338743773007,441
7.58232375949679,491
7.58232375949679,506
7.58232375949679,486
7.58232375949679,431
7.58232375949679,446
7.58232375949679,426
7.58232375949679,459
7.58232375949679,418
7.58232375949679,504
7.58232375949679,417
7.6626964616501185,577
7.6626964616501185,445
7.6626964616501185,553
7.6626964616501185,483
7.6626964616501185,476
7.6626964616501185,541
7.6626964616501185,515
7.6626964616501185,557
7.6626964616501185,490
7.6626964616501185,377
7.671515776964305,536
7.671515776964305,500
7.671515776964305,507
7.671515776964305,531
7.671515776964305,485
7.671515776964305,541
7.671515776964305,565
7.671515776964305,478
7.671515776964305,432
7.671515776964305,493
7.461453618009362,427
7.461453618009362,430
7.461453618009362,487
7.461453618009362,504
7.461453618009362,439
7.461453618009362,496
7.461453618009362,458
7.461453618009362,404
7.461453618009362,449
7.461453618009362,381
7.63191952671253,441
7.63191952671253,467
7.63191952671253,508
7.63191952671253,456
7.63191952671253,495
7.63191952671253,488
7.63191952671253,470
7.63191952671253,471
7.63191952671253,407
7.63191952671253,455
7.678244941887866,530
7.678244941887866,460
7.678244941887866,513
7.678244941887866,449
7.678244941887866,459
7.678244941887866,483
7.678244941887866,500
7.678244941887866,518
7.678244941887866,497
7.678244941887866,423
7.525212308669042,494
7.525212308669042,492
7.525212308669042,433
7.525212308669042,466
7.525212308669042,470
7.525212308669042,463
7.525212308669042,503
7.525212308669042,467
7.525212308669042,510
7.525212308669042,463
7.685797726581621,391
7.685797726581621,436
7.685797726581621,436
7.685797726581621,475
7.685797726581621,384
7.685797726581621,481
7.685797726581621,454
7.685797726581621,428
7.685797726581621,507
7.685797726581621,427
7.767202064358752,491
7.767202064358752,416
7.767202064358752,431
7.767202064358752,487
7.767202064358752,512
7.767202064358752,469
7.767202064358752,475
7.767202064358752,482
7.767202064358752,492
7.767202064358752,484
7.593379469142816,454
7.593379469142816,473
7.593379469142816,459
7.593379469142816,412
7.593379469142816,429
7.593379469142816,475
7.593379469142816,442
7.593379469142816,499
7.593379469142816,463
7.593379469142816,436
7.550545872559962,422
7.550545872559962,484
7.550545872559962,483
7.550545872559962,446
7.550545872559962,545
7.550545872559962,544
7.550545872559962,446
7.550545872559962,506
7.550545872559962,430
7.550545872559962,481
7.702027529148674,493
7.702027529148674,425
7.702027529148674,446
7.702027529148674,441
7.702027529148674,378
7.702027529148674,486
7.702027529148674,487
7.702027529148674,485
7.702027529148674,455
7.702027529148674,399
7.695646075068099,407
7.695646075068099,516
7.695646075068099,471
7.695646075068099,517
7.695646075068099,482
7.695646075068099,479
7.695646075068099,527
7.695646075068099,469
7.695646075068099,470
7.695646075068099,504
7.405717967620283,497
7.405717967620283,471
7.405717967620283,507
7.405717967620283,542
7.405717967620283,513
7.405717967620283,518
7.405717967620283,497
7.405717967620283,479
7.405717967620283,490
7.405717967620283,549
7.626915408643966,441
7.626915408643966,446
7.626915408643966,487
7.626915408643966,479
7.626915408643966,524
7.626915408643966,470
7.626915408643966,442
7.626915408643966,397
7.626915408643966,457
7.626915408643966,437
7.709873706241322,477
7.709873706241322,495
7.709873706241322,482
7.709873706241322,524
7.709873706241322,388
7.709873706241322,519
7.709873706241322,448
7.709873706241322,444
7.709873706241322,503
7.709873706241322,455
7.6156575102021264,426
7.6156575102021264,499
7.6156575102021264,471
7.6156575102021264,461
7.6156575102021264,540
7.6156575102021264,478
7.6156575102021264,451
7.6156575102021264,486
7.6156575102021264,443
7.6156575102021264,472
7.554192812818771,520
7.554192812818771,450
7.554192812818771,536
7.554192812818771,469
7.554192812818771,456
7.554192812818771,502
7.554192812818771,540
7.554192812818771,525
7.554192812818771,514
7.554192812818771,513
7.540235975544197,452
7.540235975544197,474
7.540235975544197,475
7.540235975544197,490
7.540235975544197,482
7.540235975544197,484
7.540235975544197,471
7.540235975544197,464
7.540235975544197,405
7.540235975544197,492
7.5975177780184575,514
7.5975177780184575,442
7.5975177780184575,502
7.5975177780184575,461
7.5975177780184575,491
7.5975177780184575,464
7.5975177780184575,447
7.5975177780184575,500
7.5975177780184575,457
7.5975177780184575,447
7.535463530983211,549
7.535463530983211,468
7.535463530983211,433
7.535463530983211,445
7.535463530983211,506
7.535463530983211,500
7.535463530983211,509
7.535463530983211,436
7.535463530983211,475
7.535463530983211,442
7.52131728456981,56
7.52131728456981,544
7.52131728456981,450
7.52131728456981,443
7.52131728456981,526
7.52131728456981,464
7.52131728456981,420
7.52131728456981,448
7.52131728456981,432
7.52131728456981,443
7.810791508431096,446
7.810791508431096,480
7.810791508431096,424
7.810791508431096,474
7.810791508431096,492
7.810791508431096,468
7.810791508431096,458
7.810791508431096,507
7.810791508431096,412
7.810791508431096,474
7.705870205348987,493
7.705870205348987,470
7.705870205348987,514
7.705870205348987,489
7.705870205348987,491
7.705870205348987,443
7.705870205348987,394
7.705870205348987,402
7.705870205348987,418
7.705870205348987,450
7.680587396601755,435
7.680587396601755,483
7.680587396601755,530
7.680587396601755,417
7.680587396601755,499
7.680587396601755,451
7.680587396601755,460
7.680587396601755,416
7.680587396601755,516
7.680587396601755,513
7.473703822623601,521
7.473703822623601,456
7.473703822623601,454
7.473703822623601,433
7.473703822623601,461
7.473703822623601,369
7.473703822623601,438
7.473703822623601,396
7.473703822623601,478
7.473703822623601,428
7.533602077114551,481
7.533602077114551,382
7.533602077114551,471
7.533602077114551,441
7.533602077114551,462
7.533602077114551,501
7.533602077114551,44
7.533602077114551,472
7.533602077114551,529
7.533602077114551,470
7.482901712078703,451
7.482901712078703,492
7.482901712078703,373
7.482901712078703,416
7.482901712078703,471
7.482901712078703,481
7.482901712078703,420
7.482901712078703,482
7.482901712078703,478
7.482901712078703,443
7.493440360780167,469
7.493440360780167,461
7.493440360780167,466
7.493440360780167,529
7.493440360780167,431
7.493440360780167,442
7.493440360780167,378
7.493440360780167,436
7.493440360780167,464
7.493440360780167,511
7.614948066825395,460
7.614948066825395,454
7.614948066825395,494
7.614948066825395,449
7.614948066825395,450
7.614948066825395,427
,427
7.614948066825395,456
7.614948066825395,511
7.614948066825395,448
7.624053249263319,446
7.624053249263319,537
7.624053249263319,455
7.624053249263319,369
7.624053249263319,425
7.624053249263319,448
7.624053249263319,408
7.624053249263319,511
7.624053249263319,478
7.624053249263319,467
7.5402650127673105,452
7.5402650127673105,456
7.5402650127673105,464
7.5402650127673105,511
7.5402650127673105,492
7.5402650127673105,432
7.5402650127673105,542
7.5402650127673105,549
7.5402650127673105,439
7.5402650127673105,380
7.610871142829811,422
7.610871142829811,433
7.610871142829811,476
7.610871142829811,484
7.610871142829811,459
7.610871142829811,442
7.610871142829811,499
7.610871142829811,450
7.610871142829811,502
,528
7.638756361883856,444
7.638756361883856,451
7.638756361883856,442
7.638756361883856,448
7.638756361883856,535
7.638756361883856,427
7.638756361883856,490
7.638756361883856,506
7.638756361883856,450
7.638756361883856,427
7.862820490038503,422
7.862820490038503,455
7.862820490038503,407
7.862820490038503,403
7.862820490038503,425
7.862820490038503,448
7.862820490038503,430
7.862820490038503,350
7.862820490038503,447
7.862820490038503,444
7.570840172019363,425
7.570840172019363,400
7.570840172019363,420
7.570840172019363,492
7.570840172019363,430
7.570840172019363,500
7.570840172019363,430
7.570840172019363,433
7.570840172019363,421
7.570840172019363,442
7.65427422445532,388
7.65427422445532,475
7.65427422445532,488
7.65427422445532,414
7.65427422445532,354
7.65427422445532,400
7.65427422445532,457
7.65427422445532,428
7.65427422445532,461
7.65427422445532,383
7.675141859742435,437
7.675141859742435,478
7.675141859742435,423
7.675141859742435,471
7.675141859742435,445
7.675141859742435,426
7.675141859742435,458
7.675141859742435,349
7.675141859742435,434
7.675141859742435,512
7.63131070049985,457
7.63131070049985,434
7.63131070049985,552
7.63131070049985,460
7.63131070049985,372
7.63131070049985,431
7.63131070049985,460
7.63131070049985,466
7.63131070049985,433
7.63131070049985,482
7.775189455054776,462
7.775189455054776,509
7.775189455054776,410
7.775189455054776,454
7.775189455054776,493
7.775189455054776,379
7.775189455054776,418
7.775189455054776,448
,392
7.775189455054776,415
7.587246996539019,437
7.587246996539019,471
7.587246996539019,458
7.587246996539019,498
7.587246996539019,510
7.587246996539019,491
7.587246996539019,431
7.587246996539019,517
7.587246996539019,497
7.587246996539019,452
7.43643797053929,442
7.43643797053929,509
7.43643797053929,438
7.43643797053929,404
7.43643797053929,412
7.43643797053929,480
7.43643797053929,467
7.43643797053929,476
7.43643797053929,435
7.43643797053929,422
7.458567999021633,483
7.458567999021633,433
7.458567999021633,420
7.458567999021633,503
7.458567999021633,495
7.458567999021633,454
7.458567999021633,450
7.458567999021633,388
7.458567999021633,426
7.458567999021633,422
7.311136136975682,422
7.311136136975682,399
7.311136136975682,474
7.311136136975682,411
7.311136136975682,420
7.311136136975682,478
7.311136136975682,470
,520
7.311136136975682,389
7.311136136975682,402
7.487235816834931,498
7.487235816834931,496
7.487235816834931,479
7.487235816834931,432
7.487235816834931,435
7.487235816834931,539
7.487235816834931,476
7.487235816834931,492
7.487235816834931,418
7.487235816834931,437
7.550890621519688,351
7.550890621519688,411
7.550890621519688,540
7.550890621519688,545
7.550890621519688,361
7.550890621519688,448
7.550890621519688,369
7.550890621519688,434
7.550890621519688,466
7.550890621519688,450
7.462148356906272,341
7.462148356906272,416
7.462148356906272,412
7.462148356906272,425
7.462148356906272,450
7.462148356906272,523
7.462148356906272,479
7.462148356906272,474
7.462148356906272,474
7.462148356906272,476
7.613119369868666,476
7.613119369868666,511
7.613119369868666,466
7.613119369868666,452
7.613119369868666,446
7.613119369868666,455
7.613119369868666,450
7.613119369868666,367
7.613119369868666,464
7.613119369868666,570
7.677467509390816,525
7.677467509390816,503
7.677467509390816,478
7.677467509390816,480
7.677467509390816,502
7.677467509390816,478
7.677467509390816,464
7.677467509390816,477
7.677467509390816,381
7.677467509390816,524
7.688086848303226,441
7.688086848303226,483
7.688086848303226,436
7.688086848303226,403
7.688086848303226,461
7.688086848303226,461
7.688086848303226,466
7.688086848303226,408
7.688086848303226,392
7.688086848303226,478
7.675637533871647,449
7.675637533871647,463
7.675637533871647,425
7.675637533871647,457
7.675637533871647,600
7.675637533871647,423
7.675637533871647,497
7.675637533871647,484
7.675637533871647,442
7.675637533871647,434
7.579019729911993,404
7.579019729911993,514
7.579019729911993,461
7.579019729911993,460
7.579019729911993,454
7.579019729911993,405
7.579019729911993,519
7.579019729911993,389
7.579019729911993,326
7.579019729911993,389
7.487667299844044,453
7.487667299844044,468
7.487667299844044,372
7.487667299844044,454
7.487667299844044,478
7.487667299844044,502
7.487667299844044,409
7.487667299844044,460
7.487667299844044,460
7.487667299844044,521
7.496884570973258,501
7.496884570973258,415
7.496884570973258,487
7.496884570973258,502
7.496884570973258,521
7.496884570973258,486
7.496884570973258,456
7.496884570973258,498
,479
7.496884570973258,451
