Speed_RPM,RUL_seconds
1567.22368407636,461
1567.22368407636,461
1594.1569214395886,466
,408
1718.9573753461896,392
1718.9573753461896,478
1689.560247803381,449
1689.560247803381,463
1699.9605307845748,425
1699.9605307845748,457
1595.4669964893214,600
1595.4669964893214,423
1671.6503399956955,497
,484
1615.264420147093,442
1615.264420147093,434
1451.044628786341,404
1451.044628786341,514
1525.8643241915534,461
1525.8643241915534,460
1318.4456613251764,454
1318.4456613251764,405
1505.1222878437009,519
1505.1222878437009,389
1558.5041210687284,326
1558.5041210687284,389
1526.794712649849,453
1526.794712649849,468
1544.9727175955325,372
1544.9727175955325,454
1516.55269459215,478
1516.55269459215,502
1641.102823286558,409
1641.102823286558,460
1520.7353507005278,460
1520.7353507005278,521
1633.2236294690754,501
1633.2236294690754,415
1596.3202936813266,487
1596.3202936813266,502
1611.837664720587,521
1611.837664720587,486
1524.650953719058,456
1524.650953719058,498
1616.3913756431384,479
1616.3913756431384,451
1664.8574433534675,509
1664.8574433534675,362
1357.3269872195776,413
1357.3269872195776,426
1451.2614795323886,471
1451.2614795323886,523
1492.9076260850015,466
1492.9076260850015,465
1355.3781027598905,423
1355.3781027598905,424
1541.940177888238,465
1541.940177888238,453
1585.364110243864,519
1585.364110243864,467
1513.1085826102526,487
1513.1085826102526,477
1533.0191415559143,511
1533.0191415559143,501
1423.12381271773,345
1423.12381271773,510
1416.2970737132748,453
1416.2970737132748,399
1494.0509391689811,438
1494.0509391689811,465
1586.630691371458,490
1586.630691371458,435
1740.3756808925673,377
1740.3756808925673,323
1539.896858357925,505
1539.896858357925,455
1536.946729565001,424
1536.946729565001,480
1526.5283047714877,487
1526.5283047714877,391
1520.2433870528012,509
1520.2433870528012,458
1638.7481556245325,426
1638.7481556245325,481
1593.5760899628383,512
1593.5760899628383,472
1488.8168159476209,438
1488.8168159476209,168
1515.9541262438977,432
1515.9541262438977,501
1521.374769644013,410
1521.374769644013,373
1505.7587734322233,455
1505.7587734322233,488
1444.4593726312764,442
1444.4593726312764,384
1488.190231648361,469
1488.190231648361,435
,401
1378.5782907845894,410
1497.8170488518913,470
1497.8170488518913,452
1464.8323207583314,106
1464.8323207583314,449
1372.9893778174303,474
1372.9893778174303,442
1563.0165425752944,410
1563.0165425752944,436
1623.7550355632868,435
1623.7550355632868,412
1543.5752279799035,526
1543.5752279799035,484
1486.459052713311,455
1486.459052713311,494
1495.9435999152377,498
1495.9435999152377,492
1520.52249338717,377
1520.52249338717,401
1618.7930780235845,452
1618.7930780235845,451
1514.92557287025,499
1514.92557287025,374
1492.3803879255552,422
1492.3803879255552,393
1457.4268454053058,428
1457.4268454053058,441
1545.791522945654,447
1545.791522945654,467
1457.8783445963695,416
1457.8783445963695,435
1634.175554182622,404
1634.175554182622,358
1743.460557153108,480
1743.460557153108,469
1676.4152135210884,407
1676.4152135210884,395
1602.8859927367962,428
1602.8859927367962,524
1530.6971336261984,493
1530.6971336261984,456
1602.482715848376,441
1602.482715848376,422
1613.2459216486227,478
1613.2459216486227,441
1539.357021423783,399
1539.357021423783,450
1447.81270584583,386
1447.81270584583,458
1447.6803352600728,402
1447.6803352600728,302
1237.6821625539585,519
,446
1345.4009557451786,485
1345.4009557451786,437
1391.6983616990033,471
1391.6983616990033,478
1673.1049797059409,449
1673.1049797059409,443
1609.4792640449775,517
1609.4792640449775,468
1655.2666224019204,501
1655.2666224019204,479
1685.6043095541572,367
1685.6043095541572,420
1605.7915927024933,433
1605.7915927024933,439
1703.1578571235586,411
1703.1578571235586,474
1494.5565055844406,478
1494.5565055844406,391
1558.022101725356,434
1558.022101725356,395
1514.067311539114,428
1514.067311539114,416
1552.0871553261302,393
1552.0871553261302,456
1685.6162811684949,462
1685.6162811684949,385
1459.8097987369092,424
1459.8097987369092,450
1518.355117913915,373
1518.355117913915,500
1536.7193903868829,473
1536.7193903868829,454
1437.150149210719,412
1437.150149210719,357
1455.6900995183669,469
1455.6900995183669,370
1500.3439690172966,391
1500.3439690172966,456
1510.1819508559795,405
1510.1819508559795,478
1497.4525902281237,446
1497.4525902281237,398
1445.3077446182335,420
1445.3077446182335,413
1605.2029302283124,465
1605.2029302283124,363
1529.611937883069,525
1529.611937883069,389
1577.765465690626,447
,410
1423.2993986577426,439
1423.2993986577426,450
1364.5079722250102,458
1364.5079722250102,436
1475.1472386574146,401
1475.1472386574146,421
1451.6974676121347,411
1451.6974676121347,481
1359.3818373692352,421
1359.3818373692352,389
1294.3280648238836,410
1294.3280648238836,417
1399.119049196519,448
1399.119049196519,411
1328.552144801298,440
1328.552144801298,528
1401.4246986188805,423
1401.4246986188805,402
1419.0304728901642,454
1419.0304728901642,490
1521.4038491971676,471
1521.4038491971676,423
1421.6879869084714,396
1421.6879869084714,412
1446.0271875711248,534
1446.0271875711248,469
1507.346527519445,411
1507.346527519445,435
1462.8265747799944,459
1462.8265747799944,428
1392.8166985795972,451
1392.8166985795972,474
1491.9509375316732,547
1491.9509375316732,478
1403.95572675394,404
1403.95572675394,412
1565.5648469645805,473
1565.5648469645805,460
1511.6555851127662,479
1511.6555851127662,428
1502.5372515124031,430
1502.5372515124031,427
1415.4021822821794,414
1415.4021822821794,408
1366.8192923345175,440
1366.8192923345175,440
1565.792453307687,471
1565.792453307687,454
1566.3644322112248,499
,371
1601.2163831625346,397
1601.2163831625346,438
1556.0163758226522,443
1556.0163758226522,331
1715.1020241366152,429
1715.1020241366152,394
1658.715868195426,397
1658.715868195426,360
1583.5602464896426,469
1583.5602464896426,429
1594.727462862241,390
1594.727462862241,470
1602.5957935700185,422
1602.5957935700185,362
1474.4712568315426,468
1474.4712568315426,492
1553.0071401178377,464
1553.0071401178377,490
1545.0512373044585,402
1545.0512373044585,323
1342.6414560418386,436
1342.6414560418386,415
1468.8583256232243,428
1468.8583256232243,387
1649.550358769955,452
1649.550358769955,435
1521.6092124343777,508
1521.6092124343777,483
1456.5936586428104,451
1456.5936586428104,477
1509.5696002951354,408
1509.5696002951354,430
1522.8478739395389,454
1522.8478739395389,478
1346.2258691478398,365
1346.2258691478398,384
1359.4661642740352,367
1359.4661642740352,458
1323.5553790031377,476
1323.5553790031377,441
1323.4635751142723,490
1323.4635751142723,420
1480.0691700750106,405
1480.0691700750106,375
1565.6902426524905,457
1565.6902426524905,388
1542.9535149136093,384
1542.9535149136093,449
1541.0595039180334,439
1541.0595039180334,439
1352.052509205382,356
1352.052509205382,536
1553.5987635102465,430
1553.5987635102465,397
1537.3977407555983,496
1537.3977407555983,484
1504.4596785604297,402
1504.4596785604297,509
1579.6828250361193,414
1579.6828250361193,460
1464.2884309109627,440
1464.2884309109627,384
1458.2282114457985,443
1458.2282114457985,488
1465.6268870738534,392
1465.6268870738534,479
1463.0014838301704,457
1463.0014838301704,418
1535.5459121418387,445
1535.5459121418387,482
1525.9428932788371,498
,526
1588.478541639914,465
1588.478541639914,386
1599.6733652097937,441
1599.6733652097937,504
1529.3045320099666,411
,426
1427.9408163917622,408
1427.9408163917622,549
1402.48581445707,395
1402.48581445707,58
1412.0350516714602,466
1412.0350516714602,506
1498.91979512253,361
1498.91979512253,456
1427.5287424474163,458
1427.5287424474163,429
1433.4310053854242,422
1433.4310053854242,378
1421.6291244974743,438
1421.6291244974743,508
1536.5355260148176,397
1536.5355260148176,402
1616.746647025266,401
1616.746647025266,412
1622.1596679740978,451
1622.1596679740978,390
1561.4275017939042,546
1561.4275017939042,452
1493.6019757756974,339
1493.6019757756974,413
1421.5460675661825,396
1421.5460675661825,438
1510.4098228699177,474
1510.4098228699177,361
1576.058376070707,169
1576.058376070707,447
1649.453755128892,446
1649.453755128892,432
1667.1739241233536,407
1667.1739241233536,399
1519.4079594226698,423
1519.4079594226698,489
1421.164850152773,396
1421.164850152773,415
1413.649236531783,399
1413.649236531783,474
1473.067653751919,522
1473.067653751919,428
1321.7766103804756,442
1321.7766103804756,506
1463.052008284907,501
1463.052008284907,435
1385.126623214614,405
1385.126623214614,403
1369.8154002296346,455
1369.8154002296346,479
1357.9264344123649,425
1357.9264344123649,467
1447.2799313571938,436
1447.2799313571938,377
1676.9974447880677,401
1676.9974447880677,458
1437.5359435911028,437
1437.5359435911028,431
1420.5478763166234,414
1420.5478763166234,397
1288.6140558910731,408
1288.6140558910731,469
1567.0750789841086,397
1567.0750789841086,469
1477.4179489729247,503
1477.4179489729247,452
1490.6923894841825,433
1490.6923894841825,448
1616.3473712006748,429
1616.3473712006748,411
1560.1596964514574,490
1560.1596964514574,460
1501.63086049122,485
1501.63086049122,414
1465.1425051712924,458
1465.1425051712924,493
1473.872826175549,382
1473.872826175549,513
1303.274125052001,384
1303.274125052001,498
1334.5795726487163,448
1334.5795726487163,434
1487.5409484962076,407
1487.5409484962076,397
1535.078989956368,429
1535.078989956368,463
1357.0563054020836,469
1357.0563054020836,483
1475.0226116890638,515
1475.0226116890638,458
1478.6590990189077,381
1478.6590990189077,534
1416.2332722420374,422
1416.2332722420374,391
1584.99577847483,468
1584.99577847483,426
1435.450318045473,426
1435.450318045473,387
1488.2113809180769,500
1488.2113809180769,377
1478.314790975074,453
1478.314790975074,433
1603.1092351093089,365
1603.1092351093089,467
1606.6493455316145,394
1606.6493455316145,437
1451.8199709501,418
1451.8199709501,385
1425.0057847900862,385
1425.0057847900862,182
1341.614450658273,424
1341.614450658273,428
1415.0064035516905,441
1415.0064035516905,501
1251.1169007867404,366
1251.1169007867404,412
1380.6358753478448,404
1380.6358753478448,426
1382.87938375557,449
1382.87938375557,449
1395.6183813347498,479
1395.6183813347498,445
1530.7888927097583,451
1530.7888927097583,417
1660.6789855459394,367
1660.6789855459394,391
1617.312177702907,427
1617.312177702907,441
1542.872937024017,449
1542.872937024017,456
1590.0161146816274,493
1590.0161146816274,438
,493
1512.5842662958614,462
1368.258840527977,431
1368.258840527977,451
1419.697665327688,333
1419.697665327688,390
1436.1583848272437,372
1436.1583848272437,400
1442.2952858466638,420
1442.2952858466638,445
1474.6176608517842,419
1474.6176608517842,425
1435.5530176659352,475
1435.5530176659352,370
1449.0482663566113,438
1449.0482663566113,497
1340.3157692694533,448
1340.3157692694533,389
1393.011733911963,472
1393.011733911963,436
1346.4363964753193,380
1346.4363964753193,467
1613.4039765304765,425
1613.4039765304765,422
1505.1961295684862,428
1505.1961295684862,394
1540.5922982146672,375
1540.5922982146672,407
1590.5264005597403,434
1590.5264005597403,404
1614.9105830309788,476
1614.9105830309788,460
1614.071728656486,415
1614.071728656486,482
1507.6505518762324,491
1507.6505518762324,403
1568.0429034409951,456
1568.0429034409951,430
1570.3412352384037,479
1570.3412352384037,461
1485.3556855920062,377
1485.3556855920062,382
1491.2628090229814,453
1491.2628090229814,493
1505.714998403643,524
1505.714998403643,452
1536.069096878121,433
1536.069096878121,486
1493.5601517657176,100
1493.5601517657176,439
1431.5525534175993,469
1431.5525534175993,380
1430.268226515473,431
1430.268226515473,446
1378.628709394268,483
1378.628709394268,388
1420.8847871775824,490
1420.8847871775824,435
1525.7936426656306,402
1525.7936426656306,547
1472.5969133515732,335
1472.5969133515732,448
1551.6048989512808,430
1551.6048989512808,485
1622.2480745736111,382
1622.2480745736111,460
1503.7332831721008,397
1503.7332831721008,463
1531.6150107838434,422
1531.6150107838434,406
1440.7671286086234,392
1440.7671286086234,410
1439.717575338021,376
1439.717575338021,386
1394.9370544612748,391
1394.9370544612748,352
1390.2570726510028,395
1390.2570726510028,421
1260.378944542078,372
1260.378944542078,367
1340.5318901512585,395
1340.5318901512585,442
1327.365149438447,409
1327.365149438447,454
1343.3186960301523,428
1343.3186960301523,356
1418.7686058647687,461
1418.7686058647687,445
1384.0052545448996,450
1384.0052545448996,404
1376.5422051158964,410
1376.5422051158964,73
1406.4651357028142,448
1406.4651357028142,491
1311.8377955719309,399
1311.8377955719309,309
1267.8097004914423,379
1267.8097004914423,418
1272.968470068184,374
1272.968470068184,418
1197.8470786158337,477
1197.8470786158337,422
1278.892196919197,53
1278.892196919197,444
1378.3111926576237,350
1378.3111926576237,451
1382.7418405384717,321
1382.7418405384717,403
,405
1427.3136206017673,316
1428.2841460700408,440
1428.2841460700408,350
1284.7881851071534,401
1284.7881851071534,390
1520.7413715396815,365
1520.7413715396815,346
1468.4933903258284,424
1468.4933903258284,401
1507.63320561479,443
1507.63320561479,390
1578.9771016724578,289
1578.9771016724578,388
1514.2954392841905,409
1514.2954392841905,460
1441.5319160832205,412
1441.5319160832205,427
1419.9384817944367,370
1419.9384817944367,427
1535.1860652596604,353
1535.1860652596604,499
1495.581361598852,389
1495.581361598852,445
1338.8120930936366,477
1338.8120930936366,433
1497.2775546873715,472
1497.2775546873715,335
1431.935200052572,379
1431.935200052572,444
1440.757518538886,393
1440.757518538886,441
1478.6331876908898,475
1478.6331876908898,435
1570.5051738531772,476
1570.5051738531772,438
1401.7294662013724,465
1401.7294662013724,435
1417.7337214009476,460
1417.7337214009476,408
1383.254652059863,452
1383.254652059863,491
1416.2723736312726,407
1416.2723736312726,429
1182.0513270656254,429
1182.0513270656254,452
1266.2576983089757,345
1266.2576983089757,378
1373.4568865608426,324
1373.4568865608426,432
1412.3211038542072,396
1412.3211038542072,455
1324.827902533407,352
1324.827902533407,398
1366.43910453996,347
1366.43910453996,374
1325.0797265905876,395
1325.0797265905876,444
1280.9911979869662,353
1280.9911979869662,472
1347.4123879782792,379
1347.4123879782792,431
1596.9227895614192,474
1596.9227895614192,471
1410.6672259202228,395
1410.6672259202228,463
1371.2724949434082,466
1371.2724949434082,440
1492.2726524785094,430
1492.2726524785094,399
1317.472099468541,427
1317.472099468541,469
1332.9522347905468,456
1332.9522347905468,417
1267.61762681374,487
1267.61762681374,337
1291.8266844265213,359
1291.8266844265213,337
1271.8825160601025,432
1271.8825160601025,443
1520.625937572324,392
1520.625937572324,506
1598.3367071961416,439
1598.3367071961416,25
1386.4332418861277,414
1386.4332418861277,414
1343.7781730923302,370
1343.7781730923302,310
1406.708458870234,322
1406.708458870234,375
1488.8295138210835,447
1488.8295138210835,487
1433.2522655842763,418
1433.2522655842763,363
1504.623663489888,427
1504.623663489888,383
1535.9902246270726,359
1535.9902246270726,432
1429.221431008826,368
1429.221431008826,369
1488.6026033665798,404
1488.6026033665798,421
1416.6067068950083,414
1416.6067068950083,408
1491.8431203041453,385
1491.8431203041453,435
1413.824818399044,464
1413.824818399044,470
1364.5205451237125,422
1364.5205451237125,408
1347.1627319542729,422
1347.1627319542729,382
1351.8976960068726,402
1351.8976960068726,354
1065.6554834014178,474
1065.6554834014178,389
1343.5966518895243,407
1343.5966518895243,432
1330.5009328083088,403
1330.5009328083088,406
1612.750830891477,445
1612.750830891477,393
1564.0024165715463,404
1564.0024165715463,512
1502.1557514709978,422
1502.1557514709978,393
1328.3168443439083,445
1328.3168443439083,376
1250.7272489324191,381
1250.7272489324191,440
1374.3008750958213,398
1374.3008750958213,424
1113.724872034835,425
1113.724872034835,451
1165.7745782502425,403
1165.7745782502425,413
1307.334577410468,427
1307.334577410468,431
1425.8761278815514,420
1425.8761278815514,340
1465.3124753258985,402
1465.3124753258985,465
1394.3026051708382,479
1394.3026051708382,428
1386.7998354757208,365
1386.7998354757208,438
,363
1444.6378361044233,457
1243.7770772961587,439
1243.7770772961587,417
1299.6442951087504,428
1299.6442951087504,422
1386.2865222635414,445
1386.2865222635414,355
1422.4621033098613,410
1422.4621033098613,418
1478.942442263187,456
1478.942442263187,470
1432.9987790436,455
1432.9987790436,385
1328.2020514929711,344
1328.2020514929711,354
1420.3412934455314,435
1420.3412934455314,442
1328.294085091777,411
1328.294085091777,414
1410.4306143733006,500
1410.4306143733006,433
1280.763550585545,457
1280.763550585545,399
1311.6905543106743,445
1311.6905543106743,184
1408.8866265241288,395
1408.8866265241288,482
1376.119150322041,426
1376.119150322041,463
1386.3775703476692,408
1386.3775703476692,442
1404.3437410207605,376
1404.3437410207605,421
1433.1569463782669,428
1433.1569463782669,445
1503.1031092341468,408
1503.1031092341468,466
1345.7700565471032,451
1345.7700565471032,332
1363.6312025715854,388
1363.6312025715854,426
1400.5808062981648,373
1400.5808062981648,387
1423.5767809144795,388
1423.5767809144795,381
1325.1649925004533,454
1325.1649925004533,434
1319.217459392149,376
1319.217459392149,468
1387.8316102865897,433
1387.8316102865897,328
1403.022680016349,506
1403.022680016349,444
1475.8828567936946,491
1475.8828567936946,349
1425.664645220845,430
1425.664645220845,395
1319.7858134689136,389
1319.7858134689136,400
1349.955235765357,405
,448
1313.965742814145,398
1313.965742814145,426
1256.724282878389,390
1256.724282878389,458
1342.3506889577195,452
1342.3506889577195,399
1235.5825753157526,505
1235.5825753157526,403
1451.8748022235125,452
1451.8748022235125,365
1343.0123446519349,307
1343.0123446519349,353
1340.502589760437,352
1340.502589760437,404
1438.648168614776,457
1438.648168614776,459
1289.6578515035612,394
1289.6578515035612,439
1464.8424994448153,488
1464.8424994448153,159
1387.0134532376476,412
1387.0134532376476,362
1348.429215423887,437
1348.429215423887,460
1359.127901006378,409
1359.127901006378,375
1237.786587388324,362
1237.786587388324,385
1337.308087074471,446
1337.308087074471,382
1524.4744272897178,420
1524.4744272897178,544
1464.0345958698438,382
1464.0345958698438,485
1388.9671468569418,357
1388.9671468569418,381
1219.7615041992974,337
1219.7615041992974,397
1390.245400325642,439
1390.245400325642,409
1377.6795298100471,458
1377.6795298100471,465
1269.101257259124,322
1269.101257259124,391
1358.3314236490994,378
1358.3314236490994,468
1490.0896625999476,426
1490.0896625999476,481
1346.189238999135,403
1346.189238999135,431
1286.1046399526172,339
1286.1046399526172,390
1313.4133859461924,484
1313.4133859461924,432
1223.4084981730273,385
1223.4084981730273,436
1213.0670932675669,411
1213.0670932675669,428
1311.3947836430923,423
1311.3947836430923,429
1367.059625979113,411
1367.059625979113,502
1240.456216219717,444
1240.456216219717,415
1151.7980404269665,422
1151.7980404269665,438
1248.628432417907,368
1248.628432417907,523
1287.8007913656363,384
1287.8007913656363,394
1208.3888064196678,399
1208.3888064196678,431
1243.5866361484434,427
1243.5866361484434,484
1172.8487644183956,458
1172.8487644183956,395
1296.4517805413973,448
1296.4517805413973,464
1470.6391557305433,389
1470.6391557305433,372
1514.776992422862,355
1514.776992422862,412
1519.5991788317876,479
1519.5991788317876,466
1392.855034034848,394
1392.855034034848,440
1477.8883369471478,405
1477.8883369471478,484
1281.243545536839,455
1281.243545536839,346
1335.0122043401668,483
1335.0122043401668,446
1334.7650135597369,355
1334.7650135597369,373
1367.7492317794286,407
1367.7492317794286,357
1254.848784119606,384
1254.848784119606,440
1438.2062640153752,481
1438.2062640153752,420
1348.8269479467135,381
1348.8269479467135,409
1258.7283346447837,297
1258.7283346447837,383
1270.242059818889,473
1270.242059818889,449
1387.7136469309692,454
1387.7136469309692,392
1215.3472718271914,405
1215.3472718271914,391
1279.5804724336583,427
1279.5804724336583,416
1407.4298844811044,433
1407.4298844811044,389
1488.7666393551544,404
1488.7666393551544,444
1288.2873899462584,358
1288.2873899462584,473
1303.97312751804,416
1303.97312751804,440
1321.9197198834397,403
1321.9197198834397,509
1296.3872026937725,441
1296.3872026937725,468
1222.606269448593,399
1222.606269448593,418
1353.7793425418188,402
1353.7793425418188,438
1563.064932020261,393
1563.064932020261,429
1536.6980474722673,105
1536.6980474722673,450
1522.9426854093394,435
1522.9426854093394,324
1446.2159014046815,433
1446.2159014046815,430
1373.6378103474276,455
1373.6378103474276,440
1374.3485293455512,377
1374.3485293455512,413
1397.6256934047788,427
1397.6256934047788,440
1268.5068320613325,409
1268.5068320613325,425
1293.1344445827117,401
1293.1344445827117,387
1309.3680191017647,478
1309.3680191017647,390
1137.7558218247618,486
1137.7558218247618,462
1150.0870178091131,422
1150.0870178091131,491
1183.3272307790162,374
1183.3272307790162,488
1303.8250121648248,391
1303.8250121648248,64
1266.6685984964872,429
1266.6685984964872,411
1226.1061450573616,435
1226.1061450573616,396
1220.2549835920856,330
1220.2549835920856,438
1156.6452855535656,334
1156.6452855535656,469
1426.2840166862634,471
1426.2840166862634,385
1258.5361427345863,405
1258.5361427345863,401
1423.352655488089,416
1423.352655488089,467
1445.9343359810855,390
1445.9343359810855,446
1379.8299141317011,404
1379.8299141317011,469
1288.02957497464,387
1288.02957497464,418
1223.4337235688186,401
1223.4337235688186,412
1310.1345246802043,372
1310.1345246802043,415
1318.7460218698343,411
1318.7460218698343,473
1224.415483498769,418
1224.415483498769,394
1172.3332902897196,336
1172.3332902897196,364
1190.1502404292864,400
1190.1502404292864,463
1162.5335658535555,471
1162.5335658535555,390
1356.5606206712653,448
1356.5606206712653,402
1447.5759939994,380
1447.5759939994,399
1370.8138045888386,460
1370.8138045888386,499
1314.5373624214849,418
1314.5373624214849,418
1403.470043858671,451
1403.470043858671,483
1409.490253389909,381
1409.490253389909,425
1289.243108736034,442
,278
1330.71059725983,352
1330.71059725983,453
1454.0757061066895,423
1454.0757061066895,368
1343.7782399076862,329
1343.7782399076862,515
1205.3477458728514,491
1205.3477458728514,416
1120.01971122825,483
1120.01971122825,445
1378.8340438005482,398
1378.8340438005482,427
1367.5883953271236,418
1367.5883953271236,416
1408.6942064825498,448
1408.6942064825498,465
1375.1077756039608,477
1375.1077756039608,352
1314.8721356453257,352
1314.8721356453257,351
1262.4010934323403,417
1262.4010934323403,428
1342.1673037680898,361
1342.1673037680898,470
1416.1111147372817,392
1416.1111147372817,368
1612.0749775674403,477
1612.0749775674403,412
1428.9105572819915,453
1428.9105572819915,456
1333.9441978230689,420
1333.9441978230689,476
1404.3537993071918,426
1404.3537993071918,363
1329.1886309394995,406
1329.1886309394995,340
1371.102246315592,344
1371.102246315592,392
1308.2781798715005,397
1308.2781798715005,476
1291.7077979679548,323
1291.7077979679548,393
1276.2483681733454,445
1276.2483681733454,438
1331.163041428494,358
1331.163041428494,367
1295.2440719647543,393
1295.2440719647543,363
1395.40760869602,403
1395.40760869602,400
1346.8298858252538,285
1346.8298858252538,404
1190.5583470209997,307
1190.5583470209997,423
1112.108619371294,413
1112.108619371294,396
1216.6563444861697,355
1216.6563444861697,432
1330.8270883264136,414
1330.8270883264136,451
1372.1894555516317,414
1372.1894555516317,423
1293.854572296627,430
1293.854572296627,379
1309.1040711618757,454
1309.1040711618757,360
1419.0417340940437,315
1419.0417340940437,410
1470.5490924093986,366
1470.5490924093986,431
1377.9706138357851,432
1377.9706138357851,437
1477.5699551145742,455
1477.5699551145742,429
1370.835262019524,487
1370.835262019524,409
1430.7081475204743,415
1430.7081475204743,439
1307.5789978188527,461
1307.5789978188527,422
1315.2641497768325,428
1315.2641497768325,421
1248.712274453551,389
1248.712274453551,401
1538.5380289266454,437
1538.5380289266454,443
1375.1580468433388,392
1375.1580468433388,446
1303.6693861999263,445
1303.6693861999263,447
1327.1553752264235,441
1327.1553752264235,424
,413
1321.3197789716096,375
1285.537299765179,384
1285.537299765179,383
1378.469564654419,456
1378.469564654419,406
1334.8292020187334,419
1334.8292020187334,412
1361.1510709933796,420
1361.1510709933796,388
1233.0193014658118,351
1233.0193014658118,337
1393.9574684702432,405
1393.9574684702432,423
1292.0100060088582,384
1292.0100060088582,391
1220.3732032222072,491
1220.3732032222072,455
1388.5832001705448,407
1388.5832001705448,461
1413.2834295135451,491
1413.2834295135451,363
1357.5577871909727,357
1357.5577871909727,368
1210.0595602408616,387
1210.0595602408616,431
1414.141005577207,428
1414.141005577207,418
1371.0992203460582,515
1371.0992203460582,481
1512.1808868243738,401
1512.1808868243738,333
1269.1539457948106,404
1269.1539457948106,413
1423.341327418677,449
1423.341327418677,418
1480.6957360398264,381
1480.6957360398264,399
1471.263845835547,448
1471.263845835547,486
1499.478673853397,486
1499.478673853397,431
1367.264624920589,366
1367.264624920589,385
1194.4621438842864,353
1194.4621438842864,361
1207.0028944646408,513
1207.0028944646408,465
1298.9746878622648,413
1298.9746878622648,420
1210.6619801254585,403
1210.6619801254585,413
1238.827265681551,467
1238.827265681551,465
1149.493624601855,412
1149.493624601855,472
1172.9230426961608,465
1172.9230426961608,362
1223.6698045337591,382
1223.6698045337591,443
1147.9337547841285,481
1147.9337547841285,431
1155.9631257516946,381
1155.9631257516946,396
1113.126612966225,458
1113.126612966225,391
1202.8466122785735,549
1202.8466122785735,405
1273.4424768085469,357
1273.4424768085469,409
1242.96772288674,358
1242.96772288674,414
1264.0383839664926,418
1264.0383839664926,497
1249.8019661607764,395
1249.8019661607764,478
1361.1314042601084,431
1361.1314042601084,374
1250.108381402892,458
1250.108381402892,411
1296.8477265080194,437
1296.8477265080194,434
1364.450719567421,359
1364.450719567421,373
1291.9341169339298,434
1291.9341169339298,367
1257.575385264408,404
1257.575385264408,378
1171.6416178916102,480
1171.6416178916102,474
,517
1322.5145999639003,451
1281.1704199260462,405
1281.1704199260462,481
1226.7296929901795,377
1226.7296929901795,362
1299.7359967875789,395
1299.7359967875789,427
1375.1129775323366,446
1375.1129775323366,320
1499.6812760404728,389
1499.6812760404728,391
1226.0244521525606,385
1226.0244521525606,368
1151.5595221910098,378
1151.5595221910098,340
1236.059682653104,363
1236.059682653104,411
1265.905247981717,395
1265.905247981717,403
1306.006517180031,390
1306.006517180031,446
1274.1683653687255,445
1274.1683653687255,373
1384.8684061790996,374
1384.8684061790996,417
1276.5390907633864,367
1276.5390907633864,440
1338.7457471604512,388
1338.7457471604512,388
1212.5183446610688,391
1212.5183446610688,444
1074.1210265812736,379
1074.1210265812736,409
1168.244230546808,358
1168.244230546808,384
1242.6030360927946,380
1242.6030360927946,426
1220.066632671284,413
1220.066632671284,483
1312.15505780352,369
1312.15505780352,382
1176.6386202322317,389
1176.6386202322317,350
1158.5663682292336,343
1158.5663682292336,381
1210.009198120682,357
1210.009198120682,443
1320.279594724787,397
1320.279594724787,398
1381.982591193346,390
1381.982591193346,366
1347.5853076261085,384
1347.5853076261085,394
1390.1386841272915,451
1390.1386841272915,385
1385.2768260879477,369
1385.2768260879477,420
1340.0124478630712,378
1340.0124478630712,467
1254.6859583379403,375
1254.6859583379403,367
1201.282738529742,392
1201.282738529742,357
1295.5166121507295,433
1295.5166121507295,421
1249.2244889983635,415
1249.2244889983635,338
1350.4052016664336,413
1350.4052016664336,432
1254.6861123376111,353
1254.6861123376111,363
1288.2105227341715,414
1288.2105227341715,376
1174.3955537040931,431
1174.3955537040931,306
1105.7417305488289,81
1105.7417305488289,404
1119.3534925222505,330
1119.3534925222505,285
1200.2000034820303,335
1200.2000034820303,367
1148.03076954485,385
1148.03076954485,398
1221.1080444720358,380
1221.1080444720358,499
1306.8341383310612,500
1306.8341383310612,409
1276.69595899535,380
1276.69595899535,394
1234.3294086005906,435
1234.3294086005906,357
1147.4423013021308,495
1147.4423013021308,402
1432.9179470148172,355
1432.9179470148172,372
1470.0009660690114,401
1470.0009660690114,329
1434.362828447402,413
1434.362828447402,473
1425.5350592616437,385
1425.5350592616437,436
1431.5732052677745,433
1431.5732052677745,375
1504.636334210976,336
1504.636334210976,282
1334.7753656319762,392
1334.7753656319762,417
1287.051215106678,433
1287.051215106678,413
1267.5730282228426,473
1267.5730282228426,443
1214.506820448685,494
1214.506820448685,370
1326.3918155867766,498
1326.3918155867766,434
1289.4391647901427,383
1289.4391647901427,373
1240.9846268872673,450
1240.9846268872673,451
1147.1834400624723,434
1147.1834400624723,415
1236.48321234813,461
1236.48321234813,463
1209.460234174618,359
1209.460234174618,309
1221.770234647637,390
1221.770234647637,399
1211.5323446388447,443
1211.5323446388447,386
1165.5930866781368,423
1165.5930866781368,397
1180.0346015000546,422
1180.0346015000546,370
1243.9166665779717,433
1243.9166665779717,343
1217.8601523638804,341
,414
1152.162386147029,413
1152.162386147029,394
1044.8772658811306,425
1044.8772658811306,371
1340.2400670950735,441
1340.2400670950735,317
1444.678618657797,407
,383
1426.4245923676826,472
1426.4245923676826,433
1483.260038399242,302
,366
1396.1237736234434,382
1396.1237736234434,400
