Voltage_V,RUL_seconds
226.61492336681076,445
226.61492336681076,414
226.4237051263592,453
226.4237051263592,437
227.8243041536564,425
227.8243041536564,449
226.61571102667176,433
226.61571102667176,462
229.115949189274,501
229.115949189274,425
228.90999234577149,455
228.90999234577149,418
225.97575046862616,447
225.97575046862616,347
227.63005397728432,481
227.63005397728432,367
225.536852777546,356
225.536852777546,392
224.7723682255082,452
224.7723682255082,329
224.3461509703096,385
224.3461509703096,393
225.94357316870708,395
225.94357316870708,434
225.3751016054628,155
225.3751016054628,367
225.82401274587133,425
225.82401274587133,399
226.7005819088818,397
226.7005819088818,460
224.97874885191573,326
224.97874885191573,380
226.69659412187767,381
226.69659412187767,427
225.8364335987879,445
225.8364335987879,331
227.8172183651194,439
227.8172183651194,459
225.2402867267523,437
225.2402867267523,474
225.45925989176095,377
225.45925989176095,454
226.77631509054217,341
226.77631509054217,286
225.83866478393384,347
225.83866478393384,355
224.8785096137124,346
224.8785096137124,485
227.5119972934798,396
227.5119972934798,373
228.37610646398213,438
228.37610646398213,393
230.0649383622432,428
230.0649383622432,356
229.63612468322023,470
229.63612468322023,372
229.91247616281655,447
229.91247616281655,419
227.50090091417005,371
227.50090091417005,291
229.4223003242081,429
229.4223003242081,374
227.64326798738549,439
227.64326798738549,106
230.1192585734598,434
230.1192585734598,407
228.72916334777457,436
228.72916334777457,420
228.37963324398484,343
228.37963324398484,458
228.37528743225857,400
228.37528743225857,414
228.0101164842912,429
228.0101164842912,446
227.55855897648465,454
227.55855897648465,496
226.71129654944212,438
226.71129654944212,389
227.41377013998405,376
227.41377013998405,392
227.32252259512995,338
227.32252259512995,413
227.6816821409474,468
227.6816821409474,385
229.1309890530695,370
229.1309890530695,475
228.42959316447715,429
228.42959316447715,401
226.47244381532508,405
226.47244381532508,385
229.48486165693183,409
229.48486165693183,397
228.0781940270802,399
228.0781940270802,408
227.7359392220713,368
227.7359392220713,384
226.787334976159,331
226.787334976159,430
226.1406906039628,490
226.1406906039628,300
226.8365333227877,459
226.8365333227877,354
227.63051363502584,415
227.63051363502584,410
229.3772358813092,352
229.3772358813092,362
228.102920730429,335
228.102920730429,460
228.20238991642165,348
228.20238991642165,405
227.9893648291416,409
227.9893648291416,409
225.7991363228865,420
225.7991363228865,340
,416
227.8061758440535,435
226.5989481134245,373
226.5989481134245,441
226.67665110688068,469
226.67665110688068,360
227.0834869417076,420
227.0834869417076,473
227.3503650034665,319
227.3503650034665,426
,443
226.5835402620721,367
228.1793180286996,339
228.1793180286996,392
226.1288688212084,429
226.1288688212084,426
226.1331062262627,424
226.1331062262627,426
227.00086007929755,367
227.00086007929755,449
227.08577136166096,414
227.08577136166096,393
226.45825560951016,445
226.45825560951016,421
225.6743972627386,454
225.6743972627386,448
226.03484471928127,368
226.03484471928127,388
223.4045712893147,441
223.4045712893147,397
224.20201170481224,452
224.20201170481224,428
226.4158349188408,469
226.4158349188408,320
226.3634771983539,505
226.3634771983539,452
227.0388000934986,382
227.0388000934986,447
224.37827965191093,372
224.37827965191093,389
224.89996251852307,418
224.89996251852307,473
225.83883371780493,408
225.83883371780493,454
225.21174353845828,419
225.21174353845828,421
225.6807711689348,374
225.6807711689348,422
224.7526218235025,299
224.7526218235025,349
224.499457221798,353
224.499457221798,341
227.5790725271503,455
227.5790725271503,492
226.7816980623069,464
226.7816980623069,391
229.00381559982569,370
229.00381559982569,404
228.99279632310996,407
228.99279632310996,406
229.56779045576116,484
229.56779045576116,400
226.03158493897587,406
226.03158493897587,403
226.90848024248305,447
,378
227.11531297019675,394
227.11531297019675,447
226.41651009215929,436
226.41651009215929,464
227.89370315707,444
227.89370315707,403
228.6199345384389,411
228.6199345384389,413
227.74709809878487,436
227.74709809878487,411
227.7591541935638,385
227.7591541935638,427
227.27579620118365,380
227.27579620118365,462
225.5779620051381,350
225.5779620051381,343
224.998548041432,437
224.998548041432,327
226.9343541613915,437
226.9343541613915,345
224.44401662457065,422
224.44401662457065,354
224.2996817561044,438
224.2996817561044,313
224.82489157148024,345
224.82489157148024,376
225.7131772598684,402
225.7131772598684,359
226.4693095526069,346
226.4693095526069,411
227.36714135378904,447
227.36714135378904,395
226.98789540272816,368
226.98789540272816,371
225.80565999004307,457
225.80565999004307,404
222.67530381630104,442
222.67530381630104,356
223.67207513934943,483
223.67207513934943,352
225.76536863766265,426
225.76536863766265,440
224.67525974347268,429
224.67525974347268,408
227.55305604352608,396
227.55305604352608,459
229.33711765435484,356
229.33711765435484,461
229.20205568651443,497
229.20205568651443,427
227.39994572649775,347
227.39994572649775,441
225.82190985520495,455
225.82190985520495,440
226.9467816290916,413
226.9467816290916,312
226.51999112651345,375
226.51999112651345,482
227.93544726998343,466
227.93544726998343,481
228.02920473279627,402
228.02920473279627,487
229.95187227098572,348
229.95187227098572,315
226.03098270013203,403
226.03098270013203,409
228.87044837023635,409
228.87044837023635,503
227.85196265176512,371
227.85196265176512,417
225.6431237293608,485
225.6431237293608,371
226.55652718151077,315
226.55652718151077,376
229.665974155968,413
229.665974155968,356
226.46744369421404,421
226.46744369421404,430
227.5470667777037,298
227.5470667777037,421
226.14381878703855,468
226.14381878703855,447
227.03375695448923,454
227.03375695448923,490
225.47541417373463,393
225.47541417373463,447
226.2059258378078,396
226.2059258378078,413
227.6786485757858,439
227.6786485757858,426
228.8420142174648,402
228.8420142174648,389
224.91458393162048,388
224.91458393162048,450
225.3860287985373,341
225.3860287985373,292
225.50035873108308,365
225.50035873108308,422
226.75706338822877,442
226.75706338822877,425
225.64607497590055,371
225.64607497590055,452
226.7279918880303,318
226.7279918880303,378
227.2887087567784,378
227.2887087567784,347
225.9008818316695,409
225.9008818316695,414
226.2589372068523,400
226.2589372068523,390
226.7287151455857,369
226.7287151455857,302
226.83731437496303,394
226.83731437496303,447
224.95994569981409,366
224.95994569981409,405
225.8161586805653,381
225.8161586805653,407
224.95956249772777,382
224.95956249772777,428
227.4983011128637,0
227.4983011128637,424
227.26746117615144,509
227.26746117615144,479
225.2244686950636,469
225.2244686950636,497
225.9108216922775,425
225.9108216922775,397
225.1830758755493,367
225.1830758755493,407
225.62434072290048,392
225.62434072290048,399
225.5923568388442,470
225.5923568388442,433
225.08509255195187,431
225.08509255195187,483
225.79897650466265,423
225.79897650466265,396
224.0705409585016,392
224.0705409585016,417
226.91312526449104,473
226.91312526449104,410
226.65918978492715,387
226.65918978492715,398
227.99002794962524,424
227.99002794962524,356
226.70919644737995,434
226.70919644737995,389
225.88148858115704,424
225.88148858115704,405
225.65601111118815,428
225.65601111118815,458
228.4850608109681,426
228.4850608109681,415
228.42539157371425,429
228.42539157371425,379
225.82566935022777,399
225.82566935022777,471
226.07952417417877,336
226.07952417417877,355
229.1763963688624,361
229.1763963688624,373
229.3440774659736,394
229.3440774659736,429
227.6861874608873,346
227.6861874608873,413
228.0229345932613,393
228.0229345932613,411
227.48212789085088,306
227.48212789085088,332
227.22803288255088,375
227.22803288255088,352
227.7053149699406,352
227.7053149699406,454
223.7806650009798,346
223.7806650009798,422
226.0407096643901,415
226.0407096643901,351
223.28490006746443,384
223.28490006746443,415
225.6500240772256,389
225.6500240772256,450
224.4215502573344,437
224.4215502573344,431
226.0250043347557,416
226.0250043347557,422
226.79008149913395,453
226.79008149913395,439
225.1641021465341,366
225.1641021465341,398
224.14332178826064,461
224.14332178826064,453
225.2820341826229,439
225.2820341826229,377
225.14837048275808,458
225.14837048275808,414
226.52629589362496,396
226.52629589362496,415
225.6851661499103,429
225.6851661499103,365
226.46041159623528,410
226.46041159623528,453
226.99540807187083,413
226.99540807187083,465
225.26391372736424,417
225.26391372736424,428
223.56306671763812,448
223.56306671763812,375
226.00812090434732,393
226.00812090434732,419
225.7138057714882,409
225.7138057714882,416
225.0559974594999,411
225.0559974594999,368
225.39159390174288,399
225.39159390174288,400
227.52528278103065,406
227.52528278103065,458
227.452011072686,410
227.452011072686,417
227.42381725780209,453
227.42381725780209,365
226.8425552767848,429
226.8425552767848,376
227.3721350521904,351
227.3721350521904,380
225.6752063201597,397
225.6752063201597,476
224.3396861209318,419
224.3396861209318,440
223.7870751115844,491
223.7870751115844,430
223.63391840486955,446
223.63391840486955,396
227.0568076321393,333
227.0568076321393,396
227.97040533355477,463
227.97040533355477,382
227.010747720695,367
227.010747720695,476
226.0548560358924,426
226.0548560358924,356
225.398447483736,444
225.398447483736,399
224.57538130602285,369
224.57538130602285,349
223.32553097425583,450
223.32553097425583,378
223.86676733275505,329
223.86676733275505,358
223.6438939830896,301
223.6438939830896,376
224.9630124408417,283
224.9630124408417,335
226.48595058830364,341
226.48595058830364,342
225.17294639608656,331
225.17294639608656,388
226.43277304481532,344
226.43277304481532,273
226.7310592031546,351
226.7310592031546,394
226.09588613165772,298
226.09588613165772,356
227.21396570605933,447
227.21396570605933,344
224.30496556379885,360
224.30496556379885,417
225.187044337705,421
225.187044337705,387
227.12874793580468,384
227.12874793580468,379
227.06426569943488,346
227.06426569943488,386
227.61368861481424,383
227.61368861481424,339
227.7503928865796,416
227.7503928865796,371
227.18493741105257,414
227.18493741105257,351
226.38127831140704,374
226.38127831140704,414
225.9894955087199,435
225.9894955087199,418
226.27882827625447,374
226.27882827625447,361
227.4457787947509,334
227.4457787947509,349
226.88735504229075,339
226.88735504229075,364
226.0294105399925,361
226.0294105399925,387
228.32971813486452,371
228.32971813486452,355
226.70720810514587,386
226.70720810514587,383
226.01735683505711,365
226.01735683505711,381
227.6686722782988,372
227.6686722782988,419
226.4569999969191,366
226.4569999969191,295
226.27287457778408,434
226.27287457778408,358
225.0759409173301,383
225.0759409173301,322
225.68484201025552,358
225.68484201025552,342
227.2153400478662,367
227.2153400478662,365
227.9602311044549,395
227.9602311044549,293
226.64414462259896,411
226.64414462259896,377
225.4586870287298,339
225.4586870287298,396
225.78597836264103,393
225.78597836264103,401
223.9106571188957,394
223.9106571188957,442
224.8084905340148,295
224.8084905340148,395
225.30850537302797,335
225.30850537302797,392
226.76874708692372,339
226.76874708692372,329
228.70799316409065,350
228.70799316409065,335
229.43913377758068,408
229.43913377758068,304
227.74158573689235,358
227.74158573689235,359
226.87664331821017,379
226.87664331821017,347
226.86357931935356,369
226.86357931935356,355
228.4618210623063,300
228.4618210623063,335
225.0148169257993,397
225.0148169257993,376
225.4515351650075,424
225.4515351650075,382
223.7413849810046,361
223.7413849810046,337
224.0435243651268,388
224.0435243651268,356
224.15967432173792,383
224.15967432173792,355
223.69420900394869,317
223.69420900394869,362
224.3690948597329,353
224.3690948597329,368
224.17562434579136,384
224.17562434579136,395
224.88669416788352,314
224.88669416788352,401
224.07039106726853,356
224.07039106726853,386
226.27918376271765,85
226.27918376271765,358
227.5801170266864,414
227.5801170266864,332
225.45774463779335,434
225.45774463779335,420
227.20950962351463,436
227.20950962351463,428
226.39494899302676,396
226.39494899302676,424
222.82541308657616,350
222.82541308657616,375
223.75794841090536,384
223.75794841090536,416
225.6557264720604,404
225.6557264720604,328
225.4534353508299,380
225.4534353508299,313
227.70184755554044,307
227.70184755554044,271
225.46224042522547,330
225.46224042522547,360
225.7174946682534,348
225.7174946682534,394
226.5287169861305,441
226.5287169861305,385
225.53123705499104,314
225.53123705499104,378
226.9613420687888,343
226.9613420687888,431
226.9565580585002,488
226.9565580585002,393
227.13954745832487,388
227.13954745832487,382
224.9470732250405,343
224.9470732250405,357
225.19803632225745,391
225.19803632225745,445
226.93750782367437,391
226.93750782367437,442
225.46712990513768,399
225.46712990513768,325
224.425667712908,415
224.425667712908,292
225.5554475267326,390
225.5554475267326,338
225.10747307165911,369
225.10747307165911,357
226.65616620266087,475
226.65616620266087,415
227.27750375786687,426
227.27750375786687,338
227.21504977364103,399
227.21504977364103,395
227.507776252381,393
227.507776252381,381
226.1602250118379,324
226.1602250118379,396
226.821426310388,310
226.821426310388,319
227.33911776472024,363
227.33911776472024,265
226.1096915166916,319
226.1096915166916,359
227.8653843827149,363
227.8653843827149,336
228.2743710297107,390
228.2743710297107,436
226.47106643836213,369
226.47106643836213,290
227.116221118271,359
227.116221118271,401
225.5150286001305,371
225.5150286001305,321
226.507767796788,307
226.507767796788,264
226.21043753079,359
226.21043753079,355
226.10085838682147,324
226.10085838682147,352
227.11327387859856,445
227.11327387859856,400
227.3442604044677,344
227.3442604044677,305
225.20200837306,349
225.20200837306,379
224.75749116341916,362
224.75749116341916,356
224.84813744483048,364
224.84813744483048,327
227.65131890767452,357
227.65131890767452,358
228.1432875570121,425
228.1432875570121,385
225.23127693577368,397
225.23127693577368,367
225.0475620064677,402
225.0475620064677,325
225.79189650174996,344
225.79189650174996,441
225.1134900131875,328
225.1134900131875,322
225.53509534384207,358
225.53509534384207,399
223.9169657365148,351
223.9169657365148,247
224.54594923206915,350
224.54594923206915,392
227.41359513185824,436
227.41359513185824,417
225.9746918759909,407
225.9746918759909,375
226.6405467546886,384
226.6405467546886,384
226.1155925049742,409
226.1155925049742,363
226.47554203372624,405
226.47554203372624,342
225.2983315894551,397
225.2983315894551,393
226.39564783863423,362
226.39564783863423,343
226.834236290644,435
,399
226.23680201706145,456
226.23680201706145,360
224.68631034930849,442
224.68631034930849,413
223.70839433456615,334
223.70839433456615,350
224.7112592148556,475
224.7112592148556,405
226.63070992313035,395
226.63070992313035,366
224.89328427945676,379
224.89328427945676,350
225.41837085273156,308
225.41837085273156,345
223.8794332363216,359
223.8794332363216,469
224.80491471517263,348
224.80491471517263,109
226.7719288887412,293
226.7719288887412,353
227.3009837593587,343
227.3009837593587,351
226.78138036650023,348
226.78138036650023,333
224.91760304650384,345
224.91760304650384,324
224.22067704254744,388
224.22067704254744,304
224.80735397280228,372
224.80735397280228,357
225.27331865783185,290
225.27331865783185,334
223.9720085551385,305
223.9720085551385,255
225.39969116549557,297
225.39969116549557,369
225.75459241848688,384
225.75459241848688,336
228.1262338968266,395
228.1262338968266,388
227.5455497188053,321
227.5455497188053,298
226.96923718193224,349
226.96923718193224,349
226.916706612586,389
226.916706612586,368
226.8430934771919,361
226.8430934771919,350
225.6238153626713,364
225.6238153626713,402
225.15225092113343,365
225.15225092113343,375
225.16704743170428,346
225.16704743170428,371
226.3856022271532,391
226.3856022271532,316
227.7089317005136,332
227.7089317005136,369
226.50567783697795,370
226.50567783697795,415
224.67541938901468,372
224.67541938901468,383
225.8637651549921,427
225.8637651549921,444
225.14060603511328,391
225.14060603511328,378
227.0575222649261,320
227.0575222649261,381
226.64263885753323,318
226.64263885753323,386
227.4251379774872,385
227.4251379774872,347
225.45137697923985,362
225.45137697923985,352
225.6927169576238,404
225.6927169576238,322
223.9528152535628,361
223.9528152535628,388
224.30715965957023,377
224.30715965957023,343
225.35940398167324,330
225.35940398167324,295
226.80708972725228,305
,371
225.8348316523609,342
225.8348316523609,296
227.55157420105607,337
227.55157420105607,368
226.2517050788483,312
226.2517050788483,395
227.82047635174567,318
227.82047635174567,399
224.0652153876006,361
224.0652153876006,371
225.59878169414816,380
225.59878169414816,357
226.9881553902371,372
226.9881553902371,434
225.6456179671715,299
225.6456179671715,412
225.74350966887536,220
225.74350966887536,383
223.67103034094436,373
223.67103034094436,253
225.0826342617609,384
225.0826342617609,301
226.9954909417404,407
226.9954909417404,397
225.86451054468367,376
225.86451054468367,358
229.14021762562857,327
229.14021762562857,422
226.47842182003944,332
226.47842182003944,346
226.33055263294952,311
226.33055263294952,336
222.9280190066012,381
222.9280190066012,330
222.86874840158495,412
222.86874840158495,337
223.68296466863356,409
223.68296466863356,364
226.78782065494053,339
226.78782065494053,393
225.6250515378716,387
225.6250515378716,306
226.83036577000863,297
226.83036577000863,324
225.8892060797458,314
225.8892060797458,316
228.97794203901984,348
228.97794203901984,364
227.8105760515421,347
227.8105760515421,454
227.2194713432972,388
227.2194713432972,383
226.38232279445415,433
226.38232279445415,421
228.474685140124,279
228.474685140124,352
228.08443371029432,241
228.08443371029432,328
223.84061965898883,322
223.84061965898883,315
224.52109815665384,282
224.52109815665384,344
226.11679194882277,384
226.11679194882277,390
225.20095439806164,427
225.20095439806164,359
226.4136496481,342
226.4136496481,402
226.4742024590676,357
226.4742024590676,379
226.29718454472777,452
226.29718454472777,403
226.2284482865521,332
226.2284482865521,349
226.81977483293232,296
226.81977483293232,398
226.45804108533903,307
226.45804108533903,290
225.4336490507956,357
225.4336490507956,348
225.486036568824,315
225.486036568824,445
223.2149595758185,368
223.2149595758185,385
224.24446272887712,295
224.24446272887712,402
224.28741127448853,334
224.28741127448853,323
225.11980667599636,327
225.11980667599636,373
226.1474974579004,358
226.1474974579004,426
225.77236458448965,376
225.77236458448965,358
225.9161989972773,420
225.9161989972773,437
224.22186268507204,389
224.22186268507204,397
229.29085747130176,318
229.29085747130176,354
229.1908662706934,322
229.1908662706934,392
226.4777312947353,422
226.4777312947353,398
224.31077412153908,415
224.31077412153908,327
225.54504276803752,360
225.54504276803752,408
225.3974542973164,340
225.3974542973164,363
224.5731928425215,460
224.5731928425215,357
224.8010565101892,454
224.8010565101892,390
224.7611988423612,371
224.7611988423612,348
225.82132934927495,404
225.82132934927495,374
230.39136404592557,367
230.39136404592557,423
229.31631784922584,381
229.31631784922584,454
227.3040109071755,361
227.3040109071755,351
227.19140926886035,417
227.19140926886035,354
226.13169179588505,378
226.13169179588505,324
225.44003884438808,373
225.44003884438808,340
224.38439961468623,376
224.38439961468623,371
224.8048319841457,437
224.8048319841457,358
223.4459988180625,317
223.4459988180625,350
223.89873136823047,388
,419
225.99351932430207,367
225.99351932430207,312
224.83058677251324,387
224.83058677251324,357
224.9228336865468,357
224.9228336865468,364
226.39204384792325,339
226.39204384792325,383
227.29960285370956,381
227.29960285370956,379
226.64460744791992,372
226.64460744791992,311
227.1667122047614,432
227.1667122047614,356
225.7571833359452,341
225.7571833359452,302
224.23243377377025,377
224.23243377377025,343
225.9105452519589,353
225.9105452519589,403
225.01637919767555,273
225.01637919767555,364
226.7783787989686,337
226.7783787989686,289
225.4436079854608,93
225.4436079854608,425
227.3673492248693,341
227.3673492248693,422
224.98578185557432,391
224.98578185557432,334
225.8250693802377,376
225.8250693802377,317
225.0980806007225,368
225.0980806007225,356
225.4951512926912,413
225.4951512926912,368
227.28657948805804,490
227.28657948805804,377
226.8522564773725,363
226.8522564773725,433
224.72860072302788,303
224.72860072302788,381
227.9142461123427,377
227.9142461123427,341
227.951771695604,371
227.951771695604,308
225.28236604460392,359
225.28236604460392,374
227.27424974528975,349
227.27424974528975,315
225.07320524601252,355
225.07320524601252,314
227.3637544251403,318
227.3637544251403,373
226.0761985419179,339
226.0761985419179,350
224.1192587574948,322
224.1192587574948,417
225.53994829759765,420
225.53994829759765,422
226.7440761415102,432
226.7440761415102,368
225.68693276269244,423
225.68693276269244,310
225.98719351260277,353
225.98719351260277,414
225.5878014909058,408
225.5878014909058,301
226.9595906302178,321
226.9595906302178,448
224.9311184785988,378
224.9311184785988,346
227.17060257567016,402
227.17060257567016,354
227.59737846939177,308
227.59737846939177,379
225.9582397719136,354
225.9582397719136,332
224.7577788426409,315
224.7577788426409,318
223.4257232751335,389
223.4257232751335,268
223.07809602273755,447
223.07809602273755,341
223.77579148743624,316
223.77579148743624,374
222.171742757512,329
222.171742757512,422
223.6577761512824,296
223.6577761512824,430
225.26541729566327,331
225.26541729566327,469
225.4985143895371,408
225.4985143895371,350
223.7437519979609,353
223.7437519979609,351
223.69925329796592,366
223.69925329796592,283
224.8156186387146,391
224.8156186387146,361
226.3116440457148,333
226.3116440457148,406
226.39407144833595,417
226.39407144833595,360
,278
225.71714060136208,393
224.6681973682596,369
224.6681973682596,427
224.06733703163488,415
224.06733703163488,387
224.99821490785976,417
224.99821490785976,362
224.9631114027661,383
224.9631114027661,445
225.2148874363762,356
225.2148874363762,463
223.6687699780048,311
223.6687699780048,313
224.48886437950432,357
224.48886437950432,378
223.1286162689735,268
223.1286162689735,317
224.72291206357724,320
224.72291206357724,381
225.32352878169905,403
225.32352878169905,410
226.09326394555745,363
226.09326394555745,308
225.38410357464645,354
225.38410357464645,409
224.55928924581505,330
224.55928924581505,454
224.2406910852918,410
224.2406910852918,309
226.1580075624429,400
226.1580075624429,374
227.79720201606776,364
227.79720201606776,321
228.67964823306357,336
228.67964823306357,392
226.6129322507889,361
226.6129322507889,381
227.3858626655037,297
227.3858626655037,378
226.02533501528703,306
226.02533501528703,358
228.232823275905,282
228.232823275905,401
228.3840785789129,341
228.3840785789129,387
224.4650290041117,341
224.4650290041117,338
227.4475208310621,273
227.4475208310621,355
228.50966696714,397
228.50966696714,318
225.44067172172004,347
225.44067172172004,337
225.27691143606376,431
225.27691143606376,363
224.74353217936533,376
224.74353217936533,389
226.03567965535368,411
226.03567965535368,382
225.8176763391316,342
225.8176763391316,382
226.4316839745811,410
226.4316839745811,363
224.63555000688325,373
224.63555000688325,342
225.2006773976647,384
225.2006773976647,359
225.862876617934,408
225.862876617934,347
226.27919086545995,374
226.27919086545995,351
224.88728281500943,322
224.88728281500943,345
224.23953619337863,377
224.23953619337863,322
226.9758138121464,336
226.9758138121464,370
227.55911517670825,470
227.55911517670825,421
227.10250280795591,374
227.10250280795591,444
226.63474718568847,401
226.63474718568847,340
224.75270907529065,360
224.75270907529065,338
225.34568927591425,340
225.34568927591425,48
225.51024518758092,358
225.51024518758092,356
225.72973840655547,362
225.72973840655547,369
224.67480723003248,366
224.67480723003248,324
224.8782090968954,391
224.8782090968954,335
226.83108637273097,341
226.83108637273097,302
225.8515752429146,354
225.8515752429146,315
225.74421393131263,389
225.74421393131263,375
223.68026391225428,332
223.68026391225428,283
226.3325043912081,368
226.3325043912081,306
227.26621915955783,346
227.26621915955783,338
227.56109209905568,391
227.56109209905568,331
226.33926893684583,361
226.33926893684583,409
226.90768211287653,336
226.90768211287653,289
226.1057492088007,322
226.1057492088007,356
224.60691077967556,345
224.60691077967556,371
223.20630401924944,280
223.20630401924944,347
227.1427673167404,347
227.1427673167404,349
228.5404579475804,352
228.5404579475804,346
228.69028899924183,321
228.69028899924183,311
226.2877710917194,449
226.2877710917194,387
224.0826080896016,426
224.0826080896016,428
225.55332134688268,372
225.55332134688268,323
226.40647594842247,329
226.40647594842247,419
226.4734711791536,339
226.4734711791536,352
226.74382131761053,252
226.74382131761053,323
227.09929934304816,317
227.09929934304816,354
227.71432236583087,372
227.71432236583087,338
227.9735757597037,322
227.9735757597037,367
226.31479138907528,379
226.31479138907528,313
225.0615216914252,345
225.0615216914252,340
227.57388521241091,330
227.57388521241091,469
225.87921300533773,389
225.87921300533773,289
224.9963384937239,303
224.9963384937239,474
224.1085436545258,345
224.1085436545258,388
224.7325141669964,309
224.7325141669964,354
225.37023598147056,415
225.37023598147056,333
224.52559977700028,372
224.52559977700028,372
226.612040534466,365
226.612040534466,316
227.04852946967333,403
227.04852946967333,292
,347
225.2281680157676,395
225.1932983465499,344
225.1932983465499,306
224.5623751172177,364
224.5623751172177,398
227.76764022103868,302
227.76764022103868,344
224.72571270712356,364
224.72571270712356,306
225.1976697248859,326
225.1976697248859,6
226.2376298548892,345
226.2376298548892,322
227.6759305405649,371
227.6759305405649,369
225.98768349457464,340
225.98768349457464,375
227.34827916127188,378
227.34827916127188,385
225.142133042087,353
225.142133042087,375
224.8962001565583,313
224.8962001565583,366
226.38984802224036,363
226.38984802224036,379
226.83776730759672,403
226.83776730759672,317
223.33642911190827,385
223.33642911190827,317
225.51192268135776,307
225.51192268135776,399
225.70273854558357,335
225.70273854558357,333
223.50441216487957,317
223.50441216487957,347
225.01716683260796,329
225.01716683260796,401
223.44086426795485,405
223.44086426795485,328
225.00252022563416,366
225.00252022563416,387
225.83022618511333,375
225.83022618511333,426
226.3869594181664,418
226.3869594181664,314
227.9361174645614,407
227.9361174645614,355
226.26528260019265,354
226.26528260019265,381
224.816994226088,387
224.816994226088,417
225.0159085419808,314
225.0159085419808,365
224.95923436037737,413
224.95923436037737,417
224.5758337886031,322
224.5758337886031,390
226.4072868462562,403
226.4072868462562,290
226.51261785024792,368
226.51261785024792,382
226.5482230499743,343
226.5482230499743,348
226.57091544876064,374
226.57091544876064,391
224.86102576525604,430
224.86102576525604,365
224.9909349732364,365
224.9909349732364,385
226.97644580967747,347
226.97644580967747,433
228.9415183629121,461
228.9415183629121,423
228.0821439964864,384
228.0821439964864,383
225.0105434823369,397
225.0105434823369,349
226.71411988345235,347
226.71411988345235,395
225.7573946722786,104
225.7573946722786,335
226.5709036212893,396
226.5709036212893,371
226.27103479857703,286
,328
228.60465698986152,426
228.60465698986152,373
230.07807873254956,379
230.07807873254956,384
229.5193714388145,388
229.5193714388145,359
228.2163613327552,372
228.2163613327552,345
226.0244087113156,437
226.0244087113156,390
225.67594704764596,285
225.67594704764596,390
226.96924172314056,467
226.96924172314056,457
225.0612168133885,326
225.0612168133885,398
223.72194399045935,371
223.72194399045935,332
224.9508760609252,441
224.9508760609252,293
224.2638892526188,371
224.2638892526188,410
225.65461705357671,361
225.65461705357671,365
225.73433459784508,445
225.73433459784508,398
226.3746217774969,473
226.3746217774969,325
226.92221979562987,382
226.92221979562987,425
224.71904015623355,451
224.71904015623355,425
,337
225.82575734011604,303
226.1420186894987,381
226.1420186894987,240
227.3560799499741,340
227.3560799499741,403
227.0964818256686,344
227.0964818256686,388
228.4657310593585,357
228.4657310593585,318
227.6546426033056,313
227.6546426033056,361
228.9538429998473,381
228.9538429998473,414
228.32876892175327,295
228.32876892175327,343
226.9497578461592,354
226.9497578461592,294
229.3191465768968,374
229.3191465768968,297
226.83577314614612,326
226.83577314614612,402
225.9329158499868,304
225.9329158499868,332
225.6244208433027,280
225.6244208433027,339
226.442013018002,319
226.442013018002,274
225.1060207825418,382
225.1060207825418,399
227.04399361279096,432
227.04399361279096,380
226.6103098536232,396
226.6103098536232,329
224.91710267592657,383
224.91710267592657,380
225.68002800429488,344
225.68002800429488,362
225.83337231318583,417
225.83337231318583,418
226.73845594398608,376
226.73845594398608,422
225.69948461340584,394
225.69948461340584,375
225.6320861740843,360
225.6320861740843,366
224.1755392441356,394
224.1755392441356,352
225.6141307652348,344
225.6141307652348,402
227.4691261321238,407
227.4691261321238,366
227.5888600462725,323
227.5888600462725,362
226.7945611872084,365
226.7945611872084,320
227.49473344112647,351
227.49473344112647,355
225.21319309361357,469
225.21319309361357,374
226.558985184475,393
226.558985184475,364
225.93819833167808,311
225.93819833167808,377
226.39525657593592,340
226.39525657593592,372
229.63212129602536,378
229.63212129602536,349
226.190433885177,392
226.190433885177,347
225.9831273095785,332
225.9831273095785,303
228.36410823528047,372
228.36410823528047,466
226.87887491483835,358
226.87887491483835,433
228.2348506732286,352
228.2348506732286,353
227.48873454985497,393
227.48873454985497,356
226.09947673396871,301
226.09947673396871,308
223.02629847565345,200
,417
226.19978197232228,385
226.19978197232228,389
225.61599383429427,348
225.61599383429427,370
225.14708848476332,413
225.14708848476332,266
222.82051899351575,335
222.82051899351575,298
223.10357138287185,346
223.10357138287185,341
223.71546067060885,345
223.71546067060885,374
223.70337022259343,299
223.70337022259343,294
226.38040644966995,319
226.38040644966995,385
225.71592462423504,405
225.71592462423504,390
225.21125402727264,387
225.21125402727264,416
226.65733609314253,475
226.65733609314253,468
226.23034389170516,346
226.23034389170516,479
225.30943374642283,281
225.30943374642283,377
226.29264140394383,419
226.29264140394383,359
225.2253827187132,422
225.2253827187132,331
224.94464770452905,364
224.94464770452905,432
227.18970524183413,374
227.18970524183413,359
224.87370780340535,331
224.87370780340535,376
225.48123926637024,377
225.48123926637024,467
224.38754205168885,365
224.38754205168885,409
225.6552066210132,305
225.6552066210132,434
227.75575423315084,284
227.75575423315084,361
227.2875135551342,381
227.2875135551342,354
226.3335862049724,409
226.3335862049724,314
225.99008406155625,306
225.99008406155625,377
224.98774201019208,396
224.98774201019208,347
226.34291615155112,413
226.34291615155112,276
226.30398158564108,325
226.30398158564108,304
228.26502309835328,385
