Pressure_kPa,RUL_seconds
349.0303011206371,402
352.3732795788046,405
352.3732795788046,362
378.6551750247327,375
378.6551750247327,426
391.2778284884004,395
391.2778284884004,345
402.8976957830282,383
402.8976957830282,485
370.9553832069986,435
370.9553832069986,397
356.2248162510531,421
356.2248162510531,410
368.0281651317745,416
368.0281651317745,369
365.20466684651126,377
365.20466684651126,436
345.73749487013083,351
345.73749487013083,299
374.0445373323275,406
374.0445373323275,460
392.0608035598013,412
392.0608035598013,370
372.67459540396345,358
372.67459540396345,405
348.09946946324885,405
348.09946946324885,411
361.31233053372665,325
361.31233053372665,464
370.3608588345804,412
370.3608588345804,452
361.4352966102836,314
361.4352966102836,367
374.4964950312261,390
374.4964950312261,414
372.9181865782986,358
372.9181865782986,438
391.2963244591804,392
391.2963244591804,392
381.58247150821137,384
381.58247150821137,368
364.280463072372,358
364.280463072372,429
373.7334191917735,361
373.7334191917735,356
389.4325551339584,411
389.4325551339584,398
400.4202781007804,383
400.4202781007804,434
391.4559642338072,399
391.4559642338072,370
395.8318333376151,409
395.8318333376151,372
368.092815458056,369
368.092815458056,343
368.74712341802814,435
368.74712341802814,369
383.55568314252383,385
383.55568314252383,380
384.5582485776727,439
384.5582485776727,392
387.25593192585774,427
387.25593192585774,418
406.341633728686,468
406.341633728686,448
381.0307827066309,434
381.0307827066309,446
388.7996462703032,342
388.7996462703032,339
392.1181749511776,478
392.1181749511776,453
386.9558342168185,378
386.9558342168185,425
400.2654611580703,394
400.2654611580703,438
393.8363127344235,395
393.8363127344235,425
382.9683832050033,490
382.9683832050033,441
376.6064811271944,400
376.6064811271944,460
375.4541555882121,374
375.4541555882121,387
383.3748975320119,430
383.3748975320119,427
366.1169683099775,428
366.1169683099775,371
370.39871883372047,383
370.39871883372047,355
349.0819740532272,410
349.0819740532272,332
344.5213336710676,410
344.5213336710676,322
385.7175625882894,325
385.7175625882894,413
367.5514740602418,444
367.5514740602418,379
379.6593460795951,390
379.6593460795951,423
363.8908753457276,420
363.8908753457276,398
387.4440429682615,419
387.4440429682615,459
364.6418355277755,346
364.6418355277755,421
380.89503226258296,404
380.89503226258296,432
386.382894922068,450
386.382894922068,444
375.7865514947124,423
375.7865514947124,426
383.3933416299181,399
383.3933416299181,426
384.54714512071615,414
384.54714512071615,429
380.83954062630494,384
380.83954062630494,428
397.4151339850247,466
397.4151339850247,416
381.603401754385,330
381.603401754385,373
364.9962528087011,402
364.9962528087011,382
393.6794246722212,385
393.6794246722212,408
387.4006090742242,420
387.4006090742242,384
388.9040321286293,393
388.9040321286293,409
387.8484522385072,374
387.8484522385072,393
377.5221636854782,435
377.5221636854782,372
388.4490361691755,415
388.4490361691755,404
378.0628854282362,442
378.0628854282362,439
385.5801029963183,338
385.5801029963183,429
391.6351676675867,512
391.6351676675867,405
393.80755012487367,436
393.80755012487367,437
402.5934142088247,400
402.5934142088247,396
388.1195110420092,484
388.1195110420092,409
361.2956337613904,440
361.2956337613904,390
384.06971044087294,333
384.06971044087294,405
394.6964956001305,368
394.6964956001305,344
385.98429197930335,348
385.98429197930335,382
389.3312089131317,389
389.3312089131317,430
398.10450185626894,397
398.10450185626894,352
384.4379730272297,423
384.4379730272297,351
385.1649394102495,418
385.1649394102495,386
396.8132648225841,398
396.8132648225841,418
376.3131310022542,425
376.3131310022542,465
380.0017862870767,444
380.0017862870767,375
381.3985561568079,429
381.3985561568079,328
377.8917028764632,433
377.8917028764632,425
363.4074378268992,384
363.4074378268992,440
400.02656330638007,410
400.02656330638007,426
396.074084462199,384
396.074084462199,388
373.18423714864485,394
373.18423714864485,372
374.8577014040255,346
374.8577014040255,488
371.3063885003526,375
371.3063885003526,380
383.3229697837873,399
383.3229697837873,354
398.8935616837178,360
398.8935616837178,378
396.8585486636157,449
396.8585486636157,409
374.6055059944371,371
374.6055059944371,426
383.86570636099134,427
383.86570636099134,362
365.6195774743643,393
365.6195774743643,463
375.9957923064893,416
375.9957923064893,376
386.8858991185276,387
386.8858991185276,422
386.9636777348092,459
386.9636777348092,399
376.8538740797601,363
376.8538740797601,399
389.3317607327853,325
389.3317607327853,453
397.505352584336,425
397.505352584336,383
380.5451719817957,426
380.5451719817957,406
372.5946246079665,334
372.5946246079665,389
391.6912674053821,396
391.6912674053821,384
427.71227160082645,458
427.71227160082645,417
412.7447028507258,471
412.7447028507258,401
420.8092102228052,436
420.8092102228052,446
442.6140082999885,443
442.6140082999885,466
431.2885929109641,447
431.2885929109641,408
428.2068058899176,397
428.2068058899176,450
412.5532317336782,443
412.5532317336782,469
396.9141431633393,389
396.9141431633393,400
361.2255312503055,380
361.2255312503055,356
395.1116729565616,363
395.1116729565616,425
366.4711905320248,373
366.4711905320248,402
372.7914537291168,397
372.7914537291168,438
368.9072838261079,418
368.9072838261079,376
381.6630475800628,406
381.6630475800628,421
391.7541919197634,377
391.7541919197634,382
380.1496751299328,396
380.1496751299328,407
388.6509228166712,490
388.6509228166712,486
407.59064060766434,418
407.59064060766434,370
406.6317061063813,443
406.6317061063813,468
394.1102006048186,402
394.1102006048186,377
411.9198397082391,465
411.9198397082391,433
398.75524846600354,412
398.75524846600354,396
396.4732399522109,402
396.4732399522109,349
397.8026524551343,392
397.8026524551343,462
388.4098725988087,402
388.4098725988087,486
397.1498689556139,492
397.1498689556139,361
406.4756162672952,410
406.4756162672952,366
442.2856373548952,462
442.2856373548952,437
410.4646853125163,403
410.4646853125163,494
417.74256206537353,429
417.74256206537353,366
415.5963635034311,480
415.5963635034311,422
406.37541847291607,404
406.37541847291607,454
423.986673323303,460
423.986673323303,416
402.2792252527808,442
402.2792252527808,415
380.4500812513001,400
380.4500812513001,386
384.2081867086317,385
384.2081867086317,381
403.5401409109997,404
403.5401409109997,338
394.7933987070907,378
394.7933987070907,368
397.9072746857016,417
397.9072746857016,375
420.9675047721276,411
420.9675047721276,392
411.0752497866781,417
411.0752497866781,453
417.7761859612243,461
417.7761859612243,439
399.0951913884242,383
399.0951913884242,392
365.6542431407138,379
365.6542431407138,373
383.57745309022766,370
383.57745309022766,377
395.1483736647404,433
395.1483736647404,386
397.7872046460189,412
397.7872046460189,414
391.9461558625836,453
391.9461558625836,433
,117
386.012735909577,475
375.7525103635087,393
375.7525103635087,405
387.9132134283888,431
387.9132134283888,470
407.1963929560224,437
407.1963929560224,382
392.9580695079133,409
392.9580695079133,409
363.0618541803537,390
363.0618541803537,328
371.27178529522456,342
371.27178529522456,440
387.5300185383304,363
387.5300185383304,448
357.54473139296186,378
357.54473139296186,363
383.6229202608085,412
383.6229202608085,337
395.81279960942464,342
395.81279960942464,359
376.917115725976,431
376.917115725976,366
391.1494232023144,393
391.1494232023144,353
402.1356571091418,412
402.1356571091418,351
394.7373685494872,415
394.7373685494872,449
396.7942033101576,435
396.7942033101576,434
375.2926331241582,415
375.2926331241582,414
369.1373020306138,418
369.1373020306138,338
391.18900552801256,433
391.18900552801256,463
387.49126777810096,385
387.49126777810096,414
398.9931646462717,425
398.9931646462717,432
396.9017477000787,412
396.9017477000787,446
414.0705521578845,443
414.0705521578845,403
404.64143359627343,390
404.64143359627343,402
375.918166255508,421
375.918166255508,421
393.1384935422272,372
393.1384935422272,392
387.9434991655496,368
387.9434991655496,378
400.011911624967,439
400.011911624967,446
385.0903989337624,419
385.0903989337624,401
394.66079946091895,350
394.66079946091895,430
397.7524326069896,465
397.7524326069896,393
407.21447793324376,421
407.21447793324376,414
421.10909365114185,388
421.10909365114185,467
427.9928224285864,471
427.9928224285864,402
378.9637193767151,415
378.9637193767151,436
374.687404760172,454
374.687404760172,385
370.9058171996222,357
370.9058171996222,367
388.2148159111023,522
388.2148159111023,475
395.6553967109788,446
395.6553967109788,416
402.1987054964964,457
402.1987054964964,441
402.67797399324206,351
402.67797399324206,462
387.8098300516125,408
387.8098300516125,437
385.9890615256949,440
385.9890615256949,395
372.7448396312933,449
372.7448396312933,361
395.9510323228751,368
395.9510323228751,383
423.94174233109646,371
423.94174233109646,427
406.8503281638676,394
406.8503281638676,341
422.5492640895291,462
422.5492640895291,530
397.40018877320495,437
397.40018877320495,420
388.80579626247896,370
388.80579626247896,383
414.7609645218644,469
414.7609645218644,460
406.94178654552127,427
406.94178654552127,450
405.8030681051816,392
405.8030681051816,444
438.9313932947912,494
438.9313932947912,452
420.2117179633972,505
420.2117179633972,461
430.140989949449,457
430.140989949449,464
432.5301131665514,435
432.5301131665514,395
400.0349270735277,446
400.0349270735277,478
394.4198151595796,400
394.4198151595796,427
400.1132155333562,365
400.1132155333562,440
404.7557410461267,419
404.7557410461267,412
383.3542074966994,400
383.3542074966994,394
395.4918273599195,404
395.4918273599195,332
402.6405830461622,503
402.6405830461622,469
398.2244719978037,405
398.2244719978037,509
397.4239530697768,414
397.4239530697768,367
380.1030703260884,454
380.1030703260884,424
409.7760003751837,373
409.7760003751837,396
405.94574429755,381
405.94574429755,424
394.4158770011964,488
394.4158770011964,369
405.56139289854906,392
405.56139289854906,498
397.7384273822225,450
397.7384273822225,379
414.8365779316836,423
414.8365779316836,482
413.7352883094072,358
413.7352883094072,418
395.0999872026926,464
395.0999872026926,372
397.4631114499063,358
397.4631114499063,408
374.57042446757407,392
374.57042446757407,449
404.0285190764537,404
404.0285190764537,374
398.7237171391336,455
398.7237171391336,440
405.8622746402659,500
405.8622746402659,460
413.5464667637732,391
413.5464667637732,440
395.4556176931764,355
395.4556176931764,498
425.5861914062513,453
425.5861914062513,423
408.279866013038,357
,86
402.3158894473267,401
402.3158894473267,415
381.799344051228,387
381.799344051228,423
389.0601195647497,368
389.0601195647497,380
377.9227938924656,460
377.9227938924656,381
369.3167589725256,454
369.3167589725256,374
436.26861393182736,417
436.26861393182736,460
436.35083993509926,442
436.35083993509926,548
409.9894280645274,359
409.9894280645274,433
395.6365985892437,434
395.6365985892437,431
378.78903989007006,460
378.78903989007006,398
391.1991897085279,379
391.1991897085279,414
390.7735384941428,432
390.7735384941428,414
388.5994811478008,379
388.5994811478008,404
392.9742533007214,349
392.9742533007214,492
394.0148759868023,461
394.0148759868023,387
418.812836994695,444
418.812836994695,475
401.1928712401779,356
401.1928712401779,403
398.06477525309583,447
398.06477525309583,398
395.5021697554458,373
395.5021697554458,387
398.9566887838658,395
398.9566887838658,395
381.1323716994007,429
381.1323716994007,337
417.1209823473816,514
417.1209823473816,518
424.13552167936814,441
424.13552167936814,447
409.6625156394291,429
409.6625156394291,417
405.987646527591,456
405.987646527591,432
432.1735980490032,452
432.1735980490032,433
406.0639056064163,425
406.0639056064163,454
411.96747441182913,444
411.96747441182913,475
425.5526778614091,448
425.5526778614091,394
410.1099735377843,428
410.1099735377843,410
405.4367808186007,449
,99
388.3049990101351,366
,110
401.8421284337725,340
401.8421284337725,375
376.6635784948519,425
376.6635784948519,386
397.4403937480868,404
397.4403937480868,452
418.6344440538445,448
418.6344440538445,383
421.94872680056926,423
421.94872680056926,454
407.2510636787746,453
407.2510636787746,393
411.1296624879295,510
411.1296624879295,448
403.0219592414813,415
403.0219592414813,490
383.5961685765395,491
383.5961685765395,411
403.6069578265144,440
403.6069578265144,414
394.65359422279033,389
394.65359422279033,425
401.3894884260162,450
401.3894884260162,384
414.31957420615,492
414.31957420615,362
399.9757418176212,503
399.9757418176212,368
421.8710144038504,472
421.8710144038504,459
429.9732039843677,456
429.9732039843677,420
402.84501498224654,396
402.84501498224654,452
417.1861352215012,455
417.1861352215012,440
431.1908785490708,488
431.1908785490708,415
409.5148144025801,439
409.5148144025801,377
399.8592785429345,467
399.8592785429345,477
412.284659579713,422
412.284659579713,478
402.18262176957575,390
402.18262176957575,349
415.11981207682345,479
415.11981207682345,381
420.60213969210713,402
420.60213969210713,469
395.0303453569763,461
395.0303453569763,366
417.0296126068442,440
417.0296126068442,430
413.7913008182165,452
413.7913008182165,399
388.4884465585282,463
388.4884465585282,443
387.1927456046917,429
387.1927456046917,485
410.9430410528407,404
410.9430410528407,372
425.5825404693676,373
425.5825404693676,487
416.2761733018363,433
416.2761733018363,526
405.96453732008456,491
405.96453732008456,473
426.875702520519,523
426.875702520519,403
418.828832739685,437
418.828832739685,419
422.7015859122868,385
422.7015859122868,469
413.6033611296801,444
413.6033611296801,414
399.1522951565877,494
399.1522951565877,447
430.2369066963352,406
430.2369066963352,477
398.19936953232593,438
398.19936953232593,420
394.4520114075347,423
394.4520114075347,419
391.61576812894,455
391.61576812894,438
404.5459415234107,412
404.5459415234107,385
438.8744243039,481
438.8744243039,429
446.2465466895237,507
446.2465466895237,481
400.9085390650293,415
400.9085390650293,522
404.0506228967582,470
404.0506228967582,398
411.4760792325335,448
411.4760792325335,447
408.57270278405,441
408.57270278405,474
415.578244297173,526
415.578244297173,444
429.5080109658829,450
429.5080109658829,427
451.3467871873029,519
451.3467871873029,511
432.7637005764501,564
432.7637005764501,451
426.04811296790274,472
426.04811296790274,446
428.4212926388888,427
428.4212926388888,437
413.0020204084543,450
413.0020204084543,486
416.73716759597016,400
416.73716759597016,442
443.7526023360009,473
443.7526023360009,440
433.7231012063564,502
433.7231012063564,480
455.6725637479134,409
455.6725637479134,460
421.8818198879455,405
421.8818198879455,366
439.0327846417457,473
439.0327846417457,496
395.0736714719631,370
395.0736714719631,421
425.8250830965807,399
425.8250830965807,403
426.0465523279604,486
426.0465523279604,472
441.93627466703896,530
441.93627466703896,510
418.1431074121478,442
418.1431074121478,424
404.73897203969983,390
404.73897203969983,394
428.0711103220226,438
428.0711103220226,359
,132
412.6639890142905,404
384.1061652551812,353
384.1061652551812,389
392.9223081137369,424
392.9223081137369,413
413.5023693156992,384
413.5023693156992,416
442.7369959225872,417
442.7369959225872,523
426.7973338940745,459
426.7973338940745,437
421.9836371154721,436
421.9836371154721,488
429.5056711862992,387
429.5056711862992,442
430.4991695262465,465
430.4991695262465,418
442.866052144803,554
442.866052144803,451
457.390965888498,464
457.390965888498,458
438.2174269055057,509
438.2174269055057,490
417.977593368473,517
417.977593368473,456
412.52975730249966,407
412.52975730249966,467
411.7067182197703,467
411.7067182197703,398
404.5352349686359,448
404.5352349686359,452
424.1366860671269,430
424.1366860671269,339
405.52148452950473,443
405.52148452950473,377
403.0073397701409,424
403.0073397701409,474
402.6213372941533,485
402.6213372941533,462
403.0255725488666,452
403.0255725488666,340
402.6374227502792,426
402.6374227502792,431
389.48091828938186,394
389.48091828938186,381
404.2966721683039,480
404.2966721683039,418
415.5500226786636,426
415.5500226786636,421
413.50330704558405,433
413.50330704558405,484
,108
397.0489293321594,412
410.3397537293921,487
410.3397537293921,423
388.7361135283709,443
388.7361135283709,425
408.1509152805761,482
408.1509152805761,434
424.20772964075377,445
424.20772964075377,444
435.4524224005148,449
435.4524224005148,388
440.41926961721634,501
440.41926961721634,435
444.0901310383042,485
444.0901310383042,449
448.90319067574376,399
448.90319067574376,447
430.9988739261793,514
430.9988739261793,398
402.5974620439419,451
402.5974620439419,386
429.32032846656807,478
429.32032846656807,442
438.8298898902664,413
438.8298898902664,460
437.8099608024469,446
437.8099608024469,448
422.2902635545835,457
422.2902635545835,489
388.5606622570093,294
388.5606622570093,389
409.85046713334106,513
409.85046713334106,465
410.4831475600831,413
410.4831475600831,388
381.51717925246055,442
381.51717925246055,356
412.9030075809866,434
412.9030075809866,407
423.6600197588093,498
423.6600197588093,411
418.0192280160577,381
418.0192280160577,404
442.43941664016353,510
442.43941664016353,483
433.5977131572855,469
433.5977131572855,492
418.4222437783743,439
418.4222437783743,443
413.60663657775024,422
413.60663657775024,446
421.5792003106801,406
421.5792003106801,423
395.5336566706038,440
395.5336566706038,395
397.4576534768178,396
397.4576534768178,398
409.05886710970384,472
409.05886710970384,455
400.92579590522274,399
400.92579590522274,437
401.8197293385978,386
401.8197293385978,344
381.21891872727394,379
381.21891872727394,474
405.6113590676295,424
405.6113590676295,453
417.2010025476303,426
,27
389.6175001488038,452
389.6175001488038,418
389.4819638037061,382
389.4819638037061,441
370.4974662407351,366
370.4974662407351,344
404.2794126704376,402
404.2794126704376,422
423.1946383505305,388
423.1946383505305,430
434.2007287173192,418
,117
421.486496960826,390
421.486496960826,442
415.6189726614441,411
415.6189726614441,475
421.8443632191189,384
421.8443632191189,483
433.27565414781947,401
433.27565414781947,443
440.2357160104072,459
440.2357160104072,454
426.4018720498586,445
426.4018720498586,461
410.8771851237953,403
410.8771851237953,319
392.68890426710215,429
392.68890426710215,417
373.62078661444,382
373.62078661444,414
405.0881085848201,504
405.0881085848201,482
397.4064617520495,377
397.4064617520495,397
381.2915646235919,445
381.2915646235919,423
414.4828129657709,404
414.4828129657709,445
425.8652528387808,416
425.8652528387808,478
423.6670477876393,534
423.6670477876393,383
445.3598946394167,501
445.3598946394167,457
417.2956786061508,390
417.2956786061508,437
395.31207437334047,363
395.31207437334047,365
417.1135678225515,393
417.1135678225515,420
437.8136874955114,523
437.8136874955114,442
428.2631167640677,460
428.2631167640677,394
412.4550515674595,376
412.4550515674595,395
426.0746395790629,540
426.0746395790629,421
416.7530924885693,530
416.7530924885693,420
426.09386410273214,377
426.09386410273214,440
436.3329100377021,462
436.3329100377021,498
431.3508138243166,511
431.3508138243166,458
444.2546763141256,428
444.2546763141256,529
406.4978440762344,423
406.4978440762344,390
423.1371053350194,473
423.1371053350194,413
,120
419.99949642766535,429
416.17886462862975,369
416.17886462862975,502
403.28314653171066,385
403.28314653171066,355
417.05602183218286,401
417.05602183218286,456
426.7987984075974,502
426.7987984075974,432
441.8920423068752,460
441.8920423068752,475
437.7010336142898,504
437.7010336142898,448
416.30851363832846,446
416.30851363832846,429
413.5994958817196,395
413.5994958817196,433
429.0360728901344,390
429.0360728901344,439
420.5789193686268,398
420.5789193686268,475
410.6132989130903,402
410.6132989130903,475
390.6208859156762,398
390.6208859156762,382
398.0669635961941,316
398.0669635961941,428
417.7505768875237,428
417.7505768875237,516
440.4182529948696,412
440.4182529948696,473
439.504144361208,469
439.504144361208,508
432.9858882507894,480
432.9858882507894,408
434.4504430999352,453
434.4504430999352,448
447.9643655957023,454
447.9643655957023,446
425.3522425052307,490
425.3522425052307,479
417.8951361839374,523
417.8951361839374,439
432.3380246556122,436
432.3380246556122,473
448.3449507080731,471
448.3449507080731,478
424.6018646606453,403
424.6018646606453,436
430.75906678282746,451
430.75906678282746,457
427.35406930766686,540
427.35406930766686,495
454.399003972274,481
454.399003972274,421
448.6332332041464,508
448.6332332041464,418
427.9877010543861,395
427.9877010543861,407
418.1575320124773,369
418.1575320124773,450
405.795115114778,420
405.795115114778,470
418.5904560249716,416
418.5904560249716,491
414.0706338261172,474
414.0706338261172,381
426.5015778166402,441
426.5015778166402,460
435.5517861777373,364
435.5517861777373,457
447.2046246250932,505
447.2046246250932,446
433.4251316490819,417
433.4251316490819,505
445.4605049431999,355
445.4605049431999,476
431.9834403536382,504
431.9834403536382,454
407.5866175799776,470
407.5866175799776,430
428.6308512452252,410
428.6308512452252,402
436.64575815425366,510
436.64575815425366,485
408.8000156668039,456
408.8000156668039,430
430.3154158894712,506
430.3154158894712,385
434.7389344316596,426
434.7389344316596,453
424.3443609059077,478
424.3443609059077,467
385.01748579486326,426
385.01748579486326,384
410.2028702244477,436
410.2028702244477,436
412.9391077302661,455
412.9391077302661,406
420.3442422226431,483
420.3442422226431,459
432.85919361844833,507
432.85919361844833,421
445.8966785258223,535
445.8966785258223,559
445.9229266747998,499
445.9229266747998,425
433.2674464282604,463
,147
428.1719136829169,452
428.1719136829169,507
450.2417109495824,509
450.2417109495824,462
455.7473790847198,549
455.7473790847198,428
448.1364495263445,505
448.1364495263445,471
455.94535739297055,427
455.94535739297055,429
435.7263323877012,443
435.7263323877012,485
421.8912114093181,473
421.8912114093181,454
440.8124448749966,467
440.8124448749966,518
427.1874984785954,459
427.1874984785954,471
429.4537600830381,511
429.4537600830381,433
442.3953637563837,461
442.3953637563837,473
437.7293453778416,439
437.7293453778416,537
472.5225560939369,429
472.5225560939369,469
450.8238226726906,436
450.8238226726906,464
483.2598901797379,436
483.2598901797379,540
454.6763918415968,455
454.6763918415968,501
455.43729237672704,499
455.43729237672704,495
467.9772672799541,489
467.9772672799541,475
436.59767196642304,520
436.59767196642304,427
417.98498335281465,388
417.98498335281465,494
428.0576610560322,463
428.0576610560322,430
452.8725976792724,434
452.8725976792724,431
442.99945863001,494
442.99945863001,438
454.8402900878141,516
454.8402900878141,473
412.7505702484336,448
412.7505702484336,384
446.6261008406185,435
446.6261008406185,468
431.111118252236,445
431.111118252236,493
445.60630100210784,496
445.60630100210784,476
423.034319312393,502
423.034319312393,401
439.31544766033255,469
439.31544766033255,458
437.45758555487066,432
437.45758555487066,512
438.40049644336136,404
438.40049644336136,481
432.1772139572572,385
432.1772139572572,440
439.7381590216955,554
439.7381590216955,474
426.1439446866437,433
426.1439446866437,399
431.4127809340813,474
,13
433.1358277825277,490
433.1358277825277,478
414.6463817474626,433
414.6463817474626,399
410.4340553923661,453
410.4340553923661,464
401.1343935022856,498
401.1343935022856,388
429.7077715163167,482
429.7077715163167,399
470.9096945632541,491
470.9096945632541,428
451.89577383031104,504
451.89577383031104,514
464.4631960325846,428
464.4631960325846,474
477.44702124528857,489
477.44702124528857,432
446.4007856865032,460
446.4007856865032,455
429.7469126112426,432
429.7469126112426,434
452.9680412533196,479
452.9680412533196,460
447.1660822973075,515
447.1660822973075,507
451.85157711240055,453
451.85157711240055,465
426.3272369241705,441
426.3272369241705,529
414.6351629945066,412
414.6351629945066,440
416.8255162573611,462
416.8255162573611,424
439.0227915646536,407
439.0227915646536,505
449.31357626060594,437
449.31357626060594,471
442.85658056167546,473
442.85658056167546,453
440.3310452830131,427
440.3310452830131,522
447.2176451624599,519
447.2176451624599,482
436.1379928767786,421
436.1379928767786,428
428.2957389745988,500
428.2957389745988,424
437.6827932266221,449
437.6827932266221,459
445.75244955589886,423
445.75244955589886,409
428.8893384981495,488
428.8893384981495,436
424.47036919862046,482
424.47036919862046,407
433.8617109837599,502
433.8617109837599,492
432.9865770561621,444
432.9865770561621,492
454.26500395400063,528
454.26500395400063,461
454.1142143724164,508
454.1142143724164,483
447.2521456259561,515
447.2521456259561,453
444.4023973021181,481
444.4023973021181,444
426.8945689343337,456
426.8945689343337,468
415.6843014015931,424
415.6843014015931,400
410.4997525623304,505
410.4997525623304,412
438.41625909390734,463
438.41625909390734,476
414.9238451598065,404
414.9238451598065,410
457.7216590943887,465
457.7216590943887,512
452.056631592877,429
452.056631592877,386
426.08503004245847,480
426.08503004245847,503
426.7518854568825,450
426.7518854568825,463
430.7782507004183,464
430.7782507004183,535
451.8858069605784,445
451.8858069605784,345
470.1729169256391,458
470.1729169256391,449
471.3375427652846,440
471.3375427652846,455
467.8227673891735,472
467.8227673891735,498
453.1912849751861,418
,139
469.1476932695711,452
469.1476932695711,527
478.1446475856256,487
478.1446475856256,524
432.9887827133303,443
432.9887827133303,447
436.6074473496262,467
436.6074473496262,436
443.1248078506508,454
443.1248078506508,497
438.6833400394461,507
438.6833400394461,489
429.0610373994057,385
429.0610373994057,443
440.5106177448115,424
440.5106177448115,455
447.7236427535433,498
447.7236427535433,435
443.04903725757447,412
,125
441.3924584546055,436
441.3924584546055,536
436.348859362547,402
436.348859362547,509
,125
455.67217477606647,443
451.3500554576823,450
451.3500554576823,425
430.4487861268337,449
430.4487861268337,460
403.507506806931,396
403.507506806931,449
404.29768975888345,399
404.29768975888345,449
416.25560872103785,437
416.25560872103785,434
443.1969402169101,496
443.1969402169101,480
445.7400645192148,492
445.7400645192148,473
462.54888983581446,405
462.54888983581446,422
462.9446644226833,544
462.9446644226833,530
448.5303981213268,472
448.5303981213268,494
450.61366529023,429
450.61366529023,433
438.54010512560114,494
438.54010512560114,487
419.7511061148411,511
419.7511061148411,448
413.04483270787614,477
413.04483270787614,440
440.97618900958736,461
440.97618900958736,443
465.725981486458,471
465.725981486458,495
460.8614094290356,532
460.8614094290356,504
480.950955158091,489
480.950955158091,522
482.20551957193953,492
482.20551957193953,534
464.9265573451669,544
464.9265573451669,482
475.1396537073253,516
475.1396537073253,521
462.955634397634,519
462.955634397634,496
432.3106768568573,478
432.3106768568573,521
447.3401624606556,385
447.3401624606556,518
422.0511335156455,408
422.0511335156455,431
438.0773633928692,409
438.0773633928692,479
430.6098240511873,417
430.6098240511873,489
437.5583585202281,472
437.5583585202281,474
451.8524204844904,512
451.8524204844904,498
465.3938078902685,487
465.3938078902685,462
476.9321038365536,455
476.9321038365536,481
468.002195439297,475
468.002195439297,454
446.0464620857136,492
446.0464620857136,475
420.8307597143378,408
420.8307597143378,484
448.212560701127,494
448.212560701127,448
481.2473850875574,467
481.2473850875574,442
471.1025583529544,552
471.1025583529544,470
444.0862934916487,451
444.0862934916487,541
463.3569828992007,466
463.3569828992007,507
494.0192923250542,537
494.0192923250542,572
473.81296112637415,547
473.81296112637415,445
472.78273075076,491
472.78273075076,466
441.6224106379334,462
441.6224106379334,376
450.44298137560986,437
450.44298137560986,477
443.4327056840364,449
443.4327056840364,422
450.6940502775289,524
,118
443.9771779745896,516
443.9771779745896,444
455.4897212514188,521
455.4897212514188,489
467.8882629677294,516
467.8882629677294,437
467.88331159000586,504
467.88331159000586,462
446.944571969953,446
446.944571969953,374
428.6910763592557,376
428.6910763592557,426
414.0748563342121,482
414.0748563342121,385
402.5019560739198,483
402.5019560739198,437
437.3494836188745,544
437.3494836188745,452
435.6772114302669,440
435.6772114302669,477
441.41156235879697,481
441.41156235879697,461
440.4844220090859,419
440.4844220090859,463
446.5413078674688,495
446.5413078674688,422
473.5461839516787,503
473.5461839516787,502
439.6153360379149,439
439.6153360379149,454
468.92029327420914,493
468.92029327420914,535
443.3314449173878,428
443.3314449173878,532
443.8541644808735,414
443.8541644808735,449
445.31353998016,482
445.31353998016,466
460.1068239873106,511
460.1068239873106,461
467.28121871924645,409
467.28121871924645,480
482.4565914425488,434
482.4565914425488,419
488.31291871402846,498
488.31291871402846,510
470.58261591577855,441
470.58261591577855,530
458.9508860510589,505
458.9508860510589,465
442.7232325981397,463
442.7232325981397,493
454.6091003436692,457
454.6091003436692,557
458.1936871228701,469
458.1936871228701,517
467.2030576832212,546
467.2030576832212,489
468.2592708544132,453
468.2592708544132,519
458.9778171151242,484
458.9778171151242,493
471.9395101182348,504
471.9395101182348,541
440.33263536325126,424
440.33263536325126,544
438.35355170016265,488
438.35355170016265,428
442.16305112656914,418
442.16305112656914,529
452.9747806731066,438
452.9747806731066,427
446.0590583660989,550
446.0590583660989,529
451.4866254297751,544
451.4866254297751,457
452.2064865632975,457
452.2064865632975,456
443.2084883116416,466
443.2084883116416,505
447.53992890381375,488
447.53992890381375,489
446.443905081622,483
446.443905081622,435
455.62742358050906,577
455.62742358050906,499
452.61611079303526,505
452.61611079303526,417
470.1242769751551,571
470.1242769751551,465
470.10769548696106,470
470.10769548696106,498
458.77458407638665,467
458.77458407638665,484
454.9476623797841,436
454.9476623797841,560
444.79336158127967,504
444.79336158127967,549
439.8416588103572,487
439.8416588103572,515
449.0288194424905,496
449.0288194424905,511
464.9502512761432,497
464.9502512761432,508
471.6809507480051,455
471.6809507480051,499
459.4803169221243,494
459.4803169221243,513
445.57795757003936,452
445.57795757003936,444
468.8821919058706,438
468.8821919058706,477
472.0392993481229,479
472.0392993481229,520
493.0708382996449,410
493.0708382996449,543
487.3828166804343,533
487.3828166804343,527
485.54499608766537,524
485.54499608766537,488
487.7145518538969,528
487.7145518538969,512
495.9736370690376,606
495.9736370690376,548
487.4427112656472,548
487.4427112656472,464
459.388509112469,474
459.388509112469,454
471.1978821035531,529
471.1978821035531,494
476.7214943239351,483
476.7214943239351,423
469.7112919563877,465
469.7112919563877,448
489.121832197101,534
489.121832197101,571
479.63765003603095,486
479.63765003603095,449
459.420498580185,484
459.420498580185,455
444.1536420684318,467
444.1536420684318,464
467.7395990769565,505
467.7395990769565,491
