Power_kW,RUL_seconds
58.3832737407393,449
61.48555827094882,482
58.58325536804969,466
56.38196373132072,511
61.29365680709397,461
58.37051896489824,409
50.65475864600451,480
58.43348130157981,434
50.135018165887566,419
53.96651734586019,498
51.78092412776385,510
53.030883846226594,441
54.70591295592351,530
53.42994218972267,505
53.57794259576721,465
59.03401957016702,463
58.94485884310336,493
54.83252814653885,457
57.406273488153545,557
57.33809669801768,469
59.51056045574102,517
57.17860707301226,546
51.40697525484204,489
54.91412808612151,453
54.75168913679445,519
54.730076412440944,484
54.269474415644176,493
53.25098898713061,504
54.0915049454493,541
53.252887330021615,424
55.690331657809125,544
61.81751802215055,488
58.1214807970403,428
57.53595846658655,418
56.46824480429044,529
53.70349951515896,438
52.278496137000765,427
55.56688790256896,550
55.46880951943283,529
58.00818378401203,544
59.3206797143118,457
57.63777117323601,457
56.17767447197837,456
59.776132218328925,466
55.26395337837855,505
59.60937377439859,488
58.52142499775275,489
53.70368923309032,483
58.9078556873898,435
61.61557414104439,577
61.45213775046164,499
,505
57.41039446331244,417
54.64316419141821,571
59.56645740410647,465
62.5293698312045,470
60.50014232114704,498
61.50627538574897,467
57.996665926301056,484
57.42518432359445,436
53.44773350795083,560
52.21419151203536,504
53.46841777761524,549
51.1815143068976,487
52.07093271862427,515
60.48950522093447,496
59.35427759064856,511
58.775955993257554,497
53.82743882810647,508
54.509447470124,455
54.97279567616986,499
57.85278511712617,494
57.39305358031103,513
57.07312526178895,452
57.32845377947339,444
51.28999515894581,438
54.56853993034242,477
56.59198897444275,479
56.95808147161951,520
62.70501809122253,410
66.94328171348033,543
60.29034996847725,533
57.954574705343504,527
59.07547277869836,524
59.71305276755863,488
,528
62.03742234668127,512
58.40882770671809,606
55.80752910224535,548
52.821676716573606,548
55.91771420712506,464
52.21030337857203,474
50.42205018718649,454
53.68312361180065,529
53.60363826661045,494
58.026448038695946,483
60.22075673724572,423
62.48671214205204,465
61.96096950177442,448
55.61663266584253,534
58.490369592165614,571
59.507553661568,486
58.75645298243329,449
54.63253730418077,484
60.28292980299221,455
63.11551133354298,467
64.2967599781835,464
59.98051707813151,505
60.92188722985367,491
62.84058631825568,481
60.5199694361035,514
59.38824964972653,469
66.264324630169,510
64.31287835330957,586
59.484409931939176,523
60.74345315382967,412
60.162540309897366,442
58.47687235910944,506
57.11407333970112,462
54.64454216537816,472
60.14932037922927,464
58.64414098779535,419
59.75775271030925,522
59.672979321242536,480
63.07308982093277,535
61.75369584862637,488
55.95474943192305,507
54.00998632949933,557
60.69514545526526,507
60.2994444719492,454
58.19329937682604,468
64.4544324277683,450
60.66748945961445,427
58.516031750108574,536
61.31883728528695,563
59.64702189216359,483
56.33043501780216,73
57.75289563198084,452
54.33540123220493,456
56.58311650413421,436
57.6293854213477,462
51.3049857592939,471
59.92129995765114,487
56.52376906609829,556
54.44789327721153,542
54.28985439432773,499
58.78290336454285,587
53.50448497130136,541
50.35520850609449,580
54.34971780210579,534
55.76008354616872,438
58.016398633474495,521
57.78927634709328,564
61.00344138539434,437
57.512007965839125,455
57.62936028166375,478
59.82549231983248,549
53.39544502946129,486
57.44309312165012,444
53.500984228210505,501
60.88228046047872,486
54.44782234292441,504
56.81488710145596,587
56.186436546671366,499
55.26642315960802,508
52.08922649878272,533
54.749066409519685,469
50.46090099323355,554
54.704145544405456,538
54.92048864806236,508
56.26175388389769,479
63.59814488471279,487
59.22058601639942,491
53.186211870662255,463
49.60474589533961,452
54.63960274182404,460
56.84347193727841,474
59.97060160343576,500
54.64856600264496,494
58.658729653520375,498
53.726269927818045,499
,490
60.541318024059215,469
57.35467144186263,517
57.43723988319191,498
57.5806380700143,513
58.50034813588336,515
53.358071218401406,493
60.13401077922581,499
55.32621203071968,463
55.53907217784916,525
60.11760509643047,574
58.849501317153866,552
60.25905090129219,497
60.422203823537096,420
61.93806881592759,517
59.96580903107667,452
55.2144204753307,568
58.83226077537843,527
63.27907849441475,494
64.62335778061707,506
62.17221460023564,464
58.885830645710655,466
60.74336894624705,98
59.58026626066462,512
,468
62.68788057162471,481
63.470091375381074,505
63.68539156373347,542
58.961073028921575,455
57.79879439518117,495
60.07192182225283,423
58.99676814179546,497
57.289595200327724,471
56.81517332480042,434
57.01643827230202,504
56.080637758733445,552
54.12309167402914,501
65.1827324447459,597
59.12661239746867,470
57.03194026091683,474
62.88533763507753,476
56.48778103524035,422
61.24481441546286,468
53.670337481042495,438
57.552343621568085,452
57.43626819111614,562
56.93331603876236,504
54.41551059543803,478
56.73221221141249,473
53.52293967051373,471
61.50941448784992,512
53.46398438381751,519
55.01692079451909,499
58.6703725033444,478
57.95654414786976,479
57.84956817376839,441
64.23892404856473,386
59.47029467488593,518
54.965485335353264,492
55.27838996805737,548
57.28580954606765,439
56.84577968818916,537
55.99696362132785,444
54.9992308302642,450
59.09096956414534,509
58.09156418654294,483
56.14998315452039,447
52.14213082262527,466
56.89683757831269,407
57.42929771160634,435
56.21378489081619,453
56.31436629273627,495
56.69884492549335,490
58.94459002578538,507
54.08438400721963,563
59.37639146435927,528
59.60543890489732,567
58.56116668998752,498
57.55244111666577,415
63.50496221575388,454
64.68426580936723,488
70.5773425205477,464
65.50551663012642,539
59.203843170528685,482
64.059114681414,499
63.608426549013465,522
62.90736469098639,461
55.79442747031842,465
58.67037928064846,489
56.25988387377097,452
52.718368031635215,498
55.2702436410046,444
56.99945682182535,479
56.74028986519089,508
50.53798912564744,547
54.544135377613344,512
53.873315544737295,533
55.1550596255169,544
62.82589944898186,499
60.93415286748615,527
60.35885012079597,571
60.05540249988249,494
57.1670825480462,538
51.64713074219647,565
57.596997527809904,487
58.207089272715685,489
61.29888314442719,533
59.0792468897563,543
62.03988021101527,549
63.20794370279397,545
62.732249071188505,533
62.415886246460445,539
63.09452770669772,489
62.60965403310694,495
66.09769509749857,491
62.539095558534456,486
59.00483609083215,471
61.22554780363959,481
59.84440751413048,446
61.63918223651882,527
60.48610477501465,469
55.61586611592329,464
57.8518033752605,446
62.83613733247471,588
57.29489099557287,483
58.08453179312403,443
63.00464882586932,539
59.69340865576228,538
59.88667760043244,475
58.20071026688148,568
64.77307202068448,524
59.04508509900827,517
57.910039458791545,477
59.51304662501914,417
61.075273744753495,401
62.82269835484065,495
57.608248953303445,550
62.36001840913125,567
65.64900330493543,451
62.96193845242927,405
60.950406640913926,466
61.55385806141481,501
66.02308004299323,462
59.89591341531912,476
59.75356163275725,553
65.29106172428885,524
62.50794954985212,549
55.31698512230231,451
57.87396049963329,579
58.58894932681709,495
57.39867246557097,479
58.90953665427571,529
61.1200604396976,484
58.9999792493678,472
58.55968626511312,490
57.71651483808567,450
60.250986335274206,526
57.90039360523132,507
58.57603566419779,482
59.715678504912674,501
62.70790185060707,575
64.93041977671436,516
59.097601658432914,456
60.35212250943858,473
57.65747922154957,498
56.70769876980409,524
59.60778519965461,508
60.35908433300004,508
57.05839850741522,475
59.927192806130094,521
57.32756096093792,439
60.26050278245769,472
57.09229314285916,470
59.03563550203814,527
58.55045957817613,360
61.28561886126347,427
68.23809665898455,471
67.76894496367467,485
63.36880585218175,533
63.90659398561969,511
62.103299032820765,530
58.28914348140352,459
58.965937788679554,492
62.16607115912437,485
65.2698216422054,491
63.9838164673486,448
67.13284268009885,500
68.63052808743996,566
64.31051975463745,495
63.27641387714759,499
,524
60.293750107932254,486
64.54986052313531,518
61.72947075681179,514
62.838873387238536,501
58.104979749059495,471
61.21585861802419,485
60.584896559048815,478
64.3327758991947,411
61.56729116502613,492
59.93222243842776,88
63.29723343224404,469
61.93679152147831,492
59.809946798665074,530
56.802481754113145,528
56.43495779316992,556
59.19441279137949,490
65.65338758025067,395
63.399670463461,552
63.03186300820647,522
65.33756821429851,571
59.95784095156041,483
65.01378061681382,494
64.01191712286348,459
57.81918185093458,447
63.37302794793004,545
62.36829287472421,151
64.16726557253811,440
64.33123426702439,466
68.63796047284472,539
68.71415858691918,468
68.34612772388638,438
67.51871937602434,467
67.38554993124747,526
61.14543070486504,488
58.290324790307565,504
59.12302530376675,491
61.50929317078094,512
63.830688067312366,504
63.15800397213098,563
66.24872519793122,443
52.89315256707562,525
57.73289536379387,439
58.57790571842538,468
61.10268103305605,542
66.2189733722936,530
65.216352292141,497
58.33931626651536,492
63.67272004013203,495
66.13037516422025,485
66.86795211605316,501
62.4630616701317,467
68.4834293049961,513
59.750805743994405,510
60.38211041612523,488
63.546455247680896,423
61.80195149222736,484
60.507084442760615,544
60.00728598447724,529
57.74848042696852,549
56.82332249211375,476
62.77378311100532,504
63.70345988982092,517
63.20693977096959,405
66.12647734479238,363
63.06073735997459,407
64.45414742678385,421
60.5393374888286,478
58.22147937170762,561
59.07083065644476,558
57.74896043120138,539
57.50842694507122,512
53.32645808182912,451
58.60193142304287,485
59.07595004633458,491
66.64899914613112,474
63.72977478597138,578
60.46440971572928,461
56.13464037293589,426
58.59762453077669,475
64.48274091359873,523
60.41536181652214,522
65.90400208688253,468
66.03024148048972,425
63.56196580299542,471
64.2382999413662,495
62.27037791923059,447
68.67142092943685,408
67.37709106919839,443
66.37634947896132,515
66.66026282809823,460
65.0528595170393,476
61.96251683690643,549
55.32360890133391,536
58.66861320838464,461
58.49318555663367,511
65.1041825890244,435
61.45011986792533,534
63.2830588449457,476
60.34375955871451,549
58.53118609009815,507
60.816910288053066,425
62.16610681818745,495
62.20372318288537,525
59.35550629257384,514
56.90820701553546,522
59.96936475817632,481
63.727089820141096,518
66.4965952322257,574
68.74831851334963,548
63.83832612000965,516
60.46756533485176,489
66.46403834991033,501
61.80668215910245,495
60.51020639412495,428
55.04278783796635,524
56.51013778140712,491
59.61074548625402,490
60.50291233251245,560
63.086134462039055,488
64.92255005522847,484
67.30756949242786,443
64.47208369101553,519
65.91155450487636,531
66.64395942648144,534
65.13640037572956,483
61.966022966937615,512
64.0576154827845,480
62.93004681803423,555
63.24210967625256,538
65.02349840371808,555
63.64087346356588,572
57.76848404747528,465
58.2025990689315,446
63.103117412987416,613
64.24396135681762,516
60.95661119337659,486
63.116137091129865,491
60.94508849154353,478
60.19059127147448,527
57.82378844014588,518
59.72398071493174,491
63.82895895921334,494
66.1410679403389,116
65.38075076725181,521
60.39927284736813,489
59.71445754668299,473
61.48494576986911,574
63.01690266506575,506
61.87842710400098,537
67.6175664883445,519
67.04485780794043,499
59.22177228014671,521
60.0874852584659,511
58.31963398767709,579
58.53063436792206,549
60.55859704376158,436
60.93351917587904,433
64.05358550199068,512
66.69300605449212,481
61.6566941321252,472
58.49453591842191,439
64.38137225629573,503
63.65327561628191,481
61.926988064242224,464
57.6148416889253,545
61.541094408899625,424
58.51815938846301,458
57.78352339771762,495
61.53332125451241,555
62.55038736859852,507
58.34329985463633,471
65.3264388144668,523
67.15879317646134,522
66.58217975120743,469
59.1820575634463,480
62.34912341598006,523
67.22492663693257,471
60.78346564407452,425
65.38983192410072,461
64.52357884623419,511
66.3193967597287,461
60.463097572311845,491
58.85783727343216,560
66.88355369737664,493
65.57601629533646,557
62.8636330419612,629
64.45011347510321,501
66.42284551992067,491
63.44011055565726,573
57.5102185777999,471
66.25507215897638,452
67.56166143653583,527
62.419577183233415,547
60.52582248139529,508
64.44370406307574,556
61.36684919273003,522
59.26692005612351,475
63.16292243913319,553
60.553059883584496,499
59.8784274897678,527
59.22684517812068,559
64.72675927324536,566
61.972042794507416,504
65.07551669711255,552
54.69409795652443,476
57.18360529491286,500
57.71395916871312,555
55.76293751314852,510
58.984834202141336,440
59.44103743891319,539
62.190602939002176,495
67.3008376897584,519
63.67114137796426,498
57.06348290461559,507
59.451366900134005,500
62.52531547877273,442
59.46882203479319,484
59.87531281964389,481
56.55069602474379,454
57.338251502602034,520
60.140863943869135,550
62.63184846310646,490
62.85853328663311,477
63.68592055471458,507
68.41181394454213,511
64.7484807577279,62
62.94546983818833,447
65.2956010818404,521
64.42455747780566,519
64.81098451731371,476
62.07459237943991,487
59.41178396945813,480
66.60136231597082,435
63.1541268128038,572
64.16882344135232,557
59.48555403442328,520
56.91878089857648,546
54.9596578448638,577
54.24028471440548,513
59.91259159078469,432
57.85018163217397,515
62.24446177630011,507
64.16082297439259,516
60.28755091285446,507
54.09778309059048,515
54.07738170748459,482
59.0402909887634,484
61.57807397883392,542
63.39828830109147,476
63.02486921559156,524
66.25674701073758,532
59.02406331667421,507
66.1043299518547,474
63.85166583868608,519
61.68998294936586,526
61.2629658629445,448
63.11150763433128,506
64.07033153455822,548
64.91197919547919,496
61.44991587011519,449
62.227708424567815,482
64.24515728573091,452
62.94902509688968,495
62.14873965419796,517
62.00701681802186,555
60.96178209245527,476
63.56107714138502,516
59.99033260038605,532
61.15497766130479,468
63.18783150196355,502
62.770612759667934,503
66.19126840885512,482
62.67251965790862,527
62.55345681658159,456
63.67811512567046,463
63.79549380968852,601
68.05864091481897,506
69.04211722300795,605
64.17605815647795,493
66.42814838524414,504
65.67486946444065,586
64.92400208744664,589
64.8011452820224,505
64.49876318384695,584
66.41427603705016,558
64.25839743663097,96
64.54070529831974,474
64.27115262001166,558
62.82917075018293,517
,602
61.72424891179824,578
69.75167209633392,549
62.280244464215365,481
59.513493408764,474
60.839002860280495,476
58.670990074135005,523
63.11668321116991,501
61.28962648142211,467
66.9795255346397,497
64.09679120644313,528
69.07100387302982,472
66.69853743637184,481
67.64110268626543,485
69.12535206335706,556
68.13677065957035,566
67.10793550714905,545
67.44043971897406,539
61.12098650544077,575
62.9800483705829,537
62.28490751572048,558
61.82159039585062,613
63.61176283453679,537
57.072475633058914,552
63.00395817513118,513
58.11686899340059,531
60.44871965270918,528
60.35347018578664,494
63.31250463859335,529
59.88577154903408,485
61.44399145546427,484
59.61804434503672,473
62.70930433697635,539
66.15904308677705,546
62.83560825542275,503
62.58511624658886,484
57.70291172713747,433
61.36975034539984,441
56.89010850372591,506
59.38098622169771,525
62.25017226600277,502
64.9525672586987,553
67.58960568579487,537
62.44890946076213,490
63.70979423188532,560
61.50386319234948,581
66.47608499038695,503
65.06292981357694,504
64.83388030930374,595
71.20593821639214,449
61.606083960253606,527
57.26652129467758,538
62.187466939739394,511
62.97145010572588,456
65.27844762361768,465
66.07511601974073,516
64.97469219013453,347
62.01167848197798,470
,466
64.23374900203585,414
62.36922829725342,450
66.53156472302818,500
64.05381852249168,515
66.95702124069496,484
58.902642488035575,598
61.94046939208717,448
65.67277287393415,415
62.67877410491819,480
62.17504369979636,533
61.54572528813599,511
60.86817157749827,534
58.2675555473164,520
60.6193240843874,467
60.59304923001519,490
64.45382195944077,519
65.55552760323972,512
61.22884389292857,535
59.82310311041798,536
62.42391741817825,523
61.25751091875781,506
65.42467952827916,511
65.70545632658552,522
67.48627784677544,563
63.10062722494716,592
59.15068708542902,499
63.98595951822988,498
69.07084393154007,571
66.86727107223979,605
65.43545065696932,518
65.36903684427011,493
65.50002746730758,603
61.574735421166245,488
62.44987232663799,512
65.93253409004063,520
67.03701828724373,549
64.90948625230847,543
62.18270471897273,553
61.9469067174493,528
63.56365328334762,495
70.54809470777819,545
63.65776010637904,465
67.90777923886333,540
63.07250284061506,525
62.99473045186349,504
67.14082517342358,429
65.44666454968225,456
62.90652950712197,479
63.35045163773605,507
71.20279743474536,481
71.39324954277669,385
69.07416037213797,469
60.338321749756,461
57.944590900643206,472
68.85412725386294,467
68.81761563810385,495
64.0461693553183,459
65.26372761889817,540
64.07453028599103,389
61.039485747552526,473
66.50681432302905,467
63.955997902346425,483
67.5363509864399,491
61.30509240934101,469
67.1116056652754,429
67.18132839870019,503
63.98274012353336,497
62.52366881646404,462
59.62101014712062,426
60.36643689411916,490
60.080148644246805,495
63.30921822326501,465
67.34072494350984,461
63.25601673462037,493
61.6416743789117,506
60.00748449852641,454
60.159905023927166,438
61.0984163453897,515
63.25034489134081,502
62.097168666260856,513
64.54722903853146,503
66.84680765603268,484
70.99440485177136,507
65.70156685387609,524
59.9151653055246,465
60.25541285814618,520
67.88245961228787,588
66.56768478027305,514
66.74660216009556,465
67.45181811549007,424
67.93107265500764,505
69.75816447217579,519
65.48812746795384,510
68.51761670891554,500
65.88413540146468,477
64.34142911450328,512
69.16647287073363,519
62.78552065140604,430
65.09803521640342,442
63.69249625971332,528
61.8042005744385,547
63.44731812957662,426
61.859503074233785,497
61.04480862055213,484
62.745513486837815,512
65.37103869813396,481
59.72545439509959,521
63.73870681721745,560
67.42389313659933,489
66.35980657013818,489
61.4005036613673,528
,510
70.77696127944336,558
67.29234356280202,530
66.59563033295007,517
64.79364236394781,451
62.94727825053853,553
65.37300423185205,531
70.64038735912285,531
65.13687714475664,550
72.77049250282433,537
67.54165392698873,576
66.20644444740955,495
66.56440810657783,479
64.50690281815409,132
64.07773879204599,551
66.92179867984485,449
62.73338126948328,479
,515
67.0742083604017,493
68.06113626315343,503
69.8137790218527,459
66.77542640150321,560
67.95423956895122,426
72.38597017593878,430
66.59474736291953,543
66.56175896888955,512
62.751055859132975,627
66.77224159207624,568
66.54627754370273,521
62.99466725477093,536
65.28681856668899,567
62.7982847872152,575
65.97952734457445,544
64.81928391451862,516
62.828196906787966,565
67.63560316368714,549
66.73268219011078,532
58.68824210437324,532
65.34491918188839,450
67.95495469588892,464
68.98562510096808,509
68.11234210316027,561
65.55539439427471,436
66.59896832629774,412
61.39475961088324,485
61.30609173573374,518
63.66753271061156,496
69.07216632514165,457
67.67376690139966,490
67.92654196944883,500
66.7934192711701,501
65.22224600700804,494
67.57895571417427,511
69.66254848286499,513
58.938676097799664,451
60.67305559019941,518
61.41277492923806,555
58.287887397428285,498
60.45994401034586,504
58.41849131632868,493
64.3683584821816,411
67.67911020267687,507
68.27966517604031,491
67.53507976916599,574
69.3006840944804,495
60.51914329145617,526
70.58441700899165,462
64.57518410464509,499
66.36446923686994,525
71.6589961722009,550
70.44176174834564,442
64.29099056184015,523
65.7424025863862,509
65.75291444882032,557
63.28183340446319,464
62.72144377499561,480
55.3744636767816,522
64.04627139764807,410
62.35893823684656,551
64.54547947535193,483
68.13902408285101,492
61.032432993347065,524
68.5413718267291,445
72.75083341849833,406
72.69407907417127,495
67.38571986837604,455
70.00884740700789,483
64.36797114993877,470
64.04742064382359,468
63.72298213514182,448
60.36243496445677,433
64.1054234989571,458
65.89682985405841,500
70.27764337493437,569
70.82400373015993,547
69.34164324465571,513
69.74098609862631,488
70.00939333357547,438
68.62768136524413,513
64.44587756201017,424
69.01440337768929,485
64.80027592260419,512
69.21482418217951,601
71.97620761006237,504
,501
66.70911297839982,559
64.4441874780884,531
59.46279075295202,531
60.90421275941725,489
57.47895318663885,497
59.991366950927485,505
65.02444163191434,587
67.82304595185012,567
67.21782330281924,386
64.13488371443097,491
58.70971339328527,512
65.35433325706975,499
70.57874901009332,589
68.51267096463557,516
70.6982770661795,606
67.94445435921081,485
73.25116640283258,510
71.29675666844619,587
62.982576489858296,535
68.61714211288503,538
72.73484152648446,496
70.69396038045426,472
72.46582870795635,500
71.08241500908012,496
70.5421228120226,519
71.95091528349867,498
68.11131576723326,554
67.59406501234606,463
64.48663919312223,509
63.5187265100333,568
66.34219118111643,522
66.26774581080048,446
69.57300136257024,534
71.1022680513721,477
66.9663158126218,472
65.95823709680339,512
67.55689584632955,515
66.50499021795761,511
68.53439431875445,568
65.44526272826795,479
70.6953497905732,451
67.47790723392592,534
61.05856357769524,465
62.950756896666384,515
64.81379191782011,530
66.34832064959663,468
63.95650530116275,494
61.6657156534904,564
66.98535457331731,534
71.88305452597456,471
64.34643323484025,449
62.21431769767956,563
72.13960374828132,490
72.26114337736576,491
75.58299731199033,521
73.29620707742157,508
67.10462084876,484
65.54600079976008,563
67.15921023900877,491
66.25298954499958,495
68.18498191759582,455
63.10122859504988,481
62.03141810754869,532
61.28122554811531,464
63.08227145502217,452
63.28036114989163,515
61.97121586088036,495
63.88987558784108,591
66.20040985515743,499
65.10763807014126,509
62.40711160109984,488
62.95489922115254,503
69.64241304267222,522
64.36305881762385,525
69.66588532568137,522
65.58972605210951,525
66.379066944035,476
68.30767469524739,421
64.31056190144255,414
59.18117278879855,472
61.98118984737702,485
67.98636309733757,485
66.72552714628019,537
65.92885663776848,523
65.1461492449547,518
67.51336882317364,520
65.82017485421258,552
67.53007420402623,551
65.77599651209287,503
62.21598473518176,525
68.75308695976494,500
69.92180947333418,489
71.15646769417134,488
69.1128457542925,502
65.92816473946093,488
67.26273160114529,532
62.54975737423192,518
65.17558211983906,476
64.88964481436317,485
63.3501112849271,461
60.35951007981643,467
64.19445535149055,476
66.21791006067923,477
65.41996269554508,586
71.07825098403553,514
67.61792233151698,438
70.75379001783779,446
70.22991583773843,542
69.40321077059842,517
69.98327786040814,445
70.73610975562195,476
74.58265318941551,88
71.09817333749292,491
71.65058169121122,454
70.32803907806532,426
69.04562667811305,535
66.20187996835524,560
64.41509633674917,538
62.53576234922047,535
66.28242891564682,515
61.11781860940317,490
63.90134574153876,571
64.2392320002093,530
66.82415419853811,562
64.45196378042331,535
70.81068972971033,499
70.9354591328154,478
68.59368731015391,589
66.55882799849444,489
68.66790750946569,541
71.12361701278098,542
74.47301794123706,498
71.63764818642424,551
72.27214676448038,434
68.75936304524392,503
66.55879938583764,546
65.4454261635698,512
63.12799298511422,516
65.446129996015,508
67.80186754875976,518
65.47111780902725,461
65.4478873427739,581
72.7275108078864,509
69.22018450899722,442
72.38793424710899,582
67.90307303537523,477
63.606143347996685,550
60.38450780769976,491
59.9959489510474,544
64.3560322886008,486
67.55316036741056,497
67.4855792812746,496
69.6608524319093,501
71.36454425514482,484
71.88243630581276,494
78.14437490939437,554
74.36595220760253,462
73.86643744028999,534
72.24160115113408,455
69.00433847785197,508
68.97131474047289,548
67.52188976706016,525
65.88143883862737,471
66.46841558201655,466
75.11367352041889,522
70.29776955155367,477
65.88744546866734,508
68.23544887199122,488
70.87780180337039,510
67.66248258398643,446
68.83834151024362,502
69.78665403207592,557
63.78852628305414,451
59.45434446159263,490
63.50238619506595,494
62.71925061313263,518
63.67032981363841,533
65.10574984961823,485
66.7179379169735,486
66.84853015490937,425
66.05101321823636,363
66.21145163229087,551
65.6108245143209,563
65.30616545887902,527
65.25386245852333,459
67.7215668197873,529
71.15145773667405,547
70.04549142304137,531
69.71766062902094,520
65.78956760782414,534
63.2857798162301,462
65.89158934665328,481
65.62263684736426,460
66.11935347609653,495
61.99102439652415,516
66.34094421247866,495
67.71234171138047,493
66.7835750266663,595
70.56663289950332,527
71.68110678899316,536
69.78493567235405,558
66.04414740158357,545
66.46924143897151,555
66.5523588181896,514
65.34219210516176,452
64.58582234926443,509
67.84613624490251,533
69.37196396674604,451
69.26360386235051,511
68.5683938262107,517
67.64277872907766,505
63.0632607597041,533
67.06993273733843,563
69.38276726446618,521
68.43609441804361,538
73.24764908825809,510
70.41237081721673,514
69.27262207654981,501
63.82222893173116,444
60.82416902991197,477
66.56722118208215,490
66.03660595002903,555
70.03784940698931,569
71.25408185422141,553
69.84998245609383,493
70.18906917150434,485
70.47919128086056,431
67.92410440760345,540
70.09189311243667,464
63.06325253171234,471
63.059962511604525,430
66.20377180936708,601
69.67055930638043,526
72.09258070304381,571
67.45139728136648,510
73.59027352790136,502
75.43212534161698,546
67.33590665832862,520
67.16222358794641,575
72.08283212585665,563
66.14098194845504,485
71.37336369909741,482
71.05451707218084,488
64.56433644378816,568
63.18103394349034,608
67.7912828034753,490
66.1680666308797,566
68.58405890936953,432
71.83022757085317,469
69.52295431648336,663
69.07417684842832,494
67.21447137742544,589
71.35982138402376,538
71.15977440086189,581
71.95772965853786,416
69.22887968581728,461
69.46288493122302,514
72.84296293612437,584
69.09860778824782,602
66.49795630276137,591
67.73771226173972,572
71.48596610474156,539
66.93920451094446,518
65.51584282484879,489
71.59871684836656,418
74.45424026443018,562
72.54880457883515,524
69.61966889636244,588
71.01460424276054,560
68.55342643693346,512
73.02358539963473,509
70.97654457541134,513
73.92347805410364,519
75.2844285339789,538
71.06184252034241,545
70.49583429465606,451
72.63845592950568,511
69.94674032426788,488
70.38049238076188,488
67.11089351549434,561
66.67686073022776,437
64.03205448915068,484
65.28893014375082,523
65.9177141500756,504
68.66177581204666,531
69.99730434975162,448
64.67877350619112,502
65.26654320370466,469
67.84531133912682,514
74.10445706267332,484
69.1037605760309,409
71.00817940801545,427
69.19857829395919,520
66.79656454068491,545
75.70388314720681,513
68.57129761953279,553
69.77192741055629,541
66.58466394671625,595
68.99375028108605,564
70.43060567857734,572
68.81002575837242,499
73.3943756228386,529
68.37833476186644,482
65.0094579481584,519
64.44354868808784,475
65.75518971363022,521
60.97083968781605,541
56.806264428269735,531
62.22256029828406,461
67.22924416779863,596
73.91867768431125,505
69.0200534675245,461
64.39013449669807,465
69.87685818688745,592
77.21088557607705,578
72.68952282527225,489
70.93632952421942,548
72.80799647834841,483
71.33266322371529,551
70.6377855305618,475
71.80434083499462,408
65.31516240236105,475
68.07953520959427,530
71.85158354696985,539
72.19137932525271,435
69.39807185945921,514
68.82033721149746,496
67.5576095240441,501
64.76734649728537,509
,425
70.92103995681605,413
74.38542394729838,476
73.7538474741285,579
69.33129383749615,500
67.95143746884985,560
73.609398251521,477
70.4018973576405,502
72.49347088601407,544
69.22969936329572,513
71.45595188812672,515
74.09929292145351,489
77.62077172626432,525
78.6288348943979,543
73.52515881650585,552
72.70685073565215,520
69.49509907308558,476
68.1077417638455,477
69.28445603208615,512
67.99007892581666,563
63.93084099388149,494
72.35712037887318,505
69.09025555311254,426
65.73687344342567,514
64.272798213268,530
66.72766165602708,454
66.68992232561907,566
66.5748963138178,487
64.33710984414914,475
66.5504363278662,470
68.66586807905142,529
67.24151955650473,488
71.1886500858385,439
68.22501996089166,453
65.5649864012211,529
70.48950379467759,511
73.86080644845137,488
72.67859737845203,557
78.64211620090299,550
72.88902231547935,458
73.69254677917152,526
74.68289636425746,503
73.32600670102721,477
73.65338258979907,536
71.71172249090337,538
68.70357225207465,517
71.11293864576497,476
72.0701799079062,554
71.76265749293077,519
67.27627673079351,554
65.38434697225149,531
71.23553624101508,499
70.06807373208858,578
75.27643253395914,552
69.71772800928754,507
70.40396332872237,508
63.83289543703369,489
73.47442616813964,526
68.90460523357439,500
67.169833665502,541
66.61278097642567,511
66.63535655075118,469
63.98725518528428,565
63.88312615262266,568
66.61944640182605,546
65.14704461509274,469
61.68766076147662,521
64.98427660386379,477
69.55891051439137,532
68.90119286176606,544
70.74169577669355,595
68.66921149067412,486
72.57706314535862,475
69.35187244448666,520
73.34613739983615,461
77.93209241624795,538
72.40587838004902,517
72.74775487257392,532
70.44452052711318,548
68.38312167358234,501
68.32677332041933,484
66.85726835228216,555
70.46597773335158,449
71.61783831856084,502
72.60060155141808,484
69.90932173468522,452
74.54764606638803,465
73.4961358985248,431
78.22504256370244,471
73.78065647066414,501
72.48358692887807,543
73.95020757308133,539
74.18184649978676,509
73.91960091372837,464
74.43927561923657,548
77.47252805449939,463
76.03784951335753,547
75.8245618577372,559
73.49093970706996,551
,567
70.89392955620596,534
74.17516575135487,577
69.6299140324877,468
69.88210740450934,504
72.4717333617641,501
72.3302384382166,556
70.59123909812169,494
68.13793882956716,495
68.93297611408443,494
72.86375340040999,466
66.88704167401521,533
69.00813450615536,515
76.26276448743312,515
69.55511782920664,500
,560
67.64020070942179,548
75.71144899999625,507
70.23609126661519,529
70.84593230283174,541
70.34410117780405,481
68.628795513834,492
67.54885671775082,533
68.24713423927466,476
72.45773853436846,491
69.1139707596979,482
69.50826395542876,500
66.37346124715047,540
70.68962842865838,498
66.24194251959527,551
73.03539503994875,387
72.29026225715803,533
70.61456224600909,540
61.41007051611128,541
68.29894440941695,531
67.56102273560853,491
70.19306224611591,466
68.59519606754462,537
71.63789123564136,425
69.30735737034912,436
67.23507485438677,515
70.86299826239821,507
74.2076384498132,457
71.19488053964791,519
74.00693573312633,443
