FlowRate_L_min,RUL_seconds
26.549033381692222,321
23.233182012970623,298
23.233182012970623,349
23.233182012970623,349
23.233182012970623,389
23.233182012970623,368
23.233182012970623,361
23.233182012970623,350
23.233182012970623,364
23.233182012970623,402
23.233182012970623,365
23.233182012970623,375
23.233182012970623,346
23.233182012970623,371
23.233182012970623,391
23.233182012970623,316
25.6738757508204,332
25.6738757508204,369
25.6738757508204,370
25.6738757508204,415
25.6738757508204,372
25.6738757508204,383
25.6738757508204,427
25.6738757508204,444
25.6738757508204,391
25.6738757508204,378
25.6738757508204,320
25.6738757508204,381
25.6738757508204,318
25.6738757508204,386
25.6738757508204,385
25.765348513800472,347
25.765348513800472,362
25.765348513800472,352
25.765348513800472,404
25.765348513800472,322
25.765348513800472,361
25.765348513800472,388
25.765348513800472,377
25.765348513800472,343
25.765348513800472,330
25.765348513800472,295
25.765348513800472,305
25.765348513800472,371
25.765348513800472,342
25.765348513800472,296
24.37553849099216,337
24.37553849099216,368
24.37553849099216,312
24.37553849099216,395
24.37553849099216,318
24.37553849099216,399
24.37553849099216,361
24.37553849099216,371
24.37553849099216,380
24.37553849099216,357
24.37553849099216,372
24.37553849099216,434
24.37553849099216,299
24.37553849099216,412
24.37553849099216,220
23.91335834613572,383
23.91335834613572,373
23.91335834613572,253
23.91335834613572,384
23.91335834613572,301
23.91335834613572,407
23.91335834613572,397
23.91335834613572,376
23.91335834613572,358
23.91335834613572,327
23.91335834613572,422
23.91335834613572,332
23.91335834613572,346
,311
23.91335834613572,336
23.99442509323249,381
23.99442509323249,330
23.99442509323249,412
23.99442509323249,337
23.99442509323249,409
23.99442509323249,364
23.99442509323249,339
23.99442509323249,393
23.99442509323249,387
23.99442509323249,306
23.99442509323249,297
23.99442509323249,324
23.99442509323249,314
23.99442509323249,316
23.99442509323249,348
23.838946111425383,364
23.838946111425383,347
23.838946111425383,454
23.838946111425383,388
23.838946111425383,383
23.838946111425383,433
23.838946111425383,421
23.838946111425383,279
23.838946111425383,352
23.838946111425383,241
23.838946111425383,328
23.838946111425383,322
23.838946111425383,315
23.838946111425383,282
23.838946111425383,344
26.173303376098502,384
26.173303376098502,390
26.173303376098502,427
26.173303376098502,359
26.173303376098502,342
26.173303376098502,402
26.173303376098502,357
26.173303376098502,379
26.173303376098502,452
26.173303376098502,403
26.173303376098502,332
26.173303376098502,349
26.173303376098502,296
26.173303376098502,398
26.173303376098502,307
25.29882754651255,290
25.29882754651255,357
25.29882754651255,348
25.29882754651255,315
25.29882754651255,445
25.29882754651255,368
25.29882754651255,385
25.29882754651255,295
25.29882754651255,402
25.29882754651255,334
25.29882754651255,323
25.29882754651255,327
25.29882754651255,373
25.29882754651255,358
25.29882754651255,426
26.48813088991533,376
26.48813088991533,358
26.48813088991533,420
26.48813088991533,437
26.48813088991533,389
26.48813088991533,397
26.48813088991533,318
26.48813088991533,354
26.48813088991533,322
26.48813088991533,392
26.48813088991533,422
26.48813088991533,398
26.48813088991533,415
26.48813088991533,327
26.48813088991533,360
23.84027283410372,408
23.84027283410372,340
23.84027283410372,363
23.84027283410372,460
23.84027283410372,357
23.84027283410372,454
23.84027283410372,390
23.84027283410372,371
23.84027283410372,348
23.84027283410372,404
23.84027283410372,374
23.84027283410372,367
23.84027283410372,423
23.84027283410372,381
23.84027283410372,454
26.338827035887988,361
26.338827035887988,351
26.338827035887988,417
26.338827035887988,354
26.338827035887988,378
26.338827035887988,324
26.338827035887988,373
26.338827035887988,340
26.338827035887988,376
26.338827035887988,371
26.338827035887988,437
26.338827035887988,358
26.338827035887988,317
26.338827035887988,350
26.338827035887988,388
23.902065324922287,419
23.902065324922287,367
23.902065324922287,312
23.902065324922287,387
23.902065324922287,357
23.902065324922287,357
23.902065324922287,364
23.902065324922287,339
23.902065324922287,383
23.902065324922287,381
23.902065324922287,379
23.902065324922287,372
23.902065324922287,311
23.902065324922287,432
23.902065324922287,356
26.819674536197248,341
26.819674536197248,302
26.819674536197248,377
26.819674536197248,343
26.819674536197248,353
26.819674536197248,403
26.819674536197248,273
26.819674536197248,364
26.819674536197248,337
26.819674536197248,289
26.819674536197248,93
26.819674536197248,425
26.819674536197248,341
26.819674536197248,422
26.819674536197248,391
27.148414950112468,334
27.148414950112468,376
27.148414950112468,317
27.148414950112468,368
27.148414950112468,356
27.148414950112468,413
27.148414950112468,368
27.148414950112468,490
27.148414950112468,377
27.148414950112468,363
27.148414950112468,433
27.148414950112468,303
27.148414950112468,381
27.148414950112468,377
27.148414950112468,341
27.05916319220632,371
27.05916319220632,308
27.05916319220632,359
27.05916319220632,374
27.05916319220632,349
27.05916319220632,315
27.05916319220632,355
27.05916319220632,314
27.05916319220632,318
27.05916319220632,373
27.05916319220632,339
27.05916319220632,350
27.05916319220632,322
27.05916319220632,417
27.05916319220632,420
29.078904624436788,422
29.078904624436788,432
29.078904624436788,368
29.078904624436788,423
29.078904624436788,310
29.078904624436788,353
29.078904624436788,414
29.078904624436788,408
,301
29.078904624436788,321
29.078904624436788,448
29.078904624436788,378
29.078904624436788,346
29.078904624436788,402
29.078904624436788,354
29.13136245144887,308
29.13136245144887,379
,354
29.13136245144887,332
29.13136245144887,315
29.13136245144887,318
29.13136245144887,389
29.13136245144887,268
29.13136245144887,447
29.13136245144887,341
29.13136245144887,316
29.13136245144887,374
29.13136245144887,329
29.13136245144887,422
29.13136245144887,296
25.79641373810347,430
25.79641373810347,331
25.79641373810347,469
25.79641373810347,408
25.79641373810347,350
25.79641373810347,353
25.79641373810347,351
25.79641373810347,366
25.79641373810347,283
25.79641373810347,391
25.79641373810347,361
25.79641373810347,333
25.79641373810347,406
25.79641373810347,417
25.79641373810347,360
23.95255407108856,278
23.95255407108856,393
23.95255407108856,369
23.95255407108856,427
23.95255407108856,415
23.95255407108856,387
23.95255407108856,417
23.95255407108856,362
23.95255407108856,383
23.95255407108856,445
23.95255407108856,356
23.95255407108856,463
23.95255407108856,311
23.95255407108856,313
23.95255407108856,357
23.21529669929647,378
23.21529669929647,268
23.21529669929647,317
23.21529669929647,320
23.21529669929647,381
23.21529669929647,403
23.21529669929647,410
23.21529669929647,363
23.21529669929647,308
23.21529669929647,354
23.21529669929647,409
23.21529669929647,330
23.21529669929647,454
23.21529669929647,410
23.21529669929647,309
24.877849219819765,400
24.877849219819765,374
24.877849219819765,364
24.877849219819765,321
24.877849219819765,336
24.877849219819765,392
24.877849219819765,361
24.877849219819765,381
24.877849219819765,297
24.877849219819765,378
24.877849219819765,306
24.877849219819765,358
24.877849219819765,282
24.877849219819765,401
24.877849219819765,341
24.62309163428258,387
24.62309163428258,341
24.62309163428258,338
24.62309163428258,273
24.62309163428258,355
24.62309163428258,397
24.62309163428258,318
24.62309163428258,347
24.62309163428258,337
24.62309163428258,431
24.62309163428258,363
24.62309163428258,376
24.62309163428258,389
24.62309163428258,411
24.62309163428258,382
25.85849080104461,342
25.85849080104461,382
25.85849080104461,410
25.85849080104461,363
25.85849080104461,373
,342
25.85849080104461,384
25.85849080104461,359
25.85849080104461,408
25.85849080104461,347
25.85849080104461,374
25.85849080104461,351
25.85849080104461,322
25.85849080104461,345
25.85849080104461,377
24.97700920003362,322
24.97700920003362,336
24.97700920003362,370
24.97700920003362,470
24.97700920003362,421
24.97700920003362,374
24.97700920003362,444
24.97700920003362,401
24.97700920003362,340
24.97700920003362,360
24.97700920003362,338
24.97700920003362,340
24.97700920003362,48
24.97700920003362,358
24.97700920003362,356
26.15842124750941,362
26.15842124750941,369
26.15842124750941,366
26.15842124750941,324
26.15842124750941,391
26.15842124750941,335
26.15842124750941,341
26.15842124750941,302
26.15842124750941,354
26.15842124750941,315
26.15842124750941,389
26.15842124750941,375
26.15842124750941,332
26.15842124750941,283
26.15842124750941,368
27.40057814208299,306
27.40057814208299,346
27.40057814208299,338
27.40057814208299,391
27.40057814208299,331
27.40057814208299,361
27.40057814208299,409
27.40057814208299,336
27.40057814208299,289
27.40057814208299,322
27.40057814208299,356
27.40057814208299,345
27.40057814208299,371
27.40057814208299,280
27.40057814208299,347
23.64433578212225,347
23.64433578212225,349
23.64433578212225,352
23.64433578212225,346
23.64433578212225,321
23.64433578212225,311
23.64433578212225,449
23.64433578212225,387
23.64433578212225,426
23.64433578212225,428
23.64433578212225,372
23.64433578212225,323
23.64433578212225,329
23.64433578212225,419
23.64433578212225,339
23.72424279361351,352
23.72424279361351,252
23.72424279361351,323
23.72424279361351,317
23.72424279361351,354
23.72424279361351,372
23.72424279361351,338
23.72424279361351,322
23.72424279361351,367
23.72424279361351,379
23.72424279361351,313
23.72424279361351,345
23.72424279361351,340
23.72424279361351,330
23.72424279361351,469
24.932949605843508,389
24.932949605843508,289
24.932949605843508,303
24.932949605843508,474
24.932949605843508,345
24.932949605843508,388
24.932949605843508,309
24.932949605843508,354
24.932949605843508,415
24.932949605843508,333
24.932949605843508,372
,372
24.932949605843508,365
24.932949605843508,316
24.932949605843508,403
25.29105256604768,292
25.29105256604768,347
25.29105256604768,395
25.29105256604768,344
25.29105256604768,306
25.29105256604768,364
25.29105256604768,398
25.29105256604768,302
25.29105256604768,344
25.29105256604768,364
25.29105256604768,306
25.29105256604768,326
25.29105256604768,6
25.29105256604768,345
25.29105256604768,322
26.264788582924687,371
26.264788582924687,369
26.264788582924687,340
26.264788582924687,375
26.264788582924687,378
26.264788582924687,385
26.264788582924687,353
26.264788582924687,375
26.264788582924687,313
26.264788582924687,366
26.264788582924687,363
26.264788582924687,379
26.264788582924687,403
26.264788582924687,317
26.264788582924687,385
25.253092166020096,317
25.253092166020096,307
25.253092166020096,399
25.253092166020096,335
25.253092166020096,333
25.253092166020096,317
25.253092166020096,347
25.253092166020096,329
25.253092166020096,401
25.253092166020096,405
25.253092166020096,328
25.253092166020096,366
25.253092166020096,387
25.253092166020096,375
25.253092166020096,426
26.2426975743548,418
26.2426975743548,314
26.2426975743548,407
26.2426975743548,355
26.2426975743548,354
26.2426975743548,381
26.2426975743548,387
26.2426975743548,417
26.2426975743548,314
26.2426975743548,365
26.2426975743548,413
26.2426975743548,417
26.2426975743548,322
26.2426975743548,390
26.2426975743548,403
24.021229020821607,290
24.021229020821607,368
24.021229020821607,382
24.021229020821607,343
24.021229020821607,348
24.021229020821607,374
24.021229020821607,391
24.021229020821607,430
24.021229020821607,365
24.021229020821607,365
24.021229020821607,385
24.021229020821607,347
24.021229020821607,433
24.021229020821607,461
24.021229020821607,423
26.153643852017623,384
26.153643852017623,383
26.153643852017623,397
26.153643852017623,349
26.153643852017623,347
26.153643852017623,395
26.153643852017623,104
26.153643852017623,335
26.153643852017623,396
26.153643852017623,371
26.153643852017623,286
26.153643852017623,328
26.153643852017623,426
26.153643852017623,373
26.153643852017623,379
26.78857834367501,384
26.78857834367501,388
26.78857834367501,359
26.78857834367501,372
26.78857834367501,345
26.78857834367501,437
26.78857834367501,390
26.78857834367501,285
26.78857834367501,390
26.78857834367501,467
26.78857834367501,457
26.78857834367501,326
26.78857834367501,398
26.78857834367501,371
26.78857834367501,332
26.92017772157639,441
26.92017772157639,293
26.92017772157639,371
26.92017772157639,410
26.92017772157639,361
26.92017772157639,365
26.92017772157639,445
26.92017772157639,398
26.92017772157639,473
26.92017772157639,325
26.92017772157639,382
26.92017772157639,425
26.92017772157639,451
26.92017772157639,425
26.92017772157639,337
25.26111003727678,303
25.26111003727678,381
25.26111003727678,240
25.26111003727678,340
25.26111003727678,403
25.26111003727678,344
25.26111003727678,388
25.26111003727678,357
25.26111003727678,318
25.26111003727678,313
25.26111003727678,361
25.26111003727678,381
25.26111003727678,414
25.26111003727678,295
25.26111003727678,343
25.568643403908016,354
25.568643403908016,294
25.568643403908016,374
25.568643403908016,297
25.568643403908016,326
25.568643403908016,402
25.568643403908016,304
25.568643403908016,332
25.568643403908016,280
25.568643403908016,339
25.568643403908016,319
25.568643403908016,274
25.568643403908016,382
25.568643403908016,399
25.568643403908016,432
26.407056313878357,380
26.407056313878357,396
26.407056313878357,329
26.407056313878357,383
26.407056313878357,380
26.407056313878357,344
26.407056313878357,362
26.407056313878357,417
26.407056313878357,418
26.407056313878357,376
26.407056313878357,422
26.407056313878357,394
26.407056313878357,375
26.407056313878357,360
26.407056313878357,366
28.931528327136363,394
28.931528327136363,352
28.931528327136363,344
28.931528327136363,402
28.931528327136363,407
28.931528327136363,366
28.931528327136363,323
28.931528327136363,362
28.931528327136363,365
28.931528327136363,320
28.931528327136363,351
28.931528327136363,355
28.931528327136363,469
28.931528327136363,374
28.931528327136363,393
25.62437091239611,364
25.62437091239611,311
25.62437091239611,377
25.62437091239611,340
25.62437091239611,372
25.62437091239611,378
25.62437091239611,349
25.62437091239611,392
25.62437091239611,347
25.62437091239611,332
25.62437091239611,303
25.62437091239611,372
25.62437091239611,466
25.62437091239611,358
25.62437091239611,433
25.33272858088745,352
25.33272858088745,353
25.33272858088745,393
25.33272858088745,356
25.33272858088745,301
25.33272858088745,308
25.33272858088745,200
25.33272858088745,417
25.33272858088745,385
25.33272858088745,389
25.33272858088745,348
25.33272858088745,370
25.33272858088745,413
25.33272858088745,266
25.33272858088745,335
24.88182353921728,298
24.88182353921728,346
24.88182353921728,341
24.88182353921728,345
24.88182353921728,374
24.88182353921728,299
24.88182353921728,294
24.88182353921728,319
24.88182353921728,385
24.88182353921728,405
24.88182353921728,390
24.88182353921728,387
24.88182353921728,416
24.88182353921728,475
24.88182353921728,468
23.65606584692873,346
23.65606584692873,479
23.65606584692873,281
23.65606584692873,377
23.65606584692873,419
23.65606584692873,359
23.65606584692873,422
23.65606584692873,331
23.65606584692873,364
23.65606584692873,432
23.65606584692873,374
23.65606584692873,359
23.65606584692873,331
23.65606584692873,376
23.65606584692873,377
26.95935470175282,467
26.95935470175282,365
26.95935470175282,409
26.95935470175282,305
26.95935470175282,434
26.95935470175282,284
26.95935470175282,361
26.95935470175282,381
26.95935470175282,354
26.95935470175282,409
26.95935470175282,314
26.95935470175282,306
26.95935470175282,377
26.95935470175282,396
26.95935470175282,347
26.27339323604637,413
26.27339323604637,276
26.27339323604637,325
26.27339323604637,304
26.27339323604637,385
26.27339323604637,355
26.27339323604637,369
26.27339323604637,236
26.27339323604637,461
26.27339323604637,404
26.27339323604637,404
26.27339323604637,369
26.27339323604637,358
26.27339323604637,402
26.27339323604637,359
,335
25.25179283617472,373
25.25179283617472,330
25.25179283617472,404
25.25179283617472,382
25.25179283617472,374
25.25179283617472,472
25.25179283617472,314
25.25179283617472,355
25.25179283617472,349
25.25179283617472,362
25.25179283617472,335
25.25179283617472,342
25.25179283617472,364
25.25179283617472,308
23.14466785025054,276
23.14466785025054,349
23.14466785025054,374
23.14466785025054,362
23.14466785025054,344
23.14466785025054,399
23.14466785025054,407
23.14466785025054,385
23.14466785025054,367
23.14466785025054,284
23.14466785025054,340
23.14466785025054,385
23.14466785025054,373
23.14466785025054,380
23.14466785025054,466
24.523942985251026,356
24.523942985251026,393
24.523942985251026,445
24.523942985251026,318
24.523942985251026,344
24.523942985251026,347
24.523942985251026,312
24.523942985251026,412
24.523942985251026,351
24.523942985251026,373
24.523942985251026,376
24.523942985251026,401
24.523942985251026,392
24.523942985251026,381
24.523942985251026,341
26.25990543099373,335
26.25990543099373,420
26.25990543099373,396
26.25990543099373,377
26.25990543099373,373
26.25990543099373,468
26.25990543099373,414
26.25990543099373,330
26.25990543099373,348
26.25990543099373,341
26.25990543099373,327
26.25990543099373,299
26.25990543099373,424
26.25990543099373,434
26.25990543099373,323
25.05111339932869,400
25.05111339932869,294
25.05111339932869,333
25.05111339932869,451
25.05111339932869,379
25.05111339932869,353
25.05111339932869,364
25.05111339932869,455
25.05111339932869,377
25.05111339932869,358
25.05111339932869,406
25.05111339932869,357
25.05111339932869,318
25.05111339932869,375
25.05111339932869,328
27.36971769173527,353
27.36971769173527,363
27.36971769173527,402
27.36971769173527,305
27.36971769173527,327
27.36971769173527,343
27.36971769173527,359
27.36971769173527,358
27.36971769173527,443
27.36971769173527,322
27.36971769173527,423
27.36971769173527,391
27.36971769173527,293
27.36971769173527,362
27.36971769173527,397
25.605262998819956,369
25.605262998819956,351
25.605262998819956,355
25.605262998819956,358
25.605262998819956,420
25.605262998819956,350
25.605262998819956,336
25.605262998819956,423
25.605262998819956,412
25.605262998819956,323
25.605262998819956,395
25.605262998819956,326
25.605262998819956,362
25.605262998819956,317
25.605262998819956,363
25.980090462562245,319
25.980090462562245,374
25.980090462562245,380
25.980090462562245,324
25.980090462562245,438
25.980090462562245,404
25.980090462562245,381
25.980090462562245,414
25.980090462562245,381
25.980090462562245,379
25.980090462562245,419
25.980090462562245,368
25.980090462562245,416
25.980090462562245,401
25.980090462562245,314
28.636081315104622,368
28.636081315104622,359
28.636081315104622,406
28.636081315104622,371
28.636081315104622,343
28.636081315104622,379
28.636081315104622,364
28.636081315104622,383
28.636081315104622,402
28.636081315104622,410
28.636081315104622,440
28.636081315104622,347
28.636081315104622,312
28.636081315104622,409
28.636081315104622,401
29.985891993638493,422
29.985891993638493,381
29.985891993638493,370
29.985891993638493,284
29.985891993638493,407
29.985891993638493,318
29.985891993638493,311
29.985891993638493,414
29.985891993638493,390
29.985891993638493,394
29.985891993638493,413
29.985891993638493,395
29.985891993638493,347
29.985891993638493,315
29.985891993638493,370
29.835956649336428,366
29.835956649336428,340
29.835956649336428,296
29.835956649336428,364
29.835956649336428,359
29.835956649336428,347
29.835956649336428,378
29.835956649336428,350
29.835956649336428,372
29.835956649336428,327
29.835956649336428,312
29.835956649336428,313
29.835956649336428,386
29.835956649336428,393
29.835956649336428,397
26.602426929023743,406
26.602426929023743,410
26.602426929023743,333
26.602426929023743,358
26.602426929023743,399
26.602426929023743,427
26.602426929023743,415
26.602426929023743,335
26.602426929023743,380
26.602426929023743,307
26.602426929023743,331
26.602426929023743,353
26.602426929023743,356
26.602426929023743,255
26.602426929023743,298
26.78847658963879,53
26.78847658963879,380
26.78847658963879,303
26.78847658963879,384
26.78847658963879,389
26.78847658963879,301
26.78847658963879,383
26.78847658963879,380
26.78847658963879,371
26.78847658963879,455
26.78847658963879,367
26.78847658963879,390
26.78847658963879,366
26.78847658963879,399
26.78847658963879,378
25.246617148591284,377
25.246617148591284,330
25.246617148591284,415
25.246617148591284,371
25.246617148591284,359
25.246617148591284,293
25.246617148591284,421
25.246617148591284,363
25.246617148591284,327
25.246617148591284,350
25.246617148591284,400
25.246617148591284,361
25.246617148591284,368
25.246617148591284,337
25.246617148591284,279
25.16899062121973,387
25.16899062121973,402
25.16899062121973,394
25.16899062121973,337
25.16899062121973,372
25.16899062121973,389
25.16899062121973,423
25.16899062121973,370
25.16899062121973,450
25.16899062121973,422
25.16899062121973,330
25.16899062121973,426
25.16899062121973,345
25.16899062121973,376
25.16899062121973,389
29.52967185317428,418
29.52967185317428,314
29.52967185317428,376
29.52967185317428,360
29.52967185317428,398
29.52967185317428,436
29.52967185317428,314
29.52967185317428,448
29.52967185317428,411
29.52967185317428,405
29.52967185317428,343
29.52967185317428,402
,430
29.52967185317428,361
29.52967185317428,417
29.784780135361192,318
29.784780135361192,407
29.784780135361192,365
29.784780135361192,407
29.784780135361192,424
29.784780135361192,410
29.784780135361192,384
,339
29.784780135361192,381
29.784780135361192,452
29.784780135361192,460
29.784780135361192,353
29.784780135361192,440
29.784780135361192,342
29.784780135361192,348
29.054620276610187,450
29.054620276610187,370
29.054620276610187,356
29.054620276610187,368
29.054620276610187,395
29.054620276610187,394
29.054620276610187,360
29.054620276610187,320
29.054620276610187,333
29.054620276610187,303
29.054620276610187,338
29.054620276610187,346
29.054620276610187,374
29.054620276610187,329
29.054620276610187,336
27.122837901699626,377
27.122837901699626,372
27.122837901699626,403
27.122837901699626,378
27.122837901699626,343
27.122837901699626,363
27.122837901699626,359
27.122837901699626,386
27.122837901699626,377
27.122837901699626,384
27.122837901699626,384
27.122837901699626,66
27.122837901699626,332
27.122837901699626,362
27.122837901699626,350
28.077269628468198,390
28.077269628468198,321
28.077269628468198,433
28.077269628468198,428
28.077269628468198,298
28.077269628468198,310
28.077269628468198,395
28.077269628468198,372
28.077269628468198,372
28.077269628468198,464
28.077269628468198,354
28.077269628468198,381
28.077269628468198,403
28.077269628468198,322
28.077269628468198,384
25.13521929388387,377
25.13521929388387,368
25.13521929388387,362
25.13521929388387,353
25.13521929388387,353
25.13521929388387,332
25.13521929388387,340
25.13521929388387,304
25.13521929388387,346
25.13521929388387,378
25.13521929388387,373
25.13521929388387,314
25.13521929388387,407
25.13521929388387,411
25.13521929388387,363
27.276182505442996,321
27.276182505442996,364
27.276182505442996,368
,374
27.276182505442996,396
27.276182505442996,390
27.276182505442996,334
27.276182505442996,388
27.276182505442996,409
27.276182505442996,42
27.276182505442996,448
27.276182505442996,440
27.276182505442996,410
27.276182505442996,268
27.276182505442996,426
26.623360709010225,49
26.623360709010225,454
26.623360709010225,391
26.623360709010225,405
26.623360709010225,370
26.623360709010225,396
26.623360709010225,356
26.623360709010225,358
26.623360709010225,368
26.623360709010225,449
26.623360709010225,312
26.623360709010225,366
26.623360709010225,350
26.623360709010225,368
26.623360709010225,423
27.834564194191643,355
27.834564194191643,419
27.834564194191643,415
27.834564194191643,476
27.834564194191643,295
27.834564194191643,331
27.834564194191643,424
27.834564194191643,379
27.834564194191643,323
27.834564194191643,355
27.834564194191643,391
27.834564194191643,37
27.834564194191643,363
27.834564194191643,398
27.834564194191643,309
26.83854520317385,387
26.83854520317385,399
26.83854520317385,350
26.83854520317385,305
26.83854520317385,273
26.83854520317385,383
26.83854520317385,387
26.83854520317385,299
26.83854520317385,392
26.83854520317385,353
26.83854520317385,369
26.83854520317385,371
26.83854520317385,381
26.83854520317385,340
26.83854520317385,430
25.131652587154772,360
25.131652587154772,412
25.131652587154772,343
25.131652587154772,407
25.131652587154772,353
25.131652587154772,345
25.131652587154772,379
25.131652587154772,374
25.131652587154772,394
25.131652587154772,341
25.131652587154772,336
25.131652587154772,378
25.131652587154772,415
25.131652587154772,352
25.131652587154772,337
24.00745063401422,413
24.00745063401422,417
24.00745063401422,370
24.00745063401422,331
24.00745063401422,423
24.00745063401422,434
24.00745063401422,351
24.00745063401422,383
24.00745063401422,386
24.00745063401422,357
24.00745063401422,362
24.00745063401422,365
24.00745063401422,331
24.00745063401422,386
24.00745063401422,325
26.882635498261063,332
26.882635498261063,441
26.882635498261063,371
26.882635498261063,374
26.882635498261063,337
26.882635498261063,283
26.882635498261063,394
26.882635498261063,361
26.882635498261063,364
26.882635498261063,358
26.882635498261063,377
26.882635498261063,379
26.882635498261063,381
26.882635498261063,74
26.882635498261063,270
29.195595902880232,404
29.195595902880232,363
29.195595902880232,449
29.195595902880232,295
29.195595902880232,395
29.195595902880232,445
29.195595902880232,377
29.195595902880232,312
29.195595902880232,370
29.195595902880232,422
29.195595902880232,372
29.195595902880232,321
29.195595902880232,412
29.195595902880232,329
29.195595902880232,387
28.181588232035057,381
28.181588232035057,336
28.181588232035057,356
28.181588232035057,380
28.181588232035057,364
28.181588232035057,345
28.181588232035057,428
28.181588232035057,334
28.181588232035057,408
28.181588232035057,400
28.181588232035057,397
28.181588232035057,409
28.181588232035057,370
28.181588232035057,414
28.181588232035057,340
25.10217920542278,373
25.10217920542278,346
25.10217920542278,410
25.10217920542278,366
25.10217920542278,372
25.10217920542278,345
25.10217920542278,405
25.10217920542278,383
25.10217920542278,402
25.10217920542278,432
25.10217920542278,349
25.10217920542278,399
25.10217920542278,307
25.10217920542278,344
25.10217920542278,417
25.58180700115657,382
25.58180700115657,426
25.58180700115657,397
25.58180700115657,341
25.58180700115657,413
25.58180700115657,320
25.58180700115657,398
25.58180700115657,328
25.58180700115657,434
25.58180700115657,277
25.58180700115657,320
25.58180700115657,322
25.58180700115657,381
25.58180700115657,317
25.58180700115657,442
27.64711301696289,364
27.64711301696289,445
27.64711301696289,306
27.64711301696289,370
27.64711301696289,392
27.64711301696289,346
27.64711301696289,356
27.64711301696289,428
27.64711301696289,343
27.64711301696289,338
27.64711301696289,382
27.64711301696289,464
27.64711301696289,354
27.64711301696289,51
27.64711301696289,305
28.711194208241515,417
28.711194208241515,291
28.711194208241515,352
28.711194208241515,419
28.711194208241515,366
28.711194208241515,403
28.711194208241515,401
28.711194208241515,396
28.711194208241515,426
28.711194208241515,394
28.711194208241515,442
28.711194208241515,402
28.711194208241515,368
28.711194208241515,347
28.711194208241515,326
29.542508648740167,349
29.542508648740167,415
29.542508648740167,348
29.542508648740167,363
29.542508648740167,419
29.542508648740167,383
29.542508648740167,96
29.542508648740167,385
29.542508648740167,320
29.542508648740167,435
29.542508648740167,331
29.542508648740167,343
29.542508648740167,480
29.542508648740167,355
29.542508648740167,281
28.062080696313963,409
28.062080696313963,353
28.062080696313963,340
28.062080696313963,406
28.062080696313963,353
28.062080696313963,335
28.062080696313963,384
28.062080696313963,376
28.062080696313963,410
28.062080696313963,332
28.062080696313963,324
28.062080696313963,384
28.062080696313963,362
28.062080696313963,343
28.062080696313963,400
28.716012070367427,354
28.716012070367427,351
28.716012070367427,355
28.716012070367427,413
28.716012070367427,272
28.716012070367427,411
28.716012070367427,371
28.716012070367427,401
28.716012070367427,353
28.716012070367427,351
28.716012070367427,291
28.716012070367427,387
28.716012070367427,366
28.716012070367427,406
28.716012070367427,335
29.39919965684816,411
29.39919965684816,135
29.39919965684816,364
29.39919965684816,332
29.39919965684816,413
29.39919965684816,399
29.39919965684816,414
29.39919965684816,414
29.39919965684816,360
29.39919965684816,427
29.39919965684816,348
29.39919965684816,397
29.39919965684816,428
29.39919965684816,368
29.39919965684816,360
29.76645882353033,349
29.76645882353033,297
29.76645882353033,374
29.76645882353033,391
29.76645882353033,373
29.76645882353033,401
29.76645882353033,387
29.76645882353033,437
29.76645882353033,350
29.76645882353033,371
29.76645882353033,427
29.76645882353033,392
29.76645882353033,348
29.76645882353033,319
29.76645882353033,445
27.621132795946824,301
27.621132795946824,365
27.621132795946824,434
27.621132795946824,364
27.621132795946824,444
27.621132795946824,373
27.621132795946824,337
27.621132795946824,362
27.621132795946824,451
27.621132795946824,366
27.621132795946824,330
27.621132795946824,289
27.621132795946824,437
27.621132795946824,401
27.621132795946824,372
27.52622952149974,386
27.52622952149974,387
27.52622952149974,343
27.52622952149974,379
27.52622952149974,346
27.52622952149974,369
27.52622952149974,467
27.52622952149974,376
27.52622952149974,394
27.52622952149974,394
27.52622952149974,419
27.52622952149974,385
27.52622952149974,418
27.52622952149974,444
27.52622952149974,502
28.793569159207728,329
28.793569159207728,347
28.793569159207728,368
28.793569159207728,346
28.793569159207728,379
28.793569159207728,386
28.793569159207728,269
28.793569159207728,57
28.793569159207728,436
28.793569159207728,340
28.793569159207728,267
28.793569159207728,436
28.793569159207728,408
28.793569159207728,389
28.793569159207728,434
27.968231003774648,380
27.968231003774648,389
27.968231003774648,409
27.968231003774648,359
27.968231003774648,447
27.968231003774648,321
27.968231003774648,381
27.968231003774648,378
27.968231003774648,339
27.968231003774648,379
27.968231003774648,349
27.968231003774648,431
27.968231003774648,404
27.968231003774648,409
27.968231003774648,422
30.01180902123803,347
30.01180902123803,316
30.01180902123803,389
30.01180902123803,334
30.01180902123803,351
30.01180902123803,359
30.01180902123803,302
30.01180902123803,334
30.01180902123803,363
30.01180902123803,356
30.01180902123803,440
30.01180902123803,356
30.01180902123803,355
30.01180902123803,436
30.01180902123803,471
29.093234042885506,414
29.093234042885506,384
29.093234042885506,417
29.093234042885506,389
29.093234042885506,492
29.093234042885506,373
29.093234042885506,286
29.093234042885506,422
29.093234042885506,324
29.093234042885506,399
29.093234042885506,376
29.093234042885506,434
29.093234042885506,386
29.093234042885506,402
29.093234042885506,404
30.479724491835,410
30.479724491835,417
30.479724491835,367
30.479724491835,424
30.479724491835,393
30.479724491835,364
30.479724491835,370
30.479724491835,423
30.479724491835,422
